date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2026-02-15 00:00:00+00:00,796.14996,1701.2726560449219,-42.043110362341395,3444.588422452185
2026-02-15 01:00:00+00:00,915.3902,2036.3287356013443,293.01296919408196,3779.6445020086076
2026-02-15 02:00:00+00:00,1058.2101,2066.282810594321,322.9670441870576,3809.598577001584
2026-02-15 03:00:00+00:00,1378.1,2275.1674132576795,531.8516468504167,4018.483179664943
2026-02-15 04:00:00+00:00,1701.2401,2862.329769561678,1119.0140031544142,4605.645535968941
2026-02-15 05:00:00+00:00,2174.0,3573.9603204496307,1830.6445540423674,5317.276086856894
2026-02-15 06:00:00+00:00,3019.17,3425.497402896159,1682.181636488896,5168.813169303422
2026-02-15 07:00:00+00:00,3770.81,3618.8722255212388,1875.556459113976,5362.187991928502
2026-02-15 08:00:00+00:00,4098.66,4718.044690755188,2974.7289243479245,6461.360457162451
2026-02-15 09:00:00+00:00,3851.84,6320.116885562626,4576.801119155362,8063.432651969889
2026-02-15 10:00:00+00:00,4043.84,5685.176078182703,3941.860311775441,7428.4918445899675
2026-02-15 11:00:00+00:00,4432.9,4339.7820232081585,2596.4662568008953,6083.097789615422
2026-02-15 12:00:00+00:00,5011.69,4583.8702448131635,2840.5544784059007,6327.186011220427
2026-02-15 13:00:00+00:00,6265.26,5700.995514580082,3957.679748172819,7444.3112809873455
2026-02-15 14:00:00+00:00,8231.18,7144.6658999740675,5401.350133566804,8887.98166638133
2026-02-15 15:00:00+00:00,10273.9,9626.548648261058,7883.232881853795,11369.864414668322
2026-02-15 16:00:00+00:00,12714.43,11747.694988554606,10004.379222147343,13491.01075496187
2026-02-15 17:00:00+00:00,15197.55,12750.301634578173,11006.985868170908,14493.617400985437
2026-02-15 18:00:00+00:00,17153.84,13919.458615529224,12176.142849121963,15662.774381936488
2026-02-15 19:00:00+00:00,17759.84,14230.48741102971,12487.17164462245,15973.803177436974
2026-02-15 20:00:00+00:00,16643.32,14467.156271861313,12723.840505454053,16210.472038268577
2026-02-15 21:00:00+00:00,14116.7,13605.095496916656,11861.779730509395,15348.41126332392
2026-02-15 22:00:00+00:00,13948.86,13384.397234497366,11641.081468090104,15127.71300090463
2026-02-15 23:00:00+00:00,13983.96,13163.828180028493,11420.512413621229,14907.143946435757
2026-02-16 00:00:00+00:00,13492.87,12081.689759374252,10338.37399296699,13825.005525781515
2026-02-16 01:00:00+00:00,13045.89,11658.03819960116,9914.722433193898,13401.353966008424
2026-02-16 02:00:00+00:00,12602.59,11431.515090506222,9688.199324098958,13174.830856913482
2026-02-16 03:00:00+00:00,11751.4,10928.092764373874,9184.776997966612,12671.408530781137
2026-02-16 04:00:00+00:00,10519.9,10253.94568343672,8510.629917029455,11997.26144984398
2026-02-16 05:00:00+00:00,9957.27,9524.56330864162,7781.247542234358,11267.879075048884
2026-02-16 06:00:00+00:00,9720.7,7964.84114748633,6221.525381079066,9708.156913893592
2026-02-16 07:00:00+00:00,9862.24,8128.258501750876,6384.942735343613,9871.57426815814
2026-02-16 08:00:00+00:00,9363.48,7864.967512362076,6121.651745954813,9608.28327876934
2026-02-16 09:00:00+00:00,8360.23,7043.262635191978,5299.946868784715,8786.578401599241
2026-02-16 10:00:00+00:00,7701.31,5212.235944123855,3468.920177716592,6955.551710531118
2026-02-16 11:00:00+00:00,7108.02,5235.603571184618,3492.287804777355,6978.919337591881
2026-02-16 12:00:00+00:00,6196.23,5961.126228953224,4217.810462545961,7704.4419953604865
2026-02-16 13:00:00+00:00,5414.54,6471.917182884318,4728.601416477055,8215.232949291581
2026-02-16 14:00:00+00:00,5196.95,5256.135469537144,3512.8197031298805,6999.451235944407
2026-02-16 15:00:00+00:00,5280.58,4449.000323805996,2705.684557398733,6192.3160902132595
2026-02-16 16:00:00+00:00,5611.09,4285.620365340638,2542.3045989333755,6028.9361317479015
2026-02-16 17:00:00+00:00,5783.32,4142.260918847222,2398.9451524399583,5885.576685254484
2026-02-16 18:00:00+00:00,5891.29,4435.144269583602,2691.828503176339,6178.460035990865
2026-02-16 19:00:00+00:00,5839.86,3978.336952261312,2235.0211858540492,5721.652718668575
2026-02-16 20:00:00+00:00,5354.69,4054.9222482372707,2311.606481830008,5798.238014644534
2026-02-16 21:00:00+00:00,4773.32,3571.6802822402674,1828.3645158330041,5314.99604864753
2026-02-16 22:00:00+00:00,4185.9,3347.5021543979315,1604.1863879906682,5090.817920805194
2026-02-16 23:00:00+00:00,3717.08,2636.4490781258714,893.1333117186077,4379.764844533134
2026-02-17 00:00:00+00:00,3486.73,2093.125710423699,349.809944016436,3836.4414768309616
2026-02-17 01:00:00+00:00,3667.88,1887.8667938928838,144.55102748562058,3631.182560300147
2026-02-17 02:00:00+00:00,4223.45,1745.486302203769,2.1705357965056464,3488.802068611032
2026-02-17 03:00:00+00:00,4694.52,1498.0063930553688,-245.30937335189446,3241.322159462632
2026-02-17 04:00:00+00:00,4890.35,1839.8893124165793,96.57354600931649,3583.205078823842
2026-02-17 05:00:00+00:00,5150.35,1740.8017548969956,-2.514011510266755,3484.117521304259
