date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper
2026-08-01 00:00:00+00:00,,28.20020350068853,-1282.2205091216888,1338.6209161230654
2026-08-01 01:00:00+00:00,,23.773786220348484,-1286.6469264020284,1334.1944988427254
2026-08-01 02:00:00+00:00,,6.628082060987708,-1303.7926305613896,1317.0487946833648
2026-08-01 03:00:00+00:00,,-32.029988570529895,-1342.4507011929068,1278.3907240518472
2026-08-01 04:00:00+00:00,,348.4072592638231,-962.0134533585542,1658.8279718862
2026-08-01 05:00:00+00:00,,1693.9201473481942,383.49943472581754,3004.3408599705713
2026-08-01 06:00:00+00:00,,3830.487499007403,2520.0667863850263,5140.90821162978
2026-08-01 07:00:00+00:00,,6117.829286329154,4807.408573706776,7428.249998951531
2026-08-01 08:00:00+00:00,,8160.033154872424,6849.612442250047,9470.453867494802
2026-08-01 09:00:00+00:00,,8386.303218390847,7075.88250576847,9696.723931013225
2026-08-01 10:00:00+00:00,,12016.649352639293,10706.228640016916,13327.070065261669
2026-08-01 11:00:00+00:00,,13483.612206194246,12173.191493571869,14794.032918816625
2026-08-01 12:00:00+00:00,,12865.577659229108,11555.15694660673,14175.998371851485
2026-08-01 13:00:00+00:00,,11672.6910092722,10362.270296649822,12983.111721894575
2026-08-01 14:00:00+00:00,,9624.690206388836,8314.26949376646,10935.110919011213
2026-08-01 15:00:00+00:00,,7131.511176546142,5821.090463923765,8441.93188916852
2026-08-01 16:00:00+00:00,,5426.86286914801,4116.4421565256325,6737.283581770386
2026-08-01 17:00:00+00:00,,2298.9278985861592,988.5071859637824,3609.3486112085366
2026-08-01 18:00:00+00:00,,483.0316833185634,-827.3890293038135,1793.4523959409403
2026-08-01 19:00:00+00:00,,29.734200070181032,-1280.6865125521958,1340.1549126925581
2026-08-01 20:00:00+00:00,,12.404010567786372,-1298.016702054591,1322.8247231901635
2026-08-01 21:00:00+00:00,,16.381130115652468,-1294.0395825067249,1326.8018427380296
2026-08-01 22:00:00+00:00,,14.806960991579217,-1295.6137516307977,1325.2276736139563
2026-08-01 23:00:00+00:00,,18.556940933709484,-1291.8637716886674,1328.9776535560864
2026-08-02 00:00:00+00:00,,9.744913672153416,-1300.6757989502235,1320.1656262945305
2026-08-02 01:00:00+00:00,,8.869271420016048,-1301.5514412023608,1319.2899840423934
2026-08-02 02:00:00+00:00,,84.3031101394995,-1226.1176024828778,1394.7238227618766
2026-08-02 03:00:00+00:00,,34.92513414572568,-1275.4955784766512,1345.3458467681028
2026-08-02 04:00:00+00:00,,318.79016932873583,-991.630543293641,1629.210881951113
2026-08-02 05:00:00+00:00,,2612.4214074796273,1302.0006948572502,3922.842120102004
2026-08-02 06:00:00+00:00,,5071.194681400233,3760.7739687778558,6381.6153940226095
2026-08-02 07:00:00+00:00,,8688.963577515267,7378.542864892892,9999.384290137645
2026-08-02 08:00:00+00:00,,11366.406801124911,10055.986088502534,12676.827513747287
2026-08-02 09:00:00+00:00,,12327.421193649496,11017.000481027118,13637.841906271873
2026-08-02 10:00:00+00:00,,13616.441390555938,12306.02067793356,14926.862103178317
2026-08-02 11:00:00+00:00,,12823.09822350169,11512.677510879314,14133.518936124066
2026-08-02 12:00:00+00:00,,12519.942563831948,11209.52185120957,13830.363276454324
2026-08-02 13:00:00+00:00,,11767.530120886033,10457.109408263654,13077.950833508408
2026-08-02 14:00:00+00:00,,10780.622790283493,9470.202077661115,12091.04350290587
2026-08-02 15:00:00+00:00,,8731.20392100078,7420.783208378403,10041.624633623158
2026-08-02 16:00:00+00:00,,6107.362934600712,4796.942221978335,7417.783647223088
2026-08-02 17:00:00+00:00,,2708.83979546732,1398.4190828449432,4019.2605080896974
2026-08-02 18:00:00+00:00,,575.2973806286664,-735.1233319937105,1885.7180932510435
2026-08-02 19:00:00+00:00,,76.69386403817225,-1233.7268485842046,1387.1145766605491
2026-08-02 20:00:00+00:00,,15.34704474459113,-1295.0736678777862,1325.767757366968
2026-08-02 21:00:00+00:00,,17.355811544865446,-1293.0649010775119,1327.7765241672425
2026-08-02 22:00:00+00:00,,22.79795018004461,-1287.6227624423323,1333.2186628024217
2026-08-02 23:00:00+00:00,,22.79795018004461,-1287.6227624423323,1333.2186628024217
2026-08-03 00:00:00+00:00,,1.2346853611634288,-1309.1860272612134,1311.6553979835405
2026-08-03 01:00:00+00:00,,3.852734673939267,-1306.5679779484376,1314.2734472963164
2026-08-03 02:00:00+00:00,,8.02109297705374,-1302.3996196453231,1318.4418055994306
2026-08-03 03:00:00+00:00,,12.555052649865956,-1297.8656599725114,1322.975765272243
2026-08-03 04:00:00+00:00,,438.0389327682501,-872.3817798541268,1748.4596453906272
2026-08-03 05:00:00+00:00,,2990.2632767109194,1679.8425640885425,4300.683989333296
2026-08-03 06:00:00+00:00,,6412.8654442481875,5102.44473162581,7723.286156870563
2026-08-03 07:00:00+00:00,,9953.820898877895,8643.400186255518,11264.241611500272
2026-08-03 08:00:00+00:00,,12833.110949720804,11522.690237098426,14143.53166234318
2026-08-03 09:00:00+00:00,,14902.315069382492,13591.894356760115,16212.735782004871
2026-08-03 10:00:00+00:00,,14876.460648587004,13566.039935964627,16186.881361209382
2026-08-03 11:00:00+00:00,,14943.127276316045,13632.706563693666,16253.547988938422
2026-08-03 12:00:00+00:00,,14908.516811659822,13598.096099037446,16218.937524282197
2026-08-03 13:00:00+00:00,,13752.097493801639,12441.676781179262,15062.518206424018
2026-08-03 14:00:00+00:00,,12187.054971270083,10876.634258647706,13497.475683892459
2026-08-03 15:00:00+00:00,,9626.688794588881,8316.268081966504,10937.109507211258
2026-08-03 16:00:00+00:00,,5598.309561632526,4287.888849010149,6908.730274254904
2026-08-03 17:00:00+00:00,,2415.3893200975212,1104.9686074751442,3725.810032719898
2026-08-03 18:00:00+00:00,,427.1229699068863,-883.2977427154906,1737.5436825292634
2026-08-03 19:00:00+00:00,,24.584215510192735,-1285.8364971121841,1335.0049281325698
2026-08-03 20:00:00+00:00,,-13.242634607518085,-1323.663347229895,1297.1780780148588
2026-08-03 21:00:00+00:00,,-13.242634607518085,-1323.663347229895,1297.1780780148588
2026-08-03 22:00:00+00:00,,-4.39221816420104,-1314.812930786578,1306.0284944581758
2026-08-03 23:00:00+00:00,,-0.2649089059318612,-1310.6856215283092,1310.155803716445
2026-08-04 00:00:00+00:00,,22.50731880275862,-1287.9133938196187,1332.9280314251357
2026-08-04 01:00:00+00:00,,24.791738954130324,-1285.628973668247,1335.2124515765072
2026-08-04 02:00:00+00:00,,7.857519723614587,-1302.5631928987618,1318.2782323459917
2026-08-04 03:00:00+00:00,,9.209509800375145,-1301.2112028220022,1319.630222422752
2026-08-04 04:00:00+00:00,,346.0014827336554,-964.4192298887215,1656.4221953560325
2026-08-04 05:00:00+00:00,,2687.155197891162,1376.734485268785,3997.575910513539
2026-08-04 06:00:00+00:00,,5628.1377493729115,4317.717036750535,6938.558461995289
2026-08-04 07:00:00+00:00,,8988.32579024558,7677.905077623205,10298.746502867958
2026-08-04 08:00:00+00:00,,12294.750728536099,10984.33001591372,13605.171441158476
2026-08-04 09:00:00+00:00,,13727.681417330714,12417.260704708338,15038.10212995309
2026-08-04 10:00:00+00:00,,14575.05390602413,13264.633193401753,15885.474618646509
2026-08-04 11:00:00+00:00,,14435.342258818495,13124.921546196118,15745.76297144087
2026-08-04 12:00:00+00:00,,13438.920472738404,12128.499760116028,14749.34118536078
2026-08-04 13:00:00+00:00,,12658.120699151099,11347.699986528722,13968.541411773474
2026-08-04 14:00:00+00:00,,10554.356610962,9243.935898339623,11864.777323584378
2026-08-04 15:00:00+00:00,,8054.351002194582,6743.930289572205,9364.77171481696
