date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2026-02-17 00:00:00+00:00,3.9759798e-05,-595.8912177680802,-2265.478860940718,1082.4541702748975
2026-02-17 01:00:00+00:00,3.9759798e-05,-383.3522180911675,-2053.7873187433825,1296.6841888749914
2026-02-17 02:00:00+00:00,3.9759798e-05,-501.3158497947777,-2174.7733346632904,1175.9062120007566
2026-02-17 03:00:00+00:00,3.9759798e-05,-623.0461655827619,-2293.4126739514004,1052.917759552378
2026-02-17 04:00:00+00:00,3.9759798e-05,-423.1373802722767,-2094.1344146131896,1254.898937958662
2026-02-17 05:00:00+00:00,3.9759798e-05,-223.97244745109674,-1895.0339515814314,1453.9855990655424
2026-02-17 06:00:00+00:00,12.380045,210.4267267449377,-1462.689881153967,1888.029653098782
2026-02-17 07:00:00+00:00,410.93997,600.2855296702805,-1076.4784109692675,2277.7972114507443
2026-02-17 08:00:00+00:00,1142.15,1101.3585667014067,-571.6763171860023,2778.84054334777
2026-02-17 09:00:00+00:00,2034.83,2466.6556909392484,796.2954713756419,4143.333958343975
2026-02-17 10:00:00+00:00,2949.38,2451.0663268556973,776.5990854160797,4126.265476724205
2026-02-17 11:00:00+00:00,3612.43,1953.4810965842971,278.4939762951876,3627.0011224509576
2026-02-17 12:00:00+00:00,3719.97,3168.4150640754856,1497.0828004571306,4846.192844599746
2026-02-17 13:00:00+00:00,3317.8303,2496.6283443741804,821.0311624489169,4170.997386787674
2026-02-17 14:00:00+00:00,2225.05,3210.682428604696,1539.1556407748863,4888.75182334594
2026-02-17 15:00:00+00:00,1029.82,1937.7759224378267,266.57196465152947,3614.820768962365
2026-02-17 16:00:00+00:00,158.29997,818.4068363462976,-850.355643296218,2493.922948616815
2026-02-17 17:00:00+00:00,0.4999177,-703.6617005960663,-2378.031306721293,975.1541964011543
2026-02-17 18:00:00+00:00,0.07999581,-351.05309340647386,-2023.693506668544,1326.1864903522137
2026-02-17 19:00:00+00:00,3.9759798e-05,-365.7537736807069,-2036.576935285739,1313.212634068042
2026-02-17 20:00:00+00:00,3.9759798e-05,-263.0232302218137,-1933.97495773708,1415.042357389324
2026-02-17 21:00:00+00:00,3.9759798e-05,-152.7000192547091,-1826.822897373295,1523.3534144672813
2026-02-17 22:00:00+00:00,3.9759798e-05,-58.083298746340915,-1729.6920033548238,1617.057408355296
2026-02-17 23:00:00+00:00,3.9759798e-05,140.73719147209113,-1533.877332978963,1817.5469876409497
2026-02-18 00:00:00+00:00,3.9759798e-05,-295.97231728343036,-1969.5503637875802,1379.4345189361777
2026-02-18 01:00:00+00:00,3.9759798e-05,-195.89211029764897,-1867.2791950329904,1478.3044705437494
2026-02-18 02:00:00+00:00,3.9759798e-05,-336.4805742815663,-2009.335587118221,1337.3679924767023
2026-02-18 03:00:00+00:00,3.9759798e-05,-418.2911495259066,-2091.7452918434856,1255.0151584319667
2026-02-18 04:00:00+00:00,3.9759798e-05,-281.31094300777795,-1954.1965398620566,1391.834223841925
2026-02-18 05:00:00+00:00,3.9759798e-05,7.936245318175679,-1666.8203305703003,1681.3351638946551
2026-02-18 06:00:00+00:00,46.19999,412.22693536718907,-1262.9170927020457,2086.2541102292803
2026-02-18 07:00:00+00:00,545.94,660.8714240471429,-1013.825856932134,2335.106641251348
2026-02-18 08:00:00+00:00,1388.52,1157.8305759358566,-516.6377423210731,2832.6570364830477
2026-02-18 09:00:00+00:00,3005.89,2045.413816716674,372.23141239808183,3718.2994089210406
2026-02-18 10:00:00+00:00,4728.29,2450.514681947256,777.5493993850147,4124.507051262739
