date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2026-07-20 00:00:00+00:00,,-341.4584188884412,-2013.4674344969947,1329.2181619124808
2026-07-20 01:00:00+00:00,,-19.853566125239695,-1694.7681897280265,1652.2626765091659
2026-07-20 02:00:00+00:00,,184.34321074270997,-1488.4906520673069,1856.2507423851353
2026-07-20 03:00:00+00:00,,348.1264566713919,-1329.6797312147257,2020.290766047193
2026-07-20 04:00:00+00:00,,655.6662211907649,-1020.6966785721418,2328.021569980755
2026-07-20 05:00:00+00:00,,842.469642760315,-833.9506663024201,2514.6035336784594
2026-07-20 06:00:00+00:00,,2684.7544635030704,1006.6117988981089,4355.300979329865
2026-07-20 07:00:00+00:00,,4634.251073457366,2955.502991040788,6302.88420029482
2026-07-20 08:00:00+00:00,,5133.974819232791,3457.5801094107683,6809.793551513195
2026-07-20 09:00:00+00:00,,6518.043405953236,4840.643763615679,8193.682686645072
2026-07-20 10:00:00+00:00,,6761.44911245575,5087.985420890362,8435.466349493303
2026-07-20 11:00:00+00:00,,7492.878557108402,5817.262651269544,9167.223629855984
2026-07-20 12:00:00+00:00,,7360.331337438766,5684.637071908379,9030.465862030513
2026-07-20 13:00:00+00:00,,5725.5098846746305,4054.129302570399,7396.448705323793
2026-07-20 14:00:00+00:00,,3494.5770836264805,1823.5337692150315,5175.174836123004
2026-07-20 15:00:00+00:00,,2591.2861784011066,912.2481053732888,4263.906454000734
2026-07-20 16:00:00+00:00,,2298.0272457334013,628.448730400632,3974.3143189341936
2026-07-20 17:00:00+00:00,,1559.131285656857,-112.53562317837236,3235.480472362473
2026-07-20 18:00:00+00:00,,1497.999495245165,-172.6963845365392,3174.2426285304746
2026-07-20 19:00:00+00:00,,685.5268377600714,-987.6153034988358,2359.670081855001
2026-07-20 20:00:00+00:00,,47.24724751610029,-1627.816063010462,1718.872544261541
2026-07-20 21:00:00+00:00,,352.704199301731,-1326.4885996945393,2022.3604970179117
2026-07-20 22:00:00+00:00,,469.10068315370336,-1208.0676119995671,2138.497100905508
2026-07-20 23:00:00+00:00,,657.5199374613057,-1019.217183429537,2332.8404007028407
2026-07-21 00:00:00+00:00,,-130.451565620579,-1802.8224972009696,1543.739434221184
2026-07-21 01:00:00+00:00,,43.82737921589478,-1626.163849904481,1717.5046477471462
2026-07-21 02:00:00+00:00,,278.10315863708956,-1395.2866069279805,1949.5934267002472
2026-07-21 03:00:00+00:00,,497.51998636965277,-1177.6001833762855,2169.985680385481
2026-07-21 04:00:00+00:00,,667.8427038221851,-1009.4914335053288,2342.30597180297
2026-07-21 05:00:00+00:00,,825.5227395371109,-848.8448998094389,2501.6286406309537
2026-07-21 06:00:00+00:00,,2903.6213819235973,1224.4283822957173,4575.267452080489
2026-07-21 07:00:00+00:00,,4410.3788343397955,2739.0560548540016,6089.210084329788
2026-07-21 08:00:00+00:00,,5999.962276759017,4322.6749802592,7669.352124863661
2026-07-21 09:00:00+00:00,,7144.182306311311,5473.197451545943,8820.990106465997
2026-07-21 10:00:00+00:00,,7995.859493945097,6327.519368522493,9668.760290979593
2026-07-21 11:00:00+00:00,,9156.915170685648,7490.725271952312,10834.631925637945
2026-07-21 12:00:00+00:00,,9246.803972869244,7576.852075672424,10925.456268567867
2026-07-21 13:00:00+00:00,,8461.792065057198,6786.209492089944,10140.453817225853
2026-07-21 14:00:00+00:00,,6340.410985979772,4667.331000574635,8017.804541015028
2026-07-21 15:00:00+00:00,,5607.609349036974,3941.4445162333304,7282.953977633135
2026-07-21 16:00:00+00:00,,4672.184769040842,3002.5775692251045,6339.054397369585
2026-07-21 17:00:00+00:00,,3664.2747916870685,1995.4030786710298,5336.277132423588
2026-07-21 18:00:00+00:00,,2856.249986926082,1184.1815871031777,4527.09590408172
2026-07-21 19:00:00+00:00,,1207.4575715112032,-463.05681452727026,2882.409118622466
2026-07-21 20:00:00+00:00,,518.9056636974544,-1155.0987575070878,2192.34907752217
2026-07-21 21:00:00+00:00,,508.62099492269317,-1166.339810153531,2182.420204022685
2026-07-21 22:00:00+00:00,,300.51351729300404,-1375.1528084525455,1971.7988879846541
2026-07-21 23:00:00+00:00,,435.4952995291885,-1238.6514587180648,2109.364636822781
2026-07-22 00:00:00+00:00,,-184.74170796143358,-1857.0999482552581,1488.19265601073
2026-07-22 01:00:00+00:00,,-19.554606894195558,-1692.1528098058063,1653.312300152397
2026-07-22 02:00:00+00:00,,202.14960779344642,-1471.576511305744,1874.7842521398684
2026-07-22 03:00:00+00:00,,351.191801161463,-1322.6409260536668,2028.4433094079743
2026-07-22 04:00:00+00:00,,228.20602311486823,-1444.9740112956117,1901.2847480769724
2026-07-22 05:00:00+00:00,,821.0943616698869,-853.5640252694213,2493.2157075773234
2026-07-22 06:00:00+00:00,,2255.0583521746707,580.349143103595,3927.526395940861
2026-07-22 07:00:00+00:00,,3379.97042428845,1699.1419121000326,5050.085402112618
2026-07-22 08:00:00+00:00,,4165.983642245499,2488.1112531346707,5839.54169157157
2026-07-22 09:00:00+00:00,,4453.2011777367225,2776.074626734861,6123.400454686683
