date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2026-07-03 00:00:00+00:00,,3756.0783314945807,2064.722687401991,5454.352601287008
2026-07-03 01:00:00+00:00,,4035.5455359668367,2340.2196896924174,5745.152589417879
2026-07-03 02:00:00+00:00,,4303.120079729937,2616.2785528378013,6010.711655440452
2026-07-03 03:00:00+00:00,,4124.510164107964,2438.11922276135,5820.637993122699
2026-07-03 04:00:00+00:00,,4011.3581495105395,2317.0020857832055,5710.107940176153
2026-07-03 05:00:00+00:00,,4407.551353417491,2717.8763220145493,6103.546560100187
2026-07-03 06:00:00+00:00,,3770.4826687459426,2076.9230132886787,5474.52972324029
2026-07-03 07:00:00+00:00,,3574.6850211086444,1889.3013859998468,5268.910650568284
2026-07-03 08:00:00+00:00,,3538.9788048441424,1847.7723161014437,5229.1196105933595
2026-07-03 09:00:00+00:00,,3651.062531219468,1970.9423577730834,5350.9553217123985
2026-07-03 10:00:00+00:00,,3717.327610263608,2026.4276815489254,5414.161263909011
2026-07-03 11:00:00+00:00,,3141.6374916555287,1447.6675922942934,4837.9127046371505
2026-07-03 12:00:00+00:00,,3027.3860453330226,1330.1199376914587,4726.894565548757
2026-07-03 13:00:00+00:00,,3024.318459336684,1329.204650324677,4717.3240541513005
2026-07-03 14:00:00+00:00,,3090.444530466289,1400.8928821470486,4791.635510545222
2026-07-03 15:00:00+00:00,,3228.9241444755144,1540.1236564036044,4922.223564110147
2026-07-03 16:00:00+00:00,,3221.245779029866,1538.357889554814,4921.6596116012215
2026-07-03 17:00:00+00:00,,3000.433356244488,1306.5926491553646,4692.858280703523
2026-07-03 18:00:00+00:00,,2808.432157079108,1120.2999014069048,4510.231063357936
2026-07-03 19:00:00+00:00,,2689.0954964155844,996.0403233264462,4377.868398592188
2026-07-03 20:00:00+00:00,,2450.4855080308494,761.3470304738046,4145.974759087186
2026-07-03 21:00:00+00:00,,2176.6299826562026,487.2762037910686,3871.4957761738306
2026-07-03 22:00:00+00:00,,2043.4110888907508,354.4280741079592,3737.7744551948563
2026-07-03 23:00:00+00:00,,2058.8635046605377,375.4628894719451,3757.2263404353916
2026-07-04 00:00:00+00:00,,2369.156398844017,678.2585217893629,4059.9854110952956
2026-07-04 01:00:00+00:00,,2085.49091578557,394.1267551497144,3775.293128655132
2026-07-04 02:00:00+00:00,,2401.907944470712,707.9247376224428,4095.002461666396
2026-07-04 03:00:00+00:00,,2330.867323005541,636.6714990519201,4026.5423031922883
2026-07-04 04:00:00+00:00,,2367.773325065344,673.3666045026255,4059.61830181554
2026-07-04 05:00:00+00:00,,1927.0209013926894,238.74956445901762,3616.4500525231733
2026-07-04 06:00:00+00:00,,1832.4133375914155,136.258736616413,3519.733611634042
2026-07-04 07:00:00+00:00,,1418.095930509127,-273.53860817359737,3113.9650843878526
2026-07-04 08:00:00+00:00,,1813.4373473157902,116.79417702987757,3505.3371742132717
2026-07-04 09:00:00+00:00,,2216.7530601858066,527.5741339133917,3904.366633320251
2026-07-04 10:00:00+00:00,,1674.3931735810525,-14.649219246467965,3377.9732750331677
2026-07-04 11:00:00+00:00,,2041.3941580358871,339.87045739665837,3732.5712640142588
2026-07-04 12:00:00+00:00,,2392.6491223558214,694.4554144462322,4092.4306569663295
2026-07-04 13:00:00+00:00,,2198.3447727440653,506.54106942323415,3900.603427585069
2026-07-04 14:00:00+00:00,,3002.2775223528843,1302.3540765082473,4698.731415017421
2026-07-04 15:00:00+00:00,,3446.4994569218143,1748.504134791342,5138.886907358619
2026-07-04 16:00:00+00:00,,3775.2609083745624,2091.7881133606893,5480.065927443073
2026-07-04 17:00:00+00:00,,3605.4865427962486,1920.7026867966276,5305.989162009642
