date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2026-03-26 00:00:00+00:00,6668.13,4882.332893047952,3196.9307827126954,6576.26648901555
2026-03-26 01:00:00+00:00,6642.94,4759.068424288796,3070.490395988158,6451.094204929554
2026-03-26 02:00:00+00:00,6556.42,4505.741338286193,2812.382904060645,6196.316204746961
2026-03-26 03:00:00+00:00,6564.7,4573.1311591035665,2889.105881062643,6267.327605958041
2026-03-26 04:00:00+00:00,6661.93,4805.786897117179,3125.7022618550122,6505.06769428934
2026-03-26 05:00:00+00:00,6171.05,4855.686198415553,3167.6261713284885,6551.0415777106155
2026-03-26 06:00:00+00:00,5952.53,4943.354015525519,3255.7989109485106,6633.8754806564275
2026-03-26 07:00:00+00:00,4906.19,4328.655906728787,2640.512503178452,6026.623552121546
2026-03-26 08:00:00+00:00,4608.93,4572.204269749587,2880.8223473760127,6260.60785099715
2026-03-26 09:00:00+00:00,3857.07,4577.2134413595995,2885.6938790239947,6267.938886411612
2026-03-26 10:00:00+00:00,3189.65,4410.074371435734,2724.987106948833,6102.909032465063
2026-03-26 11:00:00+00:00,3947.43,4330.613404015201,2643.594593089083,6021.557794761482
2026-03-26 12:00:00+00:00,4536.0,4274.045996411084,2581.6430686931135,5966.829084084202
2026-03-26 13:00:00+00:00,4554.47,4207.567011978186,2514.3460165518472,5897.4780308525915
2026-03-26 14:00:00+00:00,4416.14,4151.744769972499,2463.4735195893695,5844.911121818879
2026-03-26 15:00:00+00:00,4869.65,4413.029407075234,2726.359910418539,6107.127767654842
2026-03-26 16:00:00+00:00,5017.46,4197.219605379016,2503.2483109417008,5889.716693266055
2026-03-26 17:00:00+00:00,5731.19,4078.6473656027247,2391.2028561925686,5772.965407118825
2026-03-26 18:00:00+00:00,5597.48,4635.952392100306,2944.9259211879685,6324.736002633768
2026-03-26 19:00:00+00:00,5774.34,4432.640279280065,2742.041945884551,6122.369265522821
2026-03-26 20:00:00+00:00,5478.13,3975.54449134473,2285.750106971577,5668.114682999585
2026-03-26 21:00:00+00:00,4844.6,3873.4212643406017,2185.255413745633,5564.685279821582
2026-03-26 22:00:00+00:00,3993.17,3519.023311177394,1825.5371358596185,5205.959315944514
2026-03-26 23:00:00+00:00,3056.32,3086.2656338754086,1393.09403316842,4772.95469152664
2026-03-27 00:00:00+00:00,2272.03,2681.351897128059,988.7960768211574,4371.340378740871
2026-03-27 01:00:00+00:00,1728.18,2178.3445918799202,482.12544613305295,3865.47182721995
2026-03-27 02:00:00+00:00,1453.26,1898.7074116749443,205.48143226998718,3583.6820562051853
2026-03-27 03:00:00+00:00,1017.19,1360.7557493471954,-338.72282809821763,3048.833323444049
2026-03-27 04:00:00+00:00,890.67,837.2419940955899,-859.2218613708574,2526.285426665023
