date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2026-04-22 00:00:00+00:00,15743.21,16375.391853579787,15708.303715947499,17042.479991212076
2026-04-22 01:00:00+00:00,15848.25,16287.939226155882,15620.851088523594,16955.02736378817
2026-04-22 02:00:00+00:00,16099.77,16817.923557176848,16150.83541954456,17485.011694809134
2026-04-22 03:00:00+00:00,17654.59,17238.380869856504,16571.292732224214,17905.46900748879
2026-04-22 04:00:00+00:00,20366.47,18598.70223012931,17931.61409249702,19265.790367761598
2026-04-22 05:00:00+00:00,22165.19,21108.113205024107,20441.02506739182,21775.201342656394
2026-04-22 06:00:00+00:00,22897.36,22117.646688144792,21450.558550512505,22784.73482577708
2026-04-22 07:00:00+00:00,22026.17,22090.18166243293,21423.09352480064,22757.269800065216
2026-04-22 08:00:00+00:00,22003.42,21618.601688368264,20951.513550735977,22285.689826000555
2026-04-22 09:00:00+00:00,21761.24,21592.926074989406,20925.83793735712,22260.014212621692
2026-04-22 10:00:00+00:00,21904.16,20872.468464329675,20205.38032669739,21539.556601961962
2026-04-22 11:00:00+00:00,21396.53,20666.58598973565,19999.497852103363,21333.67412736794
2026-04-22 12:00:00+00:00,20528.1,20252.69552326529,19585.607385633004,20919.78366089758
2026-04-22 13:00:00+00:00,20301.05,19603.365521638127,18936.27738400584,20270.453659270417
2026-04-22 14:00:00+00:00,20143.31,19599.367157488712,18932.27901985642,20266.455295121
2026-04-22 15:00:00+00:00,20464.45,19615.57031119,18948.482173557713,20282.658448822287
2026-04-22 16:00:00+00:00,20835.52,20602.98676861153,19935.89863097924,21270.07490624382
2026-04-22 17:00:00+00:00,21464.82,21213.64634579498,20546.558208162693,21880.734483427266
2026-04-22 18:00:00+00:00,21564.25,20653.54794830535,19986.459810673063,21320.636085937636
2026-04-22 19:00:00+00:00,20811.85,20402.670393735672,19735.582256103386,21069.75853136796
2026-04-22 20:00:00+00:00,19723.87,19754.764236665156,19087.676099032866,20421.852374297443
2026-04-22 21:00:00+00:00,18560.47,18579.37717605094,17912.289038418654,19246.46531368323
2026-04-22 22:00:00+00:00,17116.77,17455.400715503183,16788.312577870896,18122.48885313547
2026-04-22 23:00:00+00:00,16301.82,17024.67617854024,16357.588040907955,17691.764316172532
2026-04-23 00:00:00+00:00,15942.77,16425.749995419916,15758.661857787629,17092.838133052206
2026-04-23 01:00:00+00:00,16114.28,16403.796779853958,15736.708642221669,17070.884917486244
2026-04-23 02:00:00+00:00,16706.38,16537.19873867981,15870.110601047523,17204.2868763121
2026-04-23 03:00:00+00:00,18461.99,17526.314369088337,16859.22623145605,18193.402506720628
2026-04-23 04:00:00+00:00,21164.45,18805.992268921622,18138.904131289335,19473.080406553912
2026-04-23 05:00:00+00:00,22592.01,20727.849335797495,20060.761198165204,21394.93747342978
2026-04-23 06:00:00+00:00,23455.67,22345.285901942876,21678.197764310586,23012.374039575163
2026-04-23 07:00:00+00:00,22470.61,22121.09427620137,21454.00613856908,22788.182413833656
2026-04-23 08:00:00+00:00,22064.32,21706.465611690197,21039.37747405791,22373.553749322484
2026-04-23 09:00:00+00:00,21450.52,21299.754257338685,20632.6661197064,21966.842394970976
2026-04-23 10:00:00+00:00,21433.53,21035.48045772068,20368.392320088395,21702.56859535297
2026-04-23 11:00:00+00:00,21434.62,20754.606752497435,20087.51861486515,21421.694890129722
2026-04-23 12:00:00+00:00,20721.38,19700.648622830624,19033.560485198337,20367.736760462914
2026-04-23 13:00:00+00:00,20250.79,19158.52085615381,18491.432718521522,19825.6089937861
2026-04-23 14:00:00+00:00,19929.35,18943.429991394652,18276.341853762366,19610.51812902694
2026-04-23 15:00:00+00:00,20810.09,18993.824888116844,18326.736750484553,19660.91302574913
2026-04-23 16:00:00+00:00,21342.74,20460.128787660953,19793.040650028666,21127.21692529324
2026-04-23 17:00:00+00:00,22290.78,20745.243277903697,20078.155140271407,21412.331415535984
2026-04-23 18:00:00+00:00,22125.68,20444.012410644194,19776.924273011904,21111.10054827648
2026-04-23 19:00:00+00:00,21264.01,20441.078547076486,19773.9904094442,21108.166684708773
2026-04-23 20:00:00+00:00,19629.23,19598.652973469398,18931.56483583711,20265.741111101685
2026-04-23 21:00:00+00:00,18104.22,18520.56343490751,17853.475297275225,19187.651572539802
2026-04-23 22:00:00+00:00,17193.49,17428.434370983647,16761.34623335136,18095.522508615937
2026-04-23 23:00:00+00:00,16849.46,16941.49623713059,16274.4080994983,17608.584374762875
2026-04-24 00:00:00+00:00,16635.9,16372.116971492595,15705.028833860306,17039.205109124883
2026-04-24 01:00:00+00:00,16740.53,16287.607545447157,15620.519407814869,16954.695683079444
2026-04-24 02:00:00+00:00,17233.67,16881.79810698967,16214.70996935738,17548.886244621957
2026-04-24 03:00:00+00:00,18580.12,16926.268220247275,16259.180082614988,17593.356357879566
2026-04-24 04:00:00+00:00,20669.93,18528.979325737462,17861.891188105175,19196.067463369753
2026-04-24 05:00:00+00:00,22111.8,20393.87752823759,19726.789390605303,21060.96566586988
2026-04-24 06:00:00+00:00,23502.13,21926.6955101869,21259.60737255461,22593.783647819186
2026-04-24 07:00:00+00:00,22826.1,21969.74779058493,21302.659652952643,22636.83592821722
2026-04-24 08:00:00+00:00,22418.1,21880.40775228647,21213.319614654185,22547.495889918762
2026-04-24 09:00:00+00:00,21802.02,22118.56400303347,21451.47586540118,22785.652140665756
2026-04-24 10:00:00+00:00,21044.57,21510.643492286366,20843.55535465408,22177.731629918657
2026-04-24 11:00:00+00:00,20954.31,20796.70578225221,20129.617644619924,21463.7939198845
2026-04-24 12:00:00+00:00,20104.97,20217.243087722145,19550.154950089858,20884.331225354435
2026-04-24 13:00:00+00:00,19753.34,19474.50671892629,18807.418581294,20141.59485655858
2026-04-24 14:00:00+00:00,19184.87,19155.866313681025,18488.778176048738,19822.954451313315
2026-04-24 15:00:00+00:00,19570.39,19548.351374591475,18881.26323695919,20215.439512223766
2026-04-24 16:00:00+00:00,19639.23,20148.004658867536,19480.91652123525,20815.092796499823
2026-04-24 17:00:00+00:00,19908.29,20422.356699108568,19755.26856147628,21089.44483674086
2026-04-24 18:00:00+00:00,18637.0,19963.74013393104,19296.65199629875,20630.82827156333
2026-04-24 19:00:00+00:00,17874.1,20102.178362582705,19435.090224950418,20769.266500214995
2026-04-24 20:00:00+00:00,17570.73,19372.376492515155,18705.288354882865,20039.464630147442
2026-04-24 21:00:00+00:00,16483.49,18311.871316296492,17644.783178664202,18978.95945392878
2026-04-24 22:00:00+00:00,15565.24,17054.421205736642,16387.333068104355,17721.50934336893
2026-04-24 23:00:00+00:00,14944.5,16422.6887255502,15755.600587917914,17089.776863182487
2026-04-25 00:00:00+00:00,14664.1,14988.502171123655,14321.414033491368,15655.590308755942
2026-04-25 01:00:00+00:00,14661.48,14646.735981757894,13979.647844125608,15313.824119390181
2026-04-25 02:00:00+00:00,14557.56,14739.200536046903,14072.112398414614,15406.288673679192
