date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-07-17 00:00:00+00:00,,5619.1593356770045,5335.515708642461,5903.3821163394
2026-07-17 01:00:00+00:00,,5553.933822764975,5272.72994808745,5836.044486636271
2026-07-17 02:00:00+00:00,,5647.4120855687715,5365.055689781029,5929.8200599119045
2026-07-17 03:00:00+00:00,,5894.8527282455125,5614.58706329772,6177.217005944305
2026-07-17 04:00:00+00:00,,6273.1553383040555,5991.109992242969,6555.8180776062
2026-07-17 05:00:00+00:00,,6675.573816990498,6392.885517369698,6958.329403288166
2026-07-17 06:00:00+00:00,,7075.592254957317,6792.806863696162,7358.981212951664
2026-07-17 07:00:00+00:00,,7378.257443873653,7096.249346853788,7660.134122666763
2026-07-17 08:00:00+00:00,,7575.457443939823,7292.8980400331175,7857.1026347374345
2026-07-17 09:00:00+00:00,,7692.044072242926,7408.651539035418,7976.315722931408
2026-07-17 10:00:00+00:00,,7742.864302061497,7460.000406998462,8024.176107081983
2026-07-17 11:00:00+00:00,,7753.004498619388,7468.896922107565,8035.488948556091
2026-07-17 12:00:00+00:00,,7736.796710969609,7452.752327321056,8020.043246521985
2026-07-17 13:00:00+00:00,,7675.320342376819,7390.079838278109,7960.409000019922
2026-07-17 14:00:00+00:00,,7660.123594674956,7376.975508554312,7940.93101447377
2026-07-17 15:00:00+00:00,,7745.449470155962,7461.275181646628,8029.525458230639
2026-07-17 16:00:00+00:00,,7712.340945329667,7429.135568931004,7994.385417087893
2026-07-17 17:00:00+00:00,,7494.180750352902,7209.989809089597,7779.509785151262
2026-07-17 18:00:00+00:00,,7259.03423043313,6973.924490099831,7544.0232995485485
2026-07-17 19:00:00+00:00,,7022.163407730824,6739.665004752361,7303.553914280732
2026-07-17 20:00:00+00:00,,6747.475274658694,6461.26409573137,7033.345980493795
2026-07-17 21:00:00+00:00,,6402.452745060649,6119.1255129988795,6685.865400102267
2026-07-17 22:00:00+00:00,,6118.486122555328,5830.1685326810175,6407.102667659801
2026-07-17 23:00:00+00:00,,5933.818407210822,5648.142631889817,6219.777208735634
2026-07-18 00:00:00+00:00,,5726.067860199929,5444.741383126448,6008.673260646069
