date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-05-31 00:00:00+00:00,4443.5,4363.71434064813,4081.026864177156,4646.669416313158
2026-05-31 01:00:00+00:00,4328.5,4286.195087143187,4002.618770298198,4568.863714457009
2026-05-31 02:00:00+00:00,4290.0,4431.161704657772,4147.923901508124,4713.275774510779
2026-05-31 03:00:00+00:00,4350.25,4638.051437177206,4355.127083617079,4919.830342268254
2026-05-31 04:00:00+00:00,4586.75,5005.579053864904,4724.2181830746,5286.611204826714
2026-05-31 05:00:00+00:00,4843.0,5273.93756993057,4991.555433568442,5557.17960236537
2026-05-31 06:00:00+00:00,5050.0,5434.849862252763,5152.448987147236,5717.110469805001
2026-05-31 07:00:00+00:00,5132.0,5533.8244189836005,5250.87648293816,5815.709919499835
2026-05-31 08:00:00+00:00,5155.75,5557.324177728039,5275.503914507421,5838.14731189285
2026-05-31 09:00:00+00:00,5314.25,5486.727737860174,5202.842437227135,5770.892496102273
2026-05-31 10:00:00+00:00,5455.0,5381.785520255954,5095.161835126569,5667.582537761755
2026-05-31 11:00:00+00:00,5335.0,5369.746096161398,5086.221893269004,5653.190061360577
2026-05-31 12:00:00+00:00,5503.0,5359.2804310041265,5074.713921840787,5643.9839395468625
2026-05-31 13:00:00+00:00,5251.25,5354.332462013523,5070.779505210467,5637.932840238835
2026-05-31 14:00:00+00:00,5292.25,5312.996332258623,5032.604883721137,5596.319277539821
2026-05-31 15:00:00+00:00,5650.5,5269.075225182185,4987.50805596469,5550.50189070016
2026-05-31 16:00:00+00:00,5704.0,5245.784472857348,4962.986186962322,5529.582850021248
2026-05-31 17:00:00+00:00,5727.75,5080.942640848514,4795.811534982715,5365.768693029113
2026-05-31 18:00:00+00:00,5696.5,4762.688552365147,4479.69937510774,5045.303536009429
2026-05-31 19:00:00+00:00,5635.75,4444.206978387731,4159.73629591658,4728.822871678608
2026-05-31 20:00:00+00:00,5575.75,4173.466834483861,3890.0227763202165,4455.737064932284
2026-05-31 21:00:00+00:00,5357.5,3866.847578050535,3582.830711710214,4149.407802814025
2026-05-31 22:00:00+00:00,5215.5,3616.4598748744534,3333.454136048377,3898.5638999713474
2026-05-31 23:00:00+00:00,5051.0,3519.363378008706,3236.9119798465463,3800.804688713244
2026-06-01 00:00:00+00:00,4890.75,3639.3409269486874,3354.556092848291,3922.969425195894
2026-06-01 01:00:00+00:00,4868.25,3883.14918826988,3601.176669019103,4164.6705071064025
2026-06-01 02:00:00+00:00,5043.0,4216.723859402919,3933.423402029569,4499.115964457292
2026-06-01 03:00:00+00:00,5456.75,4664.957568220874,4383.922159382825,4946.2886879047965
2026-06-01 04:00:00+00:00,6630.25,5220.182168181279,4936.43835615834,5503.594574887293
