date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2026-02-15 00:00:00+00:00,109.09,164.4254,98.68312,230.1677
2026-02-15 01:00:00+00:00,101.40001,157.51826,91.775955,223.26056
2026-02-15 02:00:00+00:00,61.279995,155.22687,89.48457,220.96916
2026-02-15 03:00:00+00:00,29.999998,141.88606,76.14374,207.62836
2026-02-15 04:00:00+00:00,13.830014,123.490326,57.748013,189.23262
2026-02-15 05:00:00+00:00,6.899991,112.08354,46.341244,177.82584
2026-02-15 06:00:00+00:00,6.149991,92.91922,27.176908,158.66153
2026-02-15 07:00:00+00:00,9.350003,70.56775,4.8254366,136.31003
2026-02-15 08:00:00+00:00,9.110013,92.65617,26.913877,158.39847
2026-02-15 09:00:00+00:00,6.480008,90.542175,24.799894,156.28447
2026-02-15 10:00:00+00:00,8.019986,93.50781,27.765501,159.25012
2026-02-15 11:00:00+00:00,14.249997,133.81949,68.07718,199.56178
2026-02-15 12:00:00+00:00,16.119993,188.06989,122.327576,253.81218
2026-02-15 13:00:00+00:00,26.649992,219.39198,153.6497,285.13428
2026-02-15 14:00:00+00:00,51.19,274.8274,209.08511,340.5697
2026-02-15 15:00:00+00:00,101.18001,325.92813,260.18582,391.6704
2026-02-15 16:00:00+00:00,317.21,429.26636,363.52405,495.00864
2026-02-15 17:00:00+00:00,587.49,511.30692,445.5646,577.0492
2026-02-15 18:00:00+00:00,777.89,621.2333,555.49097,686.9755
2026-02-15 19:00:00+00:00,853.18,722.9159,657.1736,788.6582
2026-02-15 20:00:00+00:00,882.2,773.86395,708.12164,839.60626
2026-02-15 21:00:00+00:00,1089.86,839.34,773.5977,905.08234
2026-02-15 22:00:00+00:00,1145.14,1021.69135,955.94904,1087.4337
2026-02-15 23:00:00+00:00,989.13,1081.8414,1016.09906,1147.5837
2026-02-16 00:00:00+00:00,1002.09,1174.0983,1108.356,1239.8405
2026-02-16 01:00:00+00:00,1245.88,1209.9039,1144.1617,1275.6462
2026-02-16 02:00:00+00:00,1384.45,1165.8712,1100.129,1231.6135
2026-02-16 03:00:00+00:00,1299.05,1118.1017,1052.3594,1183.844
2026-02-16 04:00:00+00:00,1320.71,1086.0621,1020.31976,1151.8044
2026-02-16 05:00:00+00:00,1326.598,1078.3413,1012.59894,1144.0835
2026-02-16 06:00:00+00:00,1332.486,1140.7208,1074.9785,1206.463
2026-02-16 07:00:00+00:00,1338.374,1136.2859,1070.5436,1202.0281
2026-02-16 08:00:00+00:00,1344.262,1069.874,1004.1317,1135.6163
2026-02-16 09:00:00+00:00,1350.15,1034.1046,968.3623,1099.8469
2026-02-16 10:00:00+00:00,1133.41,1023.11505,957.37274,1088.8573
2026-02-16 11:00:00+00:00,1086.3401,1012.8909,947.1486,1078.6332
2026-02-16 12:00:00+00:00,942.65,986.1193,920.377,1051.8617
2026-02-16 13:00:00+00:00,911.24,962.47614,896.7338,1028.2185
2026-02-16 14:00:00+00:00,970.6,999.3692,933.6269,1065.1115
2026-02-16 15:00:00+00:00,992.5,1120.3687,1054.6265,1186.111
2026-02-16 16:00:00+00:00,1184.8801,1145.5345,1079.7924,1211.2769
2026-02-16 17:00:00+00:00,1241.96,1165.8142,1100.0719,1231.5565
2026-02-16 18:00:00+00:00,1299.04,1098.4379,1032.6956,1164.1802
2026-02-16 19:00:00+00:00,1356.12,1032.2432,966.5008,1097.9855
2026-02-16 20:00:00+00:00,1299.76,1001.4177,935.6754,1067.16
2026-02-16 21:00:00+00:00,1243.4,994.62445,928.88214,1060.3667
2026-02-16 22:00:00+00:00,1109.11,999.6587,933.9164,1065.401
2026-02-16 23:00:00+00:00,1130.71,1023.0788,957.3365,1088.8212
2026-02-17 00:00:00+00:00,1344.21,1036.959,971.2166,1102.7012
2026-02-17 01:00:00+00:00,1357.8668,1036.8104,971.06805,1102.5526
2026-02-17 02:00:00+00:00,1371.5233,1044.6537,978.9114,1110.396
2026-02-17 03:00:00+00:00,1385.18,1082.2611,1016.5188,1148.0034
2026-02-17 04:00:00+00:00,1249.49,1028.2997,962.5573,1094.042
2026-02-17 05:00:00+00:00,1112.1,939.36597,873.62366,1005.1083
2026-02-17 06:00:00+00:00,1119.05,887.5261,821.7839,953.26843
2026-02-17 07:00:00+00:00,1144.15,823.0186,757.2763,888.7609
2026-02-17 08:00:00+00:00,1094.21,766.3003,700.55804,832.0426
2026-02-17 09:00:00+00:00,975.92,734.1698,668.4275,799.9121
2026-02-17 10:00:00+00:00,922.78,738.977,673.2347,804.7193
2026-02-17 11:00:00+00:00,1047.79,766.8815,701.13916,832.6238
2026-02-17 12:00:00+00:00,897.13,814.5526,748.8103,880.2949
2026-02-17 13:00:00+00:00,911.04,843.64813,777.9058,909.3904
2026-02-17 14:00:00+00:00,1096.89,894.21405,828.4718,959.95636
2026-02-17 15:00:00+00:00,1183.67,1026.0857,960.3433,1091.828
2026-02-17 16:00:00+00:00,1213.08,1067.7607,1002.01843,1133.503
2026-02-17 17:00:00+00:00,1229.81,1099.5475,1033.8052,1165.2898
2026-02-17 18:00:00+00:00,1238.57,1057.8646,992.12225,1123.6069
2026-02-17 19:00:00+00:00,1327.19,1064.462,998.7197,1130.2043
2026-02-17 20:00:00+00:00,1204.33,1057.5494,991.8071,1123.2917
2026-02-17 21:00:00+00:00,1055.38,1020.0844,954.3421,1085.8268
2026-02-17 22:00:00+00:00,927.75,990.54297,924.80066,1056.2853
2026-02-17 23:00:00+00:00,886.49,928.5719,862.82965,994.3142
2026-02-18 00:00:00+00:00,818.97,865.6981,799.9558,931.4404
2026-02-18 01:00:00+00:00,767.68,785.9392,720.1969,851.6815
2026-02-18 02:00:00+00:00,674.32,687.1366,621.3943,752.8789
2026-02-18 03:00:00+00:00,521.63,610.98596,545.2437,676.7283
2026-02-18 04:00:00+00:00,415.76,556.3566,490.61435,622.09894
2026-02-18 05:00:00+00:00,340.0,485.35577,419.61346,551.0981
2026-02-18 06:00:00+00:00,293.72,428.38223,362.63992,494.1245
2026-02-18 07:00:00+00:00,223.84,354.7365,288.9942,420.47882
2026-02-18 08:00:00+00:00,99.620026,286.63068,220.88837,352.37296
2026-02-18 09:00:00+00:00,27.17999,190.48944,124.74715,256.23175
2026-02-18 10:00:00+00:00,20.920012,143.31924,77.576965,209.06154
2026-02-18 11:00:00+00:00,55.779995,110.34108,44.59878,176.08337
2026-02-18 12:00:00+00:00,93.740005,134.59225,68.849976,200.33455
2026-02-18 13:00:00+00:00,126.41,166.88834,101.14603,232.63063
2026-02-18 14:00:00+00:00,216.04,219.24292,153.50063,284.98523
2026-02-18 15:00:00+00:00,336.76,305.732,239.9897,371.4743
2026-02-18 16:00:00+00:00,516.84,373.87027,308.12796,439.61255
2026-02-18 17:00:00+00:00,681.63,616.0812,550.3389,681.8235
2026-02-18 18:00:00+00:00,792.67,779.1028,713.3605,844.8451
2026-02-18 19:00:00+00:00,925.49,855.3428,789.60046,921.0851
2026-02-18 20:00:00+00:00,980.66,867.7459,802.0036,933.4882
2026-02-18 21:00:00+00:00,955.57,925.9969,860.2546,991.7392
2026-02-18 22:00:00+00:00,988.73,987.23755,921.49524,1052.9799
2026-02-18 23:00:00+00:00,1112.04,1019.08093,953.3386,1084.8232
2026-02-19 00:00:00+00:00,1158.69,1031.6664,965.9241,1097.4087
2026-02-19 01:00:00+00:00,1149.2,1103.7704,1038.0282,1169.5127
2026-02-19 02:00:00+00:00,1116.45,1036.6057,970.8634,1102.348
2026-02-19 03:00:00+00:00,1072.55,968.4615,902.7192,1034.2039
2026-02-19 04:00:00+00:00,903.06,924.0577,858.31537,989.8
2026-02-19 05:00:00+00:00,677.43,896.53015,830.7879,962.27246
2026-02-19 06:00:00+00:00,593.46,802.3461,736.6038,868.08844
2026-02-19 07:00:00+00:00,525.54,724.9548,659.21246,790.6971
2026-02-19 08:00:00+00:00,435.91,606.1279,540.3856,671.8702
2026-02-19 09:00:00+00:00,392.52,517.549,451.80673,583.2913
2026-02-19 10:00:00+00:00,352.23,375.35666,309.61435,441.09894
2026-02-19 11:00:00+00:00,264.55,369.9044,304.1621,435.6467
2026-02-19 12:00:00+00:00,209.78,334.67014,268.92783,400.4124
