date,prognostizierte_erzeugung_onshore,prognostizierte_erzeugung_offshore,prognostizierte_erzeugung_photovoltaik,prognostizierter_verbrauch_gesamt,prognostizierte_erzeugung_gesamt,prognostizierte_erzeugung_wind_und_photovoltaik,prognostizierte_erzeugung_sonstige,prognostizierter_verbrauch_residuallast
2026-09-19 20:00:00+00:00,26027.53491639625,6317.63776186578,440.7061538880156,46772.97892430333,46878.73374167217,32785.87883215005,14092.854909522124,13987.100092153283
2026-09-19 21:00:00+00:00,24409.0902919017,6080.753682333774,897.9812884286752,44372.52264096579,44991.072932283234,31387.82526266415,13603.247669619082,12984.69737830164
2026-09-19 22:00:00+00:00,24513.449732675974,6061.571820953668,329.31905018437124,41693.08603298362,43040.69035095282,30904.340603814013,12136.349747138807,10788.745429169609
2026-09-19 23:00:00+00:00,24424.159002198354,6131.992013705694,776.6051333086696,41266.67048204618,43500.215636180146,31332.756149212717,12167.45948696743,9933.914332833465
2026-09-20 00:00:00+00:00,21445.88420600999,5880.474199275947,-1059.4643754516308,38935.12427655489,43046.5332122525,26266.894029834308,16779.639182418192,12668.23024672058
2026-09-20 01:00:00+00:00,21131.48053329314,6043.06993711778,-343.65359289828194,38734.999567141036,42875.15009916249,26830.896877512638,16044.253221649855,11904.102689628398
2026-09-20 02:00:00+00:00,21438.318556039114,6107.2175332128545,931.664321633207,38180.44878692984,38838.05086088133,28477.200410885176,10360.850449996156,9703.248376044663
2026-09-20 03:00:00+00:00,19824.652433335832,6029.454462247538,1777.3278244587266,39119.85322980149,38064.842692526814,27631.434720042096,10433.407972484718,11488.418509759395
2026-09-20 04:00:00+00:00,20997.734861051285,5610.449001899425,2641.9996793365854,40935.91976381582,42030.74147937633,29250.183542287297,12780.557937089034,11685.736221528525
2026-09-20 05:00:00+00:00,20445.285834997947,5591.870936397583,4123.951628152173,42999.062013859315,44868.61706549588,30161.108399547702,14707.508665948175,12837.953614311613
2026-09-20 06:00:00+00:00,22287.848782548965,5623.933322180481,5724.803000728126,46366.23872573908,49553.943811912985,33636.58510545757,15917.358706455416,12729.653620281511
2026-09-20 07:00:00+00:00,22045.673573809072,5255.240597845582,8675.184492492841,48770.4090709105,52527.28909668718,35976.098664147496,16551.190432539683,12794.310406763005
2026-09-20 08:00:00+00:00,21649.204433815623,4571.153954265879,13626.092666020353,52031.603669328586,55208.75348910315,39846.45105410185,15362.302435001293,12185.152615226732
2026-09-20 09:00:00+00:00,22618.900037948784,4158.063025934876,17807.59694427254,52757.93805887558,58477.716315049445,44584.5600081562,13893.156306893245,8173.378050719381
2026-09-20 10:00:00+00:00,26942.46952129507,3473.2525332728096,20496.790333062003,52486.01178915593,63295.97219589848,50912.51238762988,12383.459808268599,1573.4994015260454
2026-09-20 11:00:00+00:00,26767.355291875032,3751.624078155663,22524.21419649046,51385.012140922816,65792.70227826953,53043.19356652115,12749.508711748378,-1658.1814255983336
2026-09-20 12:00:00+00:00,28632.400890380708,4058.367276655694,22185.10357204739,50340.257599638346,65694.50363970932,54875.87173908379,10818.631900625529,-4535.614139445446
2026-09-20 13:00:00+00:00,28306.966609883286,4551.410149142195,19377.078243340686,49428.12422828831,63972.96481575405,52235.455002366165,11737.509813387886,-2807.3307740778546
2026-09-20 14:00:00+00:00,25551.122383134985,4976.354835715543,14654.485725399178,50284.93381359712,59668.21698977189,45181.96294424971,14486.254045522182,5102.9708693474095
2026-09-20 15:00:00+00:00,29656.99624249866,5590.9624300561145,9032.587761539375,52088.5530498511,57597.54509996046,44280.54643409415,13316.998665866311,7808.006615756953
2026-09-20 16:00:00+00:00,29433.279471638707,5407.221214805043,3781.2019864062104,52744.71752789898,57876.305520126036,38621.70267284996,19254.602847276074,14123.01485504902
2026-09-20 17:00:00+00:00,29693.687329140186,5677.5433146309515,-335.2673349333702,54500.781312240215,58281.724039973815,35035.96330883777,23245.760731136048,19464.818003402448
2026-09-20 18:00:00+00:00,24691.33067116828,5975.499432996177,-2533.3636074983683,53279.62850423222,55474.138613342184,28133.46649666609,27340.672116676094,25146.16200756613
2026-09-20 19:00:00+00:00,26052.03721360302,6022.524073573502,-1675.8754269611827,50361.559805665376,53437.74856942985,30398.68586021534,23039.06270921451,19962.873945450036
2026-09-20 20:00:00+00:00,24267.364809649884,6033.7633018985725,-1164.1505224609077,48105.75966662978,50295.59279833118,29136.97758908755,21158.615209243628,18968.782077542233
2026-09-20 21:00:00+00:00,24669.00121029122,6327.4755914869975,-339.98028122826895,45487.01894895152,47715.610226180695,30656.496520549947,17059.11370563075,14830.522428401571
2026-09-20 22:00:00+00:00,23759.52502466112,6387.321310641724,188.9842455975856,43183.40147116576,42943.87042456415,30335.83058090043,12608.039843663719,12847.570890265328
2026-09-20 23:00:00+00:00,24857.11919327829,6325.4607703139245,269.7894163841351,42839.85726276563,45384.570167205995,31452.36937997635,13932.200787229645,11387.487882789283
2026-09-21 00:00:00+00:00,26727.927665412022,6628.917818427968,-1188.4688989020526,41636.89161459526,46007.41503027724,32168.376584937938,13839.038445339302,9468.515029657323
2026-09-21 01:00:00+00:00,26127.148385237222,6223.36105349036,-592.4310162878378,41960.931715309365,44031.7926547313,31758.078422439743,12273.71423229156,10202.853292869622
2026-09-21 02:00:00+00:00,30234.745616471442,6233.755840640151,556.7674594005858,44245.79301339606,48278.28776004462,37025.26891651218,11253.018843532445,7220.524096883884
2026-09-21 03:00:00+00:00,30262.89229287214,6268.761349108642,2065.4395885968665,47364.41364514567,46905.25998507546,38597.09323057765,8308.166754497812,8767.320414568021
2026-09-21 04:00:00+00:00,28704.441461468217,6331.9541958829095,3206.8913745842647,53284.870434332195,50944.07519114288,38243.28703193539,12700.788159207492,15041.583402396805
2026-09-21 05:00:00+00:00,27338.18851468727,6156.800241341405,4913.386923948654,58515.4806650544,54546.77055293733,38408.375679977325,16138.394872960002,20107.104985077072
2026-09-21 06:00:00+00:00,28633.200389911308,6387.049642915716,5166.356890544057,62891.4358118221,59140.895117659675,40186.60692337108,18954.288194288594,22704.82888845102
2026-09-21 07:00:00+00:00,25212.421169678986,6067.584768609866,11100.171347855627,64687.90726607585,60712.11090234276,42380.17728614448,18331.933616198286,22307.72997993137
2026-09-21 08:00:00+00:00,22912.970765417096,5801.989463685273,17435.058859701356,64499.151472598576,63722.13042710121,46150.019088803725,17572.111338297487,18349.13238379485
2026-09-21 09:00:00+00:00,22283.25614274786,5623.759494227974,22941.62674875948,64445.43160320787,66708.72640183,50848.642385735315,15860.08401609469,13596.789217472557
2026-09-21 10:00:00+00:00,23302.156405477537,4865.082254403282,26001.87785625761,63303.86037939374,71961.50596405385,54169.11651613843,17792.389447915426,9134.74386325531
2026-09-21 11:00:00+00:00,23435.322157498606,4336.685068486345,26276.376736349626,62243.77933879388,71030.15207253897,54048.38396233458,16981.768110204393,8195.395376459302
2026-09-21 12:00:00+00:00,23987.62888352341,3772.4862414927807,24831.71874899823,60251.315816719754,69403.63528814148,52591.833874014425,16811.801414127054,7659.48194270533
2026-09-21 13:00:00+00:00,23311.382955602447,3539.7028489341565,22576.400852313596,58925.91300523561,65763.67461029932,49427.486656850204,16336.187953449116,9498.426348385408
2026-09-21 14:00:00+00:00,23871.26705465609,3468.177729220824,17331.117757625678,59404.46879173032,62382.25131312286,44670.56254150259,17711.68877162027,14733.90625022773
2026-09-21 15:00:00+00:00,22528.127606614074,3523.002895709811,12019.09394145755,59866.53413977208,59455.04962264356,38070.22444378144,21384.82517886212,21796.30969599064
2026-09-21 16:00:00+00:00,21735.992398831437,3083.67190824484,5976.675720594053,60886.99747497221,56338.13334129675,30796.34002767033,25541.793313626422,30090.65744730188
2026-09-21 17:00:00+00:00,16503.30885648984,2891.5418117585277,-203.8509063107893,62805.51671993569,53974.15818693435,19190.99976193758,34783.15842499677,43614.51695799811
2026-09-21 18:00:00+00:00,14933.011464565541,2733.40708291178,-2073.553940694505,61561.79480830687,52108.55558968441,15592.864606782818,36515.69098290159,45968.930201524054
2026-09-21 19:00:00+00:00,13919.749471441217,2338.979305599605,-2176.189393179579,59656.55008729424,49598.41222415563,14082.539383861244,35515.87284029439,45574.010703433
2026-09-21 20:00:00+00:00,13507.4934688736,2244.5199974720745,-416.43242138263435,56490.023282288705,47915.30726661455,15335.581044963039,32579.726221651516,41154.44223732567
2026-09-21 21:00:00+00:00,12688.542452398218,1867.7395963226538,-37.39999668602665,52276.095938201805,45308.85415631992,14518.882052034845,30789.972104285072,37757.21388616696
2026-09-21 22:00:00+00:00,12421.147178041583,1811.796616632908,-207.40310483568524,48921.06348307947,43980.2029757902,14025.540689838806,29954.662285951392,34895.52279324067
2026-09-21 23:00:00+00:00,10703.68536944666,1500.2287665011295,-178.61582146774018,47375.4655311775,41946.87237581315,12025.298314480051,29921.5740613331,35350.167216697446
2026-09-22 00:00:00+00:00,8951.220221559715,1469.7419323670724,-2011.428078566332,45635.11227190356,39422.14033198121,8409.534075360456,31012.606256620755,37225.57819654311
2026-09-22 01:00:00+00:00,8938.316195795105,1268.3030559217755,-1532.9023324654947,45384.81704205692,39237.09004315574,8673.716919251385,30563.373123904355,36711.10012280554
2026-09-22 02:00:00+00:00,8000.520871241671,960.6275061828338,-478.7926986840505,46859.955363553905,39996.30160023749,8482.355678740454,31513.94592149704,38377.59968481345
2026-09-22 03:00:00+00:00,7831.253390729651,791.1908885683368,889.7961545472334,49160.251281195124,38122.86483365616,9512.240433845222,28610.62439981094,39648.0108473499
2026-09-22 04:00:00+00:00,7504.585213697863,730.1064416562215,2275.5090127116805,54934.977506377065,39701.09297981055,10510.200668065765,29190.892311744785,44424.7768383113
2026-09-22 05:00:00+00:00,6429.688249409513,719.0211962230807,3611.4294744846466,59491.57316697618,43131.068177562,10760.13892011724,32370.92925744476,48731.43424685894
2026-09-22 06:00:00+00:00,5932.622288047955,543.2970835669921,4775.8712718824245,62533.56267842879,45500.02454250139,11251.790643497372,34248.23389900402,51281.77203493142
2026-09-22 07:00:00+00:00,4115.1225159130345,369.15471418334744,10383.344553394494,62962.89700545405,50513.95306366461,14867.621783490875,35646.331280173734,48095.27522196317
2026-09-22 08:00:00+00:00,2486.150839393966,218.98992549421982,16074.116791068045,63784.944473018346,48860.49794806758,18779.257555956232,30081.24039211135,45005.686917062114
2026-09-22 09:00:00+00:00,2675.5506343725588,85.12598071177763,20883.303329503928,63839.55803710965,54536.71277074824,23643.979944588264,30892.73282615998,40195.57809252139
2026-09-22 10:00:00+00:00,3191.694137634122,242.11028115831732,23883.334028019442,61971.665486851496,56527.72048400474,27317.13844681188,29210.58203719286,34654.52704003961
2026-09-22 11:00:00+00:00,3449.4238351834083,186.55943061396647,23915.453133348456,60806.016408312644,54964.92419619889,27551.43639914583,27413.487797053058,33254.58000916681
2026-09-22 12:00:00+00:00,4255.614656919827,150.07051604511867,22580.590904156907,59469.65371103262,55232.623174342596,26986.276077121853,28246.347097220743,32483.377633910764
2026-09-22 13:00:00+00:00,3953.5181754426385,207.6320154105349,19291.95110294892,58409.96394339317,52527.48090943351,23453.101293802094,29074.379615631413,34956.86264959108
2026-09-22 14:00:00+00:00,3948.751546997181,237.20092724143123,15437.676054397078,58011.03176778827,50612.8438007786,19623.62852863569,30989.215272142912,38387.40323915258
2026-09-22 15:00:00+00:00,3720.799795074438,281.33976516031714,11760.61184924459,58577.61821677573,48701.51405500756,15762.751409479344,32938.762645528215,42814.866807296385
2026-09-22 16:00:00+00:00,3910.159613456688,231.23217236373642,6229.875259146545,59700.98709430514,47737.057554999345,10371.26704496697,37365.79051003238,49329.720049338175
2026-09-22 17:00:00+00:00,3567.7214875302047,49.31848751592321,-276.970556239654,62175.345126432,48851.60357146013,3340.069418806474,45511.53415265366,58835.27570762553
2026-09-22 18:00:00+00:00,3421.9806310943763,135.61505604992868,-2865.149609965868,60018.99679969252,46406.6745584092,692.446077178437,45714.22848123076,59326.55072251408
2026-09-22 19:00:00+00:00,3268.964645706221,99.46612773675383,-2483.51709845062,57107.04709581411,43658.95705866757,884.913674992355,42774.04338367521,56222.13342082175
2026-09-22 20:00:00+00:00,3172.1517777533013,120.65449798912277,-624.9034464642242,54177.514652873695,41239.98870221616,2667.9028292782,38572.085872937954,51509.61182359549
2026-09-22 21:00:00+00:00,3269.305699935791,66.0879422917717,-13.345258496352635,48270.44786108468,36096.62791558092,3322.0483837312104,32774.579531849704,44948.399477353465
2026-09-22 22:00:00+00:00,2555.276661494385,59.89545722194828,168.7716049157051,45284.13240007649,33945.50583787179,2783.943723632038,31161.56211423975,42500.18867644445
2026-09-22 23:00:00+00:00,1910.3678681742235,63.72584776975543,421.18099402439105,45171.76282481594,35600.04724468243,2395.27470996837,33204.77253471406,42776.48811484757
2026-09-23 00:00:00+00:00,1701.4722777775644,58.91931245838965,-1056.9862651691603,44092.66592519285,33655.38388791322,703.4053250667937,32951.97856284643,43389.26060012606
2026-09-23 01:00:00+00:00,1327.029987791047,140.64528972685798,-466.27747165513114,43756.90437832099,33831.02723007139,1001.3978058627738,32829.629424208615,42755.50657245822
2026-09-23 02:00:00+00:00,1372.626834425688,208.78181080352442,412.0977399546056,43963.236981636815,32447.486977211272,1993.506385183818,30453.980592027456,41969.730596452995
2026-09-23 03:00:00+00:00,1764.8194002830958,315.43514271815206,1682.0668954879627,47171.546805531456,34941.23000058616,3762.321438489211,31178.90856209695,43409.22536704224
2026-09-23 04:00:00+00:00,1913.7457685158674,356.60088070056145,2814.400499794188,53446.73051516723,40705.37590683249,5084.747149010616,35620.62875782187,48361.983366156615
2026-09-23 05:00:00+00:00,2031.3124369630975,297.69705755021363,4415.895166923893,58005.66400576341,45327.229001478205,6744.904661437204,38582.324340041,51260.7593443262
2026-09-23 06:00:00+00:00,2199.729765786602,362.19258066742566,3255.4542607214958,61816.43457538876,48439.46104604724,5817.3766071755235,42622.084438871716,55999.05796821324
2026-09-23 07:00:00+00:00,1263.909039696603,459.9668529534994,14018.875743456832,62668.99506829646,52245.57320604011,15742.751636106936,36502.82156993318,46926.24343218953
2026-09-23 08:00:00+00:00,1193.118414487541,552.8116276525178,21825.552352880022,62487.42062934033,55955.90174304309,23571.48239502008,32384.41934802301,38915.93823432025
2026-09-23 09:00:00+00:00,1265.4927931174952,691.3947605880419,27171.61304663668,61447.906546002836,57189.223603521445,29128.500600342217,28060.723003179228,32319.40594566062
2026-09-23 10:00:00+00:00,1572.1184738160969,888.7799777911467,29331.877017978168,59839.030943890255,57506.31294902275,31792.775469585413,25713.53747943734,28046.255474304842
2026-09-23 11:00:00+00:00,1025.7190049016779,909.9645003828907,30104.347282358118,59041.318507025404,58557.46843449672,32040.030787642685,26517.437646854032,27001.28771938272
2026-09-23 12:00:00+00:00,1156.8280658820977,938.6394725353564,28526.511856477926,57424.55890633042,55866.75918049607,30621.97939489538,25244.779785600687,26802.57951143504
2026-09-23 13:00:00+00:00,1160.7749535247985,910.9263905629997,24806.456972526194,56681.75141768748,54673.55171596583,26878.15831661399,27795.393399351837,29803.593101073493
2026-09-23 14:00:00+00:00,1766.9181448476663,1025.6381230959798,20562.7351135541,56696.83538056598,53318.38737156038,23355.291381497744,29963.095990062633,33341.543999068235
2026-09-23 15:00:00+00:00,2088.977205282233,1175.2211419880825,15675.876609979674,57017.86301673914,50816.934969207105,18940.07495724999,31876.860011957113,38077.78805948915
2026-09-23 16:00:00+00:00,2904.031101280953,1630.3523638623287,9624.783537707544,57210.11815814967,43099.97536917431,14159.167002850827,28940.808366323483,43050.95115529884
2026-09-23 17:00:00+00:00,5011.305899935301,2748.997528520711,333.89574293152947,59574.19122448924,44299.41272512743,8094.199171387541,36205.21355373989,51479.9920531017
2026-09-23 18:00:00+00:00,7997.311655989855,3221.6028786859088,-7122.342352840907,59090.44018240256,45242.87943212119,4096.572181834858,41146.30725028633,54993.8680005677
2026-09-23 19:00:00+00:00,10041.619080184102,4073.9715468992335,-2807.7757294389453,56358.75550575431,47975.596227982205,11307.814897644392,36667.78133033781,45050.940608109915
2026-09-23 20:00:00+00:00,12322.628482281814,4164.674953639316,-305.9572828947257,51630.930911063646,46800.34203949293,16181.346153026405,30618.995886466524,35449.58475803724
2026-09-23 21:00:00+00:00,14057.209033465959,4349.853399110179,607.9656230719274,47228.306071073384,44393.886316769815,19015.028055648065,25378.85826112175,28213.27801542532
2026-09-23 22:00:00+00:00,16223.042243660362,4177.247286841304,523.6746106759645,44209.04063350446,41801.79067818202,20923.96414117763,20877.826537004392,23285.076492326833
2026-09-23 23:00:00+00:00,18030.480590070674,4080.8692854249284,502.60446908544327,42590.400766087405,41772.42451887776,22613.954344581045,19158.47017429671,19976.44642150636
2026-09-24 00:00:00+00:00,18276.71846093725,2888.6170809140826,-1420.6400693714024,43731.544451616275,46708.40969245607,19744.69547247993,26963.714219976144,23986.848979136346
2026-09-24 01:00:00+00:00,18082.175472972984,1540.0194998902052,-877.7044868947876,44085.42182816708,46609.59693422351,18744.4904859684,27865.106448255112,25340.931342198677
2026-09-24 02:00:00+00:00,16636.40904530005,894.7449230042578,7.89585987079947,43148.40646468075,40313.40906373325,17539.049828175106,22774.359235558142,25609.356636505647
2026-09-24 03:00:00+00:00,15324.246068954617,900.9964657946805,1101.8493638024822,45963.2310560766,40332.994361941186,17327.09189855178,23005.902463389408,28636.13915752482
2026-09-24 04:00:00+00:00,15276.780134455495,530.6795416455091,2143.9080158777037,51890.62352307558,43424.119276438825,17951.36769197871,25472.751584460115,33939.25583109687
2026-09-24 05:00:00+00:00,15613.597896931564,120.87212354783607,3968.994833439213,56884.4004717486,48664.70221943728,19703.464853918613,28961.237365518664,37180.93561782999
2026-09-24 06:00:00+00:00,14760.110813958052,133.8992860560096,3029.29408990224,61141.486698414425,52143.84729731695,17923.304189916304,34220.54310740065,43218.182508498125
2026-09-24 07:00:00+00:00,13911.208483531283,243.6173063795989,12133.168462810918,62483.79004519575,55320.25481341442,26287.9942527218,29032.260560692623,36195.795792473946
2026-09-24 08:00:00+00:00,11105.493798690613,268.1959660306369,19538.12770044191,62415.89870482362,55213.40037000711,30911.81746516316,24301.582904843952,31504.081239660463
2026-09-24 09:00:00+00:00,7221.2782499813475,295.4678001756562,24591.840664267143,61900.6008619019,55538.28118380794,32108.58671442415,23429.694469383794,29792.01414747775
2026-09-24 10:00:00+00:00,6583.540812483036,157.07117602372966,27005.37971062841,61063.02468019887,56319.147772044926,33745.99169913518,22573.156072909747,27317.03298106369
2026-09-24 11:00:00+00:00,6158.292972455488,100.10841789133917,28003.78447195672,60011.73749809912,57127.157608159585,34262.185862303544,22864.97174585604,25749.55163579558
2026-09-24 12:00:00+00:00,5792.1264854099645,93.98556674853637,26607.289402395407,58525.69220510344,56691.772114124804,32493.401454553907,24198.370659570897,26032.290750549535
2026-09-24 13:00:00+00:00,4414.866099082864,113.54360128838368,22509.41038392257,58111.013308100795,54074.211417955405,27037.82008429382,27036.391333661584,31073.193223806975
2026-09-24 14:00:00+00:00,3485.4363458987136,98.21372437598518,18366.838987867173,57575.875201167175,51337.41900276464,21950.489058141873,29386.929944622767,35625.3861430253
2026-09-24 15:00:00+00:00,3665.5010753928154,93.96615457350572,13387.915952970849,57983.42670045169,49550.52821409491,17147.38318293717,32403.145031157743,40836.04351751452
2026-09-24 16:00:00+00:00,2929.862481000696,69.77421513783383,7145.857564107064,58906.48364827642,40617.069343387055,10145.494260245594,30471.575083141463,48760.98938803083
2026-09-24 17:00:00+00:00,2572.1591375347934,58.59891903274297,-623.7158639135674,60245.80951830303,40856.70836416419,2007.0421926539689,38849.66617151022,58238.76732564906
2026-09-24 18:00:00+00:00,3015.908786792522,173.1091843779384,-4573.258826400085,59565.93749029725,39874.85881053438,-1384.2408552296247,41259.099665764006,60950.178345526874
2026-09-24 19:00:00+00:00,2905.0224126449107,221.5853093240279,-2807.707184411295,56050.246807671814,36794.79231232077,318.9005375576435,36475.89177476313,55731.34627011417
2026-09-24 20:00:00+00:00,2499.597111917214,318.8235423818322,-876.1538292947366,53050.21185844572,40222.89122424972,1942.2668250043098,38280.62439924541,51107.945033441414
2026-09-24 21:00:00+00:00,2541.0979080832567,415.579227823353,-268.2477505924725,49093.20915830577,36266.76011360405,2688.429385314137,33578.33072828991,46404.779772991635
2026-09-24 22:00:00+00:00,2339.5697987357016,502.8309924198185,-247.15492386984423,45869.52818576271,34425.53567642734,2595.2458672856756,31830.289809141665,43274.28231847704
2026-09-24 23:00:00+00:00,2349.293755479865,610.9084613741603,18.22944780942564,43744.07894487116,32944.9609986044,2978.4316646634506,29966.52933394095,40765.647280207704
2026-09-25 00:00:00+00:00,3319.5595054238406,896.3743083936737,-1719.409896577107,42755.97830932563,34002.212790962,2496.523917240407,31505.688873721596,40259.454392085216
2026-09-25 01:00:00+00:00,3723.095139907591,982.1086443330522,-1064.9134742742558,42906.41213841433,34675.338508819776,3640.2903099663877,31035.048198853387,39266.12182844794
2026-09-25 02:00:00+00:00,3541.1312673972266,842.7675818914873,-83.67050114570729,44526.993417373975,35426.82917371367,4300.228348143007,31126.600825570662,40226.76506923097
2026-09-25 03:00:00+00:00,3513.3850735208352,685.8504098885589,1023.2797609428743,45589.78085463302,33273.42060352576,5222.515244352268,28050.905359173492,40367.26561028075
2026-09-25 04:00:00+00:00,3557.316801584214,788.1764844168948,2425.746897518862,52053.42387832175,35598.952974992855,6771.240183519971,28827.712791472884,45282.18369480178
2026-09-25 05:00:00+00:00,3769.888961642074,665.5636323222923,3592.910631203088,56984.39752255408,39933.35897021416,8028.363225167454,31904.995745046708,48956.03429738662
2026-09-25 06:00:00+00:00,3876.9280874776778,725.1289669584835,2907.2932858551562,60526.79307373515,41149.34303642053,7509.3503402913175,33639.99269612921,53017.44273344383
2026-09-25 07:00:00+00:00,3581.0034038861663,703.8365035694134,11134.337761263849,61891.75667036131,44915.25761701385,15419.177668719429,29496.07994829442,46472.57900164188
2026-09-25 08:00:00+00:00,3025.393814649878,717.2721057485566,17699.227165809323,61757.20436037475,49646.37804898768,21441.893086207758,28204.484962779923,40315.31127416699
2026-09-25 09:00:00+00:00,2275.5063319919777,723.1537211986432,22806.195877746468,60872.31670660404,53985.51616493843,25804.85593093709,28180.66023400134,35067.46077566695
2026-09-25 10:00:00+00:00,1804.987040283416,718.7591806723516,26698.456953762307,59846.25343086474,55860.3703283508,29222.203174718074,26638.167153632727,30624.050256146664
2026-09-25 11:00:00+00:00,1532.7315470598455,568.7767598594581,28806.241144127107,58384.97923921033,56625.66208016171,30907.74945104641,25717.9126291153,27477.229788163924
2026-09-25 12:00:00+00:00,1646.5558476338363,489.82884370094774,27619.54988804888,57344.616435849064,55834.21794308857,29755.934579383666,26078.283363704908,27588.6818564654
2026-09-25 13:00:00+00:00,1663.9460503667774,572.9473795476295,23691.20489913476,56090.41591178291,53653.224687761656,25928.098329049164,27725.126358712492,30162.317582733747
2026-09-25 14:00:00+00:00,1868.6752837014938,583.7701850602808,18813.590587864444,55879.914139293476,49800.19971616435,21266.036056626217,28534.163659538135,34613.87808266726
2026-09-25 15:00:00+00:00,2076.649217332296,611.0322173704254,12948.70918896841,56874.22613766451,47709.76201720587,15636.390623671132,32073.371393534733,41237.83551399338
2026-09-25 16:00:00+00:00,2414.865458882399,466.77576298287795,5690.426376932671,58106.28319525601,44862.74329725771,8572.067598797948,36290.67569845976,49534.21559645806
2026-09-25 17:00:00+00:00,3274.500642448469,379.69935533331056,-1496.5977436865558,59255.35206836924,45488.315766049476,2157.6022540952235,43330.71351195425,57097.749814274015
2026-09-25 18:00:00+00:00,4201.844531990613,372.795979747375,-5948.428826982336,58351.99811606851,44574.95823421825,-1373.7883152443483,45948.746549462594,59725.78643131286
2026-09-25 19:00:00+00:00,4856.905116161425,403.04074900966305,-2599.3710180518196,55680.47819870816,37902.833200343826,2660.5748471192687,35242.258353224555,53019.90335158889
2026-09-25 20:00:00+00:00,5331.94041791691,316.8444379091694,-785.366139737379,52662.32889833243,40111.502936450204,4863.4187160887,35248.0842203615,47798.91018224373
2026-09-25 21:00:00+00:00,6024.418124995078,429.00674984421266,-255.13870418215976,45824.49767216447,33014.95013793822,6198.286170657131,26816.66396728109,39626.211501507336
2026-09-25 22:00:00+00:00,6769.206607402421,439.84033012151383,-699.7366237868046,44877.39870493941,34533.94911976157,6509.31031373713,28024.638806024443,38368.088391202284
