date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper
2026-02-15 00:00:00+00:00,5.713173e-05,-24.348576,-262.4914,213.79425
2026-02-15 01:00:00+00:00,5.713173e-05,-21.247013,-259.38983,216.89581
2026-02-15 02:00:00+00:00,5.713173e-05,-16.53632,-254.67914,221.6065
2026-02-15 03:00:00+00:00,5.713173e-05,-7.2702065,-245.41302,230.87238
2026-02-15 04:00:00+00:00,5.713173e-05,-12.323917,-250.46674,225.81866
2026-02-15 05:00:00+00:00,5.713173e-05,3.9644127,-234.1784,242.10724
2026-02-15 06:00:00+00:00,27.220028,44.336483,-193.80634,282.4793
2026-02-15 07:00:00+00:00,812.8499,878.7597,640.617,1116.9022
2026-02-15 08:00:00+00:00,2673.52,3012.9216,2774.7788,3251.0645
2026-02-15 09:00:00+00:00,4463.27,5357.698,5119.5557,5595.8413
2026-02-15 10:00:00+00:00,5709.78,6574.7705,6336.628,6812.9136
2026-02-15 11:00:00+00:00,6419.95,6874.4526,6636.3096,7112.595
2026-02-15 12:00:00+00:00,6362.47,6093.869,5855.7266,6332.012
2026-02-15 13:00:00+00:00,5528.54,4488.1323,4249.9893,4726.275
2026-02-15 14:00:00+00:00,3717.65,2550.6492,2312.5066,2788.792
2026-02-15 15:00:00+00:00,1404.14,1234.336,996.1934,1472.4789
2026-02-15 16:00:00+00:00,61.96002,84.74102,-153.4018,322.88385
2026-02-15 17:00:00+00:00,5.713173e-05,10.140194,-228.00262,248.28278
2026-02-15 18:00:00+00:00,5.713173e-05,15.809628,-222.33319,253.95245
2026-02-15 19:00:00+00:00,5.713173e-05,17.10699,-221.03583,255.24982
2026-02-15 20:00:00+00:00,5.713173e-05,14.7332115,-223.4096,252.87604
2026-02-15 21:00:00+00:00,5.713173e-05,10.405819,-227.737,248.54865
2026-02-15 22:00:00+00:00,5.713173e-05,12.555721,-225.58685,250.69855
2026-02-15 23:00:00+00:00,5.713173e-05,15.725887,-222.41693,253.86871
2026-02-16 00:00:00+00:00,5.713173e-05,11.97662,-226.1662,250.1192
2026-02-16 01:00:00+00:00,5.713173e-05,11.97662,-226.1662,250.1192
2026-02-16 02:00:00+00:00,5.713173e-05,16.62408,-221.51874,254.7669
2026-02-16 03:00:00+00:00,5.713173e-05,11.051083,-227.09174,249.19391
2026-02-16 04:00:00+00:00,5.713173e-05,15.474422,-222.6684,253.617
2026-02-16 05:00:00+00:00,5.713173e-05,-12.961613,-251.10443,225.18121
2026-02-16 06:00:00+00:00,5.7000084,39.222713,-198.9201,277.3653
2026-02-16 07:00:00+00:00,162.19977,436.35773,198.2149,674.50055
2026-02-16 08:00:00+00:00,716.2801,1077.8535,839.71075,1315.9963
2026-02-16 09:00:00+00:00,1732.47,2071.8743,1833.7316,2310.017
2026-02-16 10:00:00+00:00,2804.89,2772.2231,2534.0803,3010.366
2026-02-16 11:00:00+00:00,3721.07,3662.4163,3424.2737,3900.559
2026-02-16 12:00:00+00:00,4651.97,3383.325,3145.1824,3621.4678
2026-02-16 13:00:00+00:00,3916.64,2702.2917,2464.1492,2940.4346
2026-02-16 14:00:00+00:00,2326.96,1541.7802,1303.6376,1779.9229
2026-02-16 15:00:00+00:00,702.11993,677.4476,439.30475,915.5903
2026-02-16 16:00:00+00:00,42.39996,47.08453,-191.05804,285.22736
2026-02-16 17:00:00+00:00,5.713173e-05,-104.65034,-342.79315,133.4925
2026-02-16 18:00:00+00:00,5.713173e-05,14.378231,-223.76459,252.52106
2026-02-16 19:00:00+00:00,5.713173e-05,34.688778,-203.45404,272.8316
2026-02-16 20:00:00+00:00,5.713173e-05,27.778133,-210.36469,265.92096
2026-02-16 21:00:00+00:00,5.713173e-05,10.781307,-227.36127,248.92413
2026-02-16 22:00:00+00:00,5.713173e-05,11.376522,-226.76605,249.51935
2026-02-16 23:00:00+00:00,5.713173e-05,61.36407,-176.77875,299.50665
2026-02-17 00:00:00+00:00,5.713173e-05,4.7542076,-233.38861,242.89703
2026-02-17 01:00:00+00:00,5.713173e-05,23.953426,-214.18939,262.09625
2026-02-17 02:00:00+00:00,5.713173e-05,1.8274497,-236.31537,239.97028
2026-02-17 03:00:00+00:00,5.713173e-05,-25.20673,-263.3493,212.9361
2026-02-17 04:00:00+00:00,5.713173e-05,-39.35419,-277.497,198.78864
2026-02-17 05:00:00+00:00,5.713173e-05,24.333553,-213.80927,262.47638
2026-02-17 06:00:00+00:00,28.59991,241.0523,2.909481,479.19513
2026-02-17 07:00:00+00:00,510.40997,1362.6294,1124.4866,1600.7722
2026-02-17 08:00:00+00:00,1630.39,3472.127,3233.9844,3710.2698
2026-02-17 09:00:00+00:00,2886.38,5567.019,5328.8765,5805.162
2026-02-17 10:00:00+00:00,3401.24,6684.754,6446.611,6922.8965
2026-02-17 11:00:00+00:00,3415.94,7367.668,7129.525,7605.8105
2026-02-17 12:00:00+00:00,3577.54,6561.569,6323.426,6799.7114
2026-02-17 13:00:00+00:00,3597.81,5338.8223,5100.679,5576.965
2026-02-17 14:00:00+00:00,2894.27,3225.9902,2987.8474,3464.1328
2026-02-17 15:00:00+00:00,1183.3,1218.2662,980.1235,1456.4089
2026-02-17 16:00:00+00:00,109.5899,160.11163,-78.0312,398.25446
2026-02-17 17:00:00+00:00,5.713173e-05,25.14581,-212.99677,263.28864
2026-02-17 18:00:00+00:00,5.713173e-05,11.295956,-226.84686,249.43854
