date,wind_onshore_lu_actual,wind_onshore_lu_fitted,wind_onshore_lu_lower,wind_onshore_lu_upper
2026-02-04 00:00:00+00:00,60.76,52.798267684222644,27.92060721188599,77.6759281565593
2026-02-04 01:00:00+00:00,58.97,55.49522337642753,30.617562904090885,80.37288384876419
2026-02-04 02:00:00+00:00,60.39,51.91212502415872,27.03446455182207,76.78978549649537
2026-02-04 03:00:00+00:00,50.73,37.1249877330478,12.247327260711153,62.00264820538445
2026-02-04 04:00:00+00:00,47.91,66.64951388982904,41.77185341749238,91.52717436216568
2026-02-04 05:00:00+00:00,45.15,57.46715975057616,32.58949927823951,82.3448202229128
2026-02-04 06:00:00+00:00,58.7,32.01383381660413,7.136173344267476,56.89149428894078
2026-02-04 07:00:00+00:00,63.57,26.587841014698736,1.7101805423620817,51.46550148703538
2026-02-04 08:00:00+00:00,85.11,38.46425514799838,13.586594675661729,63.34191562033503
2026-02-04 09:00:00+00:00,93.93,56.657013403581274,31.779352931244627,81.53467387591793
2026-02-04 10:00:00+00:00,69.46,37.16713164502192,12.289471172685268,62.04479211735857
2026-02-04 11:00:00+00:00,46.96,34.671414168079494,9.793753695742843,59.549074640416144
2026-02-04 12:00:00+00:00,46.51,31.982781040383173,7.105120568046523,56.860441512719824
2026-02-04 13:00:00+00:00,47.21,25.22361034528499,0.34594987294833857,50.10127081762164
2026-02-04 14:00:00+00:00,59.93,27.74764860567241,2.8699881333357595,52.62530907800906
2026-02-04 15:00:00+00:00,87.18,49.61452357797076,24.736863105634104,74.4921840503074
2026-02-04 16:00:00+00:00,121.72,106.19715185402373,81.31949138168707,131.0748123263604
2026-02-04 17:00:00+00:00,138.75,127.34144026577354,102.46377979343688,152.2191007381102
2026-02-04 18:00:00+00:00,127.16,120.07196043699719,95.19429996466053,144.94962090933385
2026-02-04 19:00:00+00:00,114.37,121.18313535561572,96.30547488327908,146.06079582795238
2026-02-04 20:00:00+00:00,109.39,117.6064738426063,92.72881337026965,142.48413431494296
2026-02-04 21:00:00+00:00,106.39,127.3797193844272,102.50205891209055,152.25737985676386
2026-02-04 22:00:00+00:00,84.43,115.83381569366657,90.95615522132991,140.7114761660032
2026-02-04 23:00:00+00:00,66.62,128.43414051756517,103.55648004522851,153.31180098990183
2026-02-05 00:00:00+00:00,57.9,81.49347200307751,56.615811530740864,106.37113247541416
2026-02-05 01:00:00+00:00,57.38,70.34450407686123,45.46684360452458,95.22216454919788
2026-02-05 02:00:00+00:00,50.41,45.55328661644838,20.67562614411173,70.43094708878503
2026-02-05 03:00:00+00:00,45.55,47.096640667080315,22.21898019474367,71.97430113941697
