date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2026-01-24 00:00:00+00:00,2504.03,3540.7487358451194,1569.6847693707455,5526.775733876125
2026-01-24 01:00:00+00:00,2314.75,4291.459955861077,2324.2274983137113,6280.811408466438
2026-01-24 02:00:00+00:00,1991.66,3844.721686037132,1848.3218684222966,5813.077242057412
2026-01-24 03:00:00+00:00,1718.17,3971.3651199556452,1981.4605966430074,5948.5550139697625
2026-01-24 04:00:00+00:00,1507.98,3983.3398390107695,1992.8318680269213,5956.221373727254
2026-01-24 05:00:00+00:00,1429.82,3872.56995595482,1885.9954592345084,5834.066457121347
2026-01-24 06:00:00+00:00,1414.57,3987.686647847714,2005.8306811499529,5957.182295171902
2026-01-24 07:00:00+00:00,1227.38,4500.5180187453425,2515.761856893958,6462.602939385164
2026-01-24 08:00:00+00:00,1120.6201,3885.530655999306,1889.18788445689,5849.542887615142
2026-01-24 09:00:00+00:00,875.38995,2449.2058609856595,450.7238262857809,4422.1760555654355
2026-01-24 10:00:00+00:00,676.92,1233.819053668737,-779.9115710243818,3210.1930492635065
2026-01-24 11:00:00+00:00,608.18,2663.428432700467,660.9255156595948,4622.118903474711
2026-01-24 12:00:00+00:00,536.31,3457.787001529814,1456.3516730338376,5422.029262205606
2026-01-24 13:00:00+00:00,512.64996,3553.644546922201,1569.983638855876,5529.478370704337
2026-01-24 14:00:00+00:00,694.29,2962.6032165845127,946.6762157666476,4919.55977655048
2026-01-24 15:00:00+00:00,982.12994,2575.530200660958,531.9837470839532,4551.689130585578
2026-01-24 16:00:00+00:00,1497.26,3408.822924491806,1347.0220293202153,5402.283255082397
2026-01-24 17:00:00+00:00,1991.47,3522.6657124274225,1517.4471687242235,5488.934500586956
2026-01-24 18:00:00+00:00,2427.41,4176.903668409725,2192.4878196505233,6140.71643968102
2026-01-24 19:00:00+00:00,2688.92,4417.975810390388,2439.745730052487,6385.576638847975
2026-01-24 20:00:00+00:00,2653.54,3945.5090661154336,1966.999621340436,5914.227265464631
2026-01-24 21:00:00+00:00,2673.67,3768.8024405348847,1794.8076872368413,5737.457738018597
2026-01-24 22:00:00+00:00,2814.41,3382.920635000315,1395.7310475501165,5366.866633172111
2026-01-24 23:00:00+00:00,2751.69,3665.876986608223,1688.4614887855232,5637.753318478142
2026-01-25 00:00:00+00:00,2699.23,3409.980678633217,1424.9265446779661,5376.06625179632
2026-01-25 01:00:00+00:00,2638.11,2772.368290539612,784.7910983920049,4733.548294804903
2026-01-25 02:00:00+00:00,2411.19,2647.3804233870655,672.9751329529568,4617.358240345351
2026-01-25 03:00:00+00:00,2168.4,2484.2197269812605,515.3270735228857,4461.278096373963
2026-01-25 04:00:00+00:00,2076.61,2859.7088618289044,866.507027998397,4835.300147804785
2026-01-25 05:00:00+00:00,1999.63,3111.6500492862133,1138.663006730434,5085.234733684594
2026-01-25 06:00:00+00:00,2125.3,3059.35227233897,1095.7011897488599,5051.199733204052
2026-01-25 07:00:00+00:00,2010.32,3271.201629189269,1297.3368593583896,5246.483570739527
2026-01-25 08:00:00+00:00,1783.13,3580.396099258992,1599.571230172129,5555.956892253971
2026-01-25 09:00:00+00:00,1530.07,4207.129133381877,2235.709497642875,6186.688408952976
2026-01-25 10:00:00+00:00,1245.98,2489.443647394612,508.96773845356324,4461.44945213308
2026-01-25 11:00:00+00:00,992.3798,2365.927268878106,382.11983557259555,4331.831545589173
2026-01-25 12:00:00+00:00,843.05,2410.6119380645523,440.70493035468735,4390.376099240182
2026-01-25 13:00:00+00:00,707.64996,1536.4527321624664,-456.42314956594055,3491.0950590504353
2026-01-25 14:00:00+00:00,726.61993,1883.7070820086567,-105.80810896082676,3844.717082908889
2026-01-25 15:00:00+00:00,925.3599,2604.6205827013346,601.4974149786854,4559.420168457996
2026-01-25 16:00:00+00:00,1121.77,2920.723474478478,931.8687098372632,4883.282901541066
2026-01-25 17:00:00+00:00,1116.53,3977.241711468693,2011.604201887319,5961.405981137071
2026-01-25 18:00:00+00:00,956.2399,3432.2433678242637,1464.7926588765172,5420.197452223752
2026-01-25 19:00:00+00:00,850.4599,3246.185193014414,1276.678392481394,5225.127940748629
2026-01-25 20:00:00+00:00,812.06,3451.3404444226653,1471.482659100172,5420.612970068896
2026-01-25 21:00:00+00:00,750.09,4162.111353497557,2179.58957587442,6141.9723784083835
2026-01-25 22:00:00+00:00,689.9699,3578.9801456349724,1605.0986578813036,5551.099863057743
2026-01-25 23:00:00+00:00,671.76984,3556.070280991877,1583.1028027472723,5538.733216637499
2026-01-26 00:00:00+00:00,705.25995,2998.075116617774,1024.3744143935392,4975.3187952848875
2026-01-26 01:00:00+00:00,1037.29,2760.2663070198773,778.5053104655321,4729.879675601599
2026-01-26 02:00:00+00:00,1490.49,2833.4340678273716,852.7331909593415,4801.2479659857645
2026-01-26 03:00:00+00:00,1705.13,3085.558964899965,1103.6459208379715,5049.804338306567
2026-01-26 04:00:00+00:00,1775.95,2205.9497313325046,219.11573557738757,4182.00645582834
2026-01-26 05:00:00+00:00,1822.88,2202.51711356653,220.70883900482204,4168.953579242665
2026-01-26 06:00:00+00:00,1903.45,2037.5306279360743,53.005748563065936,4004.485766184459
2026-01-26 07:00:00+00:00,2108.42,1865.8134850480667,-118.55471191665447,3835.6898972036656
2026-01-26 08:00:00+00:00,2375.76,2252.3759062461163,272.25119921308715,4225.035673383575
2026-01-26 09:00:00+00:00,2602.78,2389.0043530611574,414.87574836600425,4363.704653745345
2026-01-26 10:00:00+00:00,2678.67,2658.192856746376,687.9317600060956,4631.585762018284
2026-01-26 11:00:00+00:00,2893.75,2682.3083993051278,664.988897326451,4635.575081111637
2026-01-26 12:00:00+00:00,3121.77,2984.186159370664,982.4018427483807,4932.883877137223
2026-01-26 13:00:00+00:00,3212.7,2781.743847437923,805.0788849402438,4750.678434793673
2026-01-26 14:00:00+00:00,2985.87,3044.2376205907253,1042.4506601947198,4992.064668895709
2026-01-26 15:00:00+00:00,2597.47,2541.5037672974563,569.5442286394255,4522.064723185085
2026-01-26 16:00:00+00:00,2405.1,2549.163632258317,558.7094825133152,4514.547568624213
2026-01-26 17:00:00+00:00,2061.57,2535.2912440236337,549.8476459430751,4497.824450118232
2026-01-26 18:00:00+00:00,1857.65,2198.66144254943,206.47576642762579,4157.651728549975
2026-01-26 19:00:00+00:00,1653.25,2605.127696296688,620.3505757575813,4570.129475079909
2026-01-26 20:00:00+00:00,1403.91,2491.1843223431592,513.8660308050466,4462.019797267058
2026-01-26 21:00:00+00:00,1031.52,1938.394825783363,-48.10346155537036,3898.0453708729174
2026-01-26 22:00:00+00:00,782.01996,1865.6771091076057,-157.81342650779152,3811.6364568375066
2026-01-26 23:00:00+00:00,518.89996,2081.005410270273,124.06843698618195,4070.8709577732416
