date,hard_coal_tran_actual,gas_tran_actual,biomass_tran_actual,pumped_storage_tran_actual,hydro_tran_actual,other_conv_tran_actual,hard_coal_tran_fitted,gas_tran_fitted,biomass_tran_fitted,pumped_storage_tran_fitted,hydro_tran_fitted,other_conv_tran_fitted,hard_coal_tran_lower,gas_tran_lower,biomass_tran_lower,pumped_storage_tran_lower,hydro_tran_lower,other_conv_tran_lower,hard_coal_tran_upper,gas_tran_upper,biomass_tran_upper,pumped_storage_tran_upper,hydro_tran_upper,other_conv_tran_upper
2026-03-13 00:00:00+00:00,,,,,,,907.4094927757185,330.7933147371898,404.05410382092464,100.81728449636904,509.3976796324648,136.82691466754267,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-03-13 01:00:00+00:00,,,,,,,809.0170956800791,327.3940179434987,409.62966718776767,109.79285571728389,463.5014077904366,131.6288793300145,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-03-13 02:00:00+00:00,,,,,,,1092.8111196867997,341.36139776619535,411.0614717506073,110.68198281799579,492.5162164091832,138.06248389247756,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-03-13 03:00:00+00:00,,,,,,,1151.2818005367428,329.63116224699695,418.49958374492013,121.92197217163991,502.24520415378413,125.99833027316842,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-03-13 04:00:00+00:00,,,,,,,1328.2935737826133,344.0696204240485,439.2486296900946,258.81520682019095,477.23573457715753,125.81570000315033,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-03-13 05:00:00+00:00,,,,,,,1665.1695589769079,352.9236135330591,465.2851880951656,455.83792587064283,438.0745187977917,116.95691435800207,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-03-13 06:00:00+00:00,,,,,,,2172.3469082148417,355.99614153575874,486.38855961068697,383.1768945591748,490.44498209228243,123.36806473145322,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-03-13 07:00:00+00:00,,,,,,,1858.5499999154288,354.5313815025175,474.4306989305011,244.41648988706723,461.4008592200297,120.80675346429923,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-03-13 08:00:00+00:00,,,,,,,1074.9607035734598,349.815796310889,450.1035583564959,104.92447693071352,525.73715212019,123.91075912339673,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-03-13 09:00:00+00:00,,,,,,,819.8827617433789,315.4797884004283,410.38404130504597,29.671900026192418,566.9583248606807,127.6831478528845,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-03-13 10:00:00+00:00,,,,,,,824.122711800329,312.69798407274607,395.11374581029133,36.21669491932926,541.802521643608,109.83406842099176,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-03-13 11:00:00+00:00,,,,,,,811.4175141121679,316.8576571223925,357.042596531955,36.237346836461825,574.5036034396725,106.66941300029023,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-03-13 12:00:00+00:00,,,,,,,761.7021286165054,316.00812496287745,368.99185655532676,59.685033041050986,557.3661969277347,106.5817168880193,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
