number,value,params_colsample_bytree,params_compute_air_density,params_compute_air_density_moiust_air_correction,params_compute_wind_power_density,params_compute_wind_ramp,params_compute_wind_shear,params_dew_point_temperature,params_drop_raw_main_features,params_drop_raw_wind_features,params_encode_wind_direction,params_gust_factor,params_lags_choice,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_precip_lags_choice,params_reg_alpha,params_reg_lambda,params_spatial_agg_method,params_subsample,params_turbulence_window,params_use_base_models_pred_intervals,params_vapor_pressure,state
38,1966.5032944710608,0.6447985026227782,True,True,False,True,False,True,True,False,True,True,none,0.07872475644634969,11,76,0.2478517566759365,360,20,small,0.00015857832823451575,1.6781298766989248e-06,idw,0.6023564228718854,2,True,True,COMPLETE
39,1896.1739328525698,0.9654734056013919,False,True,False,False,True,False,False,False,True,False,large,0.010042957085917785,8,82,0.37722167593219014,615,55,large,0.0009400390644746392,8.949077866812599e-06,None,0.7372094854041971,0,True,True,COMPLETE
40,1990.8168363412333,0.6133577618673179,True,True,False,True,True,True,False,True,False,True,small,0.27116250533593544,14,48,0.37965802447016356,466,43,large,4.386449810472119e-06,5.36048462867894e-05,None,0.5497573772607722,2,True,True,COMPLETE
41,1899.2101169349423,0.7918119984640919,False,True,False,False,True,True,False,False,True,False,none,0.013275903812441266,15,92,0.29911012174846807,352,26,large,3.188734461924464e-05,6.37403471057094e-08,None,0.6806562912121966,2,True,True,COMPLETE
42,1892.805961677767,0.7980817686947713,False,True,False,False,True,True,False,False,True,False,none,0.020563421250270466,13,86,0.30129509359716417,401,32,large,9.663388079756152e-05,2.8211025998129054e-07,None,0.6484929036252923,2,True,True,COMPLETE
43,1967.9048153963085,0.7557239992273719,False,True,False,False,True,True,False,False,True,False,none,0.012536417848145147,15,73,0.31641188375008356,354,39,large,1.6985176527840878e-06,8.752914121020955e-08,distance_capacity,0.6563489434022086,2,True,True,COMPLETE
44,1877.4341487181664,0.8483697388561178,False,True,False,False,True,True,False,False,True,False,none,0.015452381092044783,16,94,0.19140324135830694,442,18,large,2.6972435077368154e-05,1.913153121683197e-08,None,0.6168375682598476,2,True,True,COMPLETE
45,1890.4259171585556,0.8536111781881125,False,True,False,False,True,True,False,False,True,False,large,0.015562320926357114,16,94,0.20017852464311783,445,18,small,1.898594432656376e-05,1.4541524096641285e-08,None,0.5317843938387535,2,True,True,COMPLETE
46,2009.424800771458,0.8238480508101276,False,True,False,True,False,False,False,False,False,False,none,0.022761977058800807,14,79,0.15830767657962136,541,49,large,0.0001104776981107904,0.040528984069020245,capacity,0.5701017231982053,0,True,True,COMPLETE
47,1935.3192710989813,0.9668061492160205,True,True,False,True,True,False,False,False,False,False,small,0.018048286017506635,16,71,0.17481952044681917,523,17,large,0.006058753389595367,0.00020197821650161314,None,0.612876720631755,2,True,True,COMPLETE
48,1938.843810184376,0.90992970282351,False,False,False,False,True,False,True,True,True,True,none,0.02442929221367036,9,94,0.09660742481792209,771,37,none,6.848992621637419e-06,0.0009322289456870789,idw,0.7739213274310395,2,True,True,COMPLETE
49,2039.822159092774,0.8444233645654038,True,True,True,True,True,True,False,False,False,False,large,0.051412248694802806,13,38,0.2247562531498254,657,24,large,7.407890811325837e-07,3.762258056471662e-08,max,0.7410734735681164,2,False,True,COMPLETE
50,1999.038358577458,0.9229835642570019,True,True,False,True,True,False,False,False,False,False,none,0.03134876143780561,14,62,0.27466179202192026,492,45,large,1.690050833589242e-07,0.011654168514583027,mean,0.5684176335805117,2,True,True,COMPLETE
51,1869.8403542321546,0.8643939924284038,False,True,False,False,True,True,False,False,True,False,large,0.015107992005543074,16,95,0.1974684725914036,444,17,small,1.991698629134403e-05,2.2095290896314876e-08,None,0.5342285426797702,2,True,True,COMPLETE
52,1894.1088029691382,0.8663309549902021,False,True,False,False,True,True,False,False,True,False,large,0.019470588918918414,16,85,0.18573667216218387,414,10,small,2.3980931213203445e-05,2.5099648353747975e-08,None,0.5141690390309802,2,True,True,COMPLETE
53,1894.5228072143225,0.881816904078865,False,True,False,False,True,True,False,False,True,False,large,0.01463096997924236,15,95,0.2424263156113872,450,30,small,6.422299464894462e-05,2.513009435030166e-07,None,0.5394710388583628,2,True,True,COMPLETE
54,1892.3246017856873,0.7761049757630799,False,False,False,False,True,True,False,False,True,False,large,0.011628686168012057,16,69,0.20296668152456984,378,17,small,2.8591325125186582e-06,1.0182164608867218e-08,None,0.5263410470624913,0,True,False,COMPLETE
55,1941.1606681958058,0.8205738786067425,False,True,True,False,True,False,False,False,True,False,large,0.01623572651354649,14,83,0.2580520219572827,504,24,small,0.000602147062173729,2.5617402599388664e-05,distance_n_turbines,0.5646193901781822,2,True,True,COMPLETE
56,1911.4994253250363,0.9741561453555744,True,True,False,True,True,True,False,False,False,False,small,0.013991465972677235,15,77,0.35947525084771287,577,37,none,1.751999210752e-05,0.00029566626310351395,None,0.5547541374045684,6,False,True,COMPLETE
57,2030.5460095139053,0.8427252996831851,False,True,False,False,True,False,False,False,False,False,none,0.01091793635431807,16,13,0.2848804467734007,478,135,large,0.0017092275527277987,0.0010665122327752359,distance_capacity,0.6175438345100581,6,True,True,COMPLETE
58,1927.0837122854798,0.8971465361064079,True,False,False,True,True,False,False,False,False,False,large,0.2257137200992014,14,91,0.12560023202304577,428,16,small,1.7412215128446107e-06,6.674927775921719e-05,None,0.5889194283102223,2,True,False,COMPLETE
59,1937.3285007374222,0.7317040537719915,True,True,False,True,False,True,True,True,True,False,none,0.02858480519428156,15,97,0.17199012557115864,515,105,large,0.004741418331953865,9.53914164867826e-06,None,0.5008753547602455,6,True,True,COMPLETE
60,2005.5426019182287,0.9478052429523862,True,True,True,False,True,False,False,False,False,False,none,0.02530122059456896,13,86,0.21061979380316773,379,57,large,8.764419604500908e-06,0.00399888490724436,max,0.7002522226540616,6,False,True,COMPLETE
61,1877.9624270233744,0.8553071132650529,False,True,False,False,True,True,False,False,True,False,large,0.0161477726002193,16,94,0.19556722552917824,842,20,small,1.536108388913647e-05,1.1331160330169185e-08,None,0.5440388667522783,2,True,True,COMPLETE
62,1876.6194261836324,0.8104600942706432,False,True,False,False,True,True,False,False,True,False,large,0.02187513824250513,16,88,0.2340532894669534,853,21,small,4.609088682323375e-05,3.521352140596773e-08,None,0.5187866153707992,2,True,True,COMPLETE
63,1862.6815899332476,0.8634714583936886,False,True,False,False,True,True,False,False,True,False,large,0.02137232435127274,16,92,0.23274719293582788,847,13,small,5.709488739720427e-05,4.728436739085114e-08,None,0.5248023094508751,2,True,True,COMPLETE
64,1897.450461713169,0.8539039399872762,False,True,False,False,True,True,False,False,True,False,large,0.021319929511578916,16,97,0.22700357365623103,866,22,small,5.388803503848799e-05,3.675743606070689e-08,None,0.5214100271832968,2,True,True,COMPLETE
65,1871.5391402381429,0.869342500031486,False,True,False,False,True,True,False,False,True,False,large,0.01658940427680579,16,88,0.18935311423626514,856,13,small,5.060400558127462e-05,1.838584965720567e-07,None,0.533264629465462,2,True,True,COMPLETE
66,1921.1431242747792,0.809443480577156,False,True,False,False,True,True,False,False,True,False,large,0.0218559044583722,16,89,0.23680905523770404,943,13,small,0.00032522475768685503,2.021913573573859e-07,distance_n_turbines,0.5165138170492428,2,True,True,COMPLETE
67,2003.522778098369,0.8801317308001386,False,True,False,False,True,True,False,False,True,False,large,0.03684217347993659,16,87,0.07802245938080431,821,10,small,0.00015933284105121238,5.939214212201625e-08,capacity,0.53268634181483,6,True,False,COMPLETE
68,1920.3814779011918,0.829724223855463,False,True,False,False,True,True,False,False,True,False,large,0.0149972153857323,15,27,0.16747349957078234,900,15,small,0.0005372921449400638,2.6713840419003064e-08,mean,0.5829145760679725,2,True,True,COMPLETE
69,1861.199217612749,0.9133843380317397,False,False,False,False,True,True,False,False,True,True,large,0.01704054587423729,16,82,0.13775172719663115,754,27,small,0.00010265419759583508,7.023138650571316e-07,None,0.5570937683353819,6,True,True,COMPLETE
