date,gen_load_diff_delu_actual,gen_load_diff_delu_fitted,gen_load_diff_delu_lower,gen_load_diff_delu_upper
2026-03-27 00:00:00+00:00,-2078.504,793.3344831982663,-2143.319387780598,3729.988354177131
2026-03-27 01:00:00+00:00,-4107.2383,-225.21726858158263,-3161.871139560447,2711.436602397281
2026-03-27 02:00:00+00:00,-5674.418,-1810.014459071586,-4746.66833005045,1126.639411907278
2026-03-27 03:00:00+00:00,-7338.9844,-3969.554212771413,-6906.208083750276,-1032.9003417925487
2026-03-27 04:00:00+00:00,-9754.352,-7171.998732896635,-10108.6526038755,-4235.344861917772
2026-03-27 05:00:00+00:00,-11338.281,-9817.592968961271,-12754.246839940137,-6880.9390979824075
2026-03-27 06:00:00+00:00,-9926.809,-9146.030139149358,-12082.684010128223,-6209.376268170494
2026-03-27 07:00:00+00:00,-6783.3945,-5667.558428222307,-8604.212299201172,-2730.9045572434434
2026-03-27 08:00:00+00:00,-1148.0079,-1353.7701400307865,-4290.424011009651,1582.8837309480773
2026-03-27 09:00:00+00:00,791.94525,1144.759875714391,-1791.8939952644728,4081.413746693255
2026-03-27 10:00:00+00:00,1740.0975,4511.052677531015,1574.398806552152,7447.706548509881
2026-03-27 11:00:00+00:00,4648.555,5106.332401422311,2169.6785304434475,8042.986272401176
2026-03-27 12:00:00+00:00,5693.0825,4483.030219660715,1546.3763486818502,7419.684090639579
2026-03-27 13:00:00+00:00,6508.469,5125.65843326412,2189.0045622852563,8062.312304242985
2026-03-27 14:00:00+00:00,4964.7114,1386.6332279885287,-1550.020642990336,4323.287098967392
2026-03-27 15:00:00+00:00,-443.4024,-3461.051203227147,-6397.705074206011,-524.397332248283
2026-03-27 16:00:00+00:00,-6043.0547,-8264.276376330798,-11200.930247309663,-5327.622505351934
2026-03-27 17:00:00+00:00,-9748.684,-10417.229283707662,-13353.883154686526,-7480.575412728798
2026-03-27 18:00:00+00:00,-8832.434,-7828.779049878132,-10765.432920856996,-4892.125178899269
2026-03-27 19:00:00+00:00,-5653.133,-6366.941514219783,-9303.595385198647,-3430.28764324092
2026-03-27 20:00:00+00:00,-2513.4844,-3953.7975489330984,-6890.451419911962,-1017.1436779542346
2026-03-27 21:00:00+00:00,-1290.7736,-3380.1098001953837,-6316.763671174247,-443.4559292165195
2026-03-27 22:00:00+00:00,-496.43756,-1497.8005430187668,-4434.454413997631,1438.8533279600974
2026-03-27 23:00:00+00:00,1442.9882,1945.565770241205,-991.0881007376588,4882.219641220068
2026-03-28 00:00:00+00:00,3443.23,2931.0393329949243,-5.614537983939499,5867.693203973788
2026-03-28 01:00:00+00:00,1262.9491,3396.3061822070517,459.65231122818795,6332.960053185916
2026-03-28 02:00:00+00:00,-66.78132,2886.1824278918925,-50.47144308697125,5822.836298870756
2026-03-28 03:00:00+00:00,25.698906,2777.8494842125588,-158.80438676630592,5714.50335519142
2026-03-28 04:00:00+00:00,270.13275,-1217.528339921686,-4154.18221090055,1719.1255310571783
2026-03-28 05:00:00+00:00,-336.23834,-2950.918782578945,-5887.572653557809,-14.264911600081177
2026-03-28 06:00:00+00:00,71.058525,-3662.559212929068,-6599.213083907932,-725.9053419502038
2026-03-28 07:00:00+00:00,-878.168,-2679.2931216657,-5615.946992644564,257.36074931316443
2026-03-28 08:00:00+00:00,1061.1718,-137.6026620732523,-3074.2565330521165,2799.0512089056115
2026-03-28 09:00:00+00:00,1570.3593,3364.888016069385,428.234145090521,6301.54188704825
2026-03-28 10:00:00+00:00,2353.4805,3687.1899168562927,750.5360458774289,6623.843787835156
2026-03-28 11:00:00+00:00,1405.9999,4929.47950136112,1992.8256303822568,7866.133372339984
2026-03-28 12:00:00+00:00,-132.16388,5281.520828947012,2344.8669579681487,8218.174699925878
2026-03-28 13:00:00+00:00,-605.5196,3001.709179298376,65.05530831951182,5938.363050277239
2026-03-28 14:00:00+00:00,-2978.5781,-2966.598837528554,-5903.252708507418,-29.94496654968998
2026-03-28 15:00:00+00:00,-3680.0273,-4547.802725340812,-7484.4565963196765,-1611.1488543619475
2026-03-28 16:00:00+00:00,-4556.9023,-8141.826230854867,-11078.480101833731,-5205.172359876004
2026-03-28 17:00:00+00:00,-7264.117,-9047.206882473605,-11983.86075345247,-6110.553011494741
2026-03-28 18:00:00+00:00,-8220.977,-8354.188403125108,-11290.84227410397,-5417.534532146244
2026-03-28 19:00:00+00:00,-5424.4062,-7332.469496905255,-10269.12336788412,-4395.8156259263915
2026-03-28 20:00:00+00:00,-2691.914,-6272.9588560229595,-9209.612727001824,-3336.3049850440952
2026-03-28 21:00:00+00:00,-1541.8126,-4315.986538941408,-7252.640409920272,-1379.3326679625443
2026-03-28 22:00:00+00:00,-300.12506,-2866.372967898885,-5803.0268388777495,70.280903079979
2026-03-28 23:00:00+00:00,399.24603,-2095.264796828562,-5031.918667807426,841.3890741503023
2026-03-29 00:00:00+00:00,18.894463,71.51984620118401,-2865.1340247776798,3008.1737171800482
2026-03-29 01:00:00+00:00,-972.74225,748.8531477590436,-2187.8007232198206,3685.5070187379074
2026-03-29 02:00:00+00:00,-1927.4688,720.6992816712286,-2215.9545893076356,3657.3531526500924
2026-03-29 03:00:00+00:00,-1848.793,315.1031827649058,-2621.550688213958,3251.75705374377
2026-03-29 04:00:00+00:00,-1877.6759,-2270.321294108729,-5206.975165087593,666.3325768701347
2026-03-29 05:00:00+00:00,-2007.6016,-3978.253983333809,-6914.907854312673,-1041.600112354945
2026-03-29 06:00:00+00:00,-900.0743,-5511.128613095423,-8447.782484074287,-2574.4747421165584
2026-03-29 07:00:00+00:00,-1414.9689,-3082.7245374587687,-6019.378408437633,-146.0706664799045
2026-03-29 08:00:00+00:00,-1249.2853,-747.2065300403301,-3683.8604010191943,2189.447340938534
2026-03-29 09:00:00+00:00,-192.88678,6191.497385449107,3254.843514470244,9128.151256427973
2026-03-29 10:00:00+00:00,4488.9023,8820.328097984986,5883.674227006122,11756.981968963848
2026-03-29 11:00:00+00:00,7171.43,11408.424870732691,8471.770999753828,14345.078741711557
2026-03-29 12:00:00+00:00,9569.215,11490.068559412324,8553.41468843346,14426.72243039119
2026-03-29 13:00:00+00:00,9603.051,9697.592072285499,6760.938201306635,12634.245943264365
2026-03-29 14:00:00+00:00,9272.43,8777.487456701598,5840.833585722732,11714.141327680461
2026-03-29 15:00:00+00:00,2975.2148,2458.3718642776817,-478.2820067011826,5395.025735256546
2026-03-29 16:00:00+00:00,-2387.5273,-1508.6077432737975,-4445.261614252661,1428.0461277050667
2026-03-29 17:00:00+00:00,-3121.1602,-2620.093043584412,-5556.746914563277,316.5608273944522
2026-03-29 18:00:00+00:00,-540.54694,-213.53787553637903,-3150.191746515243,2723.115995442485
2026-03-29 19:00:00+00:00,1842.7928,3319.706551007131,383.05268002826733,6256.3604219859935
2026-03-29 20:00:00+00:00,2951.6445,4976.805652824858,2040.1517818459938,7913.459523803722
2026-03-29 21:00:00+00:00,6906.6177,6366.75969911786,3430.1058281389946,9303.413570096724
2026-03-29 22:00:00+00:00,7798.3677,9498.423410389378,6561.769539410514,12435.077281368243
2026-03-29 23:00:00+00:00,10168.207,9706.9271130745,6770.2732420956345,12643.580984053366
2026-03-30 00:00:00+00:00,10198.746,10783.322730193511,7846.6688592146475,13719.976601172377
2026-03-30 01:00:00+00:00,9529.84,10507.203008602655,7570.54913762379,13443.856879581519
2026-03-30 02:00:00+00:00,7459.7036,9622.430065609726,6685.77619463086,12559.083936588591
2026-03-30 03:00:00+00:00,4613.891,8894.684295665904,5958.030424687038,11831.33816664477
2026-03-30 04:00:00+00:00,2502.8672,5354.147734668048,2417.4938636891843,8290.801605646913
2026-03-30 05:00:00+00:00,1852.6132,2373.346598180466,-563.3072727983981,5310.000469159329
2026-03-30 06:00:00+00:00,52.413994,562.6442686142477,-2374.009602364616,3499.2981395931124
2026-03-30 07:00:00+00:00,-889.9141,903.2602742180429,-2033.3935967608215,3839.914145196906
2026-03-30 08:00:00+00:00,841.8984,3018.6237651183524,81.96989413948813,5955.277636097217
2026-03-30 09:00:00+00:00,986.2343,3628.1778817280806,691.5240107492159,6564.831752706945
