date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2026-06-17 00:00:00+00:00,,369.32937959941376,-170.754893509701,908.4752663310226
2026-06-17 01:00:00+00:00,,405.78267467646083,-133.76511765774092,943.9826895199546
2026-06-17 02:00:00+00:00,,258.80012661755757,-280.56143949580076,796.4003030598574
2026-06-17 03:00:00+00:00,,269.56962150841366,-270.11778148949963,807.9549632612016
2026-06-17 04:00:00+00:00,,174.8575867730167,-364.5500735702851,713.2835027543183
2026-06-17 05:00:00+00:00,,103.97879410357655,-436.41466800875355,642.486421672275
2026-06-17 06:00:00+00:00,,167.85086900811393,-371.78178523257077,706.6799442176292
2026-06-17 07:00:00+00:00,,88.91204874289474,-450.998638465918,627.6261737177822
2026-06-17 08:00:00+00:00,,107.03303499971071,-432.5070741235934,645.5903949683795
2026-06-17 09:00:00+00:00,,-0.3564864588306591,-539.4723200059655,537.5227555249645
2026-06-17 10:00:00+00:00,,81.35084354546518,-458.2227476093997,620.0283572005388
2026-06-17 11:00:00+00:00,,80.03382534397747,-459.30625168614506,618.4416166410632
2026-06-17 12:00:00+00:00,,70.21495032679343,-469.59147370137157,609.0891339679117
2026-06-17 13:00:00+00:00,,192.714138464347,-346.61197914669333,731.69316947046
2026-06-17 14:00:00+00:00,,188.73922803486585,-351.3155595735203,727.9760377031724
2026-06-17 15:00:00+00:00,,106.24434207228518,-433.4215033682815,644.8300535341839
2026-06-17 16:00:00+00:00,,40.749309221271346,-499.540157206108,578.9866548438155
2026-06-17 17:00:00+00:00,,16.43738841735228,-524.4560444652495,555.9429249025931
2026-06-17 18:00:00+00:00,,-4.2267052627701105,-544.7017001002507,534.5328592929421
2026-06-17 19:00:00+00:00,,51.503156591371976,-490.4698468376166,590.4779310334714
2026-06-17 20:00:00+00:00,,125.25771900715961,-415.37927413862747,663.9000810135059
2026-06-17 21:00:00+00:00,,-16.378883224161427,-556.6394495906331,522.8436967983955
2026-06-17 22:00:00+00:00,,-22.72707676915161,-563.2909594987825,516.0835634256168
2026-06-17 23:00:00+00:00,,53.85949209866885,-485.83822295644154,592.8730273148707
2026-06-18 00:00:00+00:00,,541.7896217695001,0.9318633230151363,1082.1405646742498
2026-06-18 01:00:00+00:00,,662.9234084610996,122.8144161256921,1201.7023792140612
2026-06-18 02:00:00+00:00,,677.743259228558,137.81193304089106,1216.9835490875942
2026-06-18 03:00:00+00:00,,637.1491658356565,97.21506314357254,1177.6831916959788
2026-06-18 04:00:00+00:00,,643.4287845955033,104.62372190713978,1183.1876300271542
2026-06-18 05:00:00+00:00,,592.6915868336624,54.01684200123407,1133.4043317969417
2026-06-18 06:00:00+00:00,,558.684060952595,20.847110352262575,1098.6619509477732
2026-06-18 07:00:00+00:00,,567.8632480638611,29.54655367873113,1107.909251892802
2026-06-18 08:00:00+00:00,,471.57762606315,-66.20868297252161,1010.6409379459428
2026-06-18 09:00:00+00:00,,334.4501267334103,-205.18024416360151,873.8377468787695
2026-06-18 10:00:00+00:00,,442.74921278343925,-96.62352697764527,981.4552411855819
2026-06-18 11:00:00+00:00,,462.92255965755083,-76.06331915315968,1002.2245321929527
2026-06-18 12:00:00+00:00,,348.1467034354013,-191.85389516597786,886.2872997443255
2026-06-18 13:00:00+00:00,,299.9339196350421,-240.19345541598614,838.6997920348722
2026-06-18 14:00:00+00:00,,256.4661714004944,-283.7377540577079,795.1879020338124
2026-06-18 15:00:00+00:00,,156.17596945143094,-384.9132819154295,694.5421930799524
2026-06-18 16:00:00+00:00,,30.557022293231626,-511.24801276098583,569.2159391173057
2026-06-18 17:00:00+00:00,,-121.00998296631212,-662.0071661895811,418.5659420664707
2026-06-18 18:00:00+00:00,,-191.9417111176798,-733.8564046820807,345.97075713919946
2026-06-18 19:00:00+00:00,,-56.783350183006974,-597.6946648111577,480.71015205619017
2026-06-18 20:00:00+00:00,,144.49246893096432,-396.44657861991743,682.9489490020152
2026-06-18 21:00:00+00:00,,335.7355531879684,-205.13829121567562,874.5772090115076
2026-06-18 22:00:00+00:00,,403.42754725737973,-137.60422674771576,941.8940399587134
2026-06-18 23:00:00+00:00,,391.4480190951682,-149.49160765476233,930.1484545860134
2026-06-19 00:00:00+00:00,,301.75641879903674,-238.1792446007547,840.5940740176031
2026-06-19 01:00:00+00:00,,148.04177848142223,-391.86771568171196,687.5916819474269
2026-06-19 02:00:00+00:00,,-101.33533893401068,-640.4392206383213,439.95813879803495
2026-06-19 03:00:00+00:00,,-328.4968927146497,-869.6079391500325,216.2740852528886
2026-06-19 04:00:00+00:00,,-428.44010990177185,-977.223708143765,209.45468613156248
2026-06-19 05:00:00+00:00,,-482.2780711358055,-1023.5530179495606,88.49756047997823
2026-06-19 06:00:00+00:00,,-369.2357214233747,-911.0519263649162,167.53749620904927
2026-06-19 07:00:00+00:00,,-216.37105114049643,-757.1393706364004,324.7998033775091
2026-06-19 08:00:00+00:00,,-78.59386334002409,-620.1718042474533,463.65157315357175
2026-06-19 09:00:00+00:00,,-239.26412874673213,-780.4364653375428,300.47820250283036
2026-06-19 10:00:00+00:00,,-193.60723702377493,-733.947601650116,345.3402973215438
2026-06-19 11:00:00+00:00,,-134.84137044018235,-676.1263733798539,403.7948575054121
2026-06-19 12:00:00+00:00,,-102.1133141447591,-643.6256744705447,436.0628647560362
2026-06-19 13:00:00+00:00,,-70.51277535837266,-612.0091668845573,468.30168902915625
2026-06-19 14:00:00+00:00,,-56.59002829283713,-596.629929314061,482.0142739013224
2026-06-19 15:00:00+00:00,,53.48405915370711,-485.8417741332769,592.4473421446212
2026-06-19 16:00:00+00:00,,179.50341259143818,-360.70708772282387,718.6441164247901
2026-06-19 17:00:00+00:00,,294.3292929174121,-246.01966317947245,833.4414345506173
2026-06-19 18:00:00+00:00,,336.79508213844747,-203.16806445912619,876.2686232783012
2026-06-19 19:00:00+00:00,,442.7751153972623,-97.35584537882858,982.873461701497
2026-06-19 20:00:00+00:00,,564.6128239627349,24.50215937657606,1103.9915825785852
2026-06-19 21:00:00+00:00,,587.8713267774139,48.07465460338244,1127.0712071657747
2026-06-19 22:00:00+00:00,,631.3077377927776,90.32647793920592,1171.3272727967437
2026-06-19 23:00:00+00:00,,611.1361103748422,70.09947303971023,1151.168185876816
2026-06-20 00:00:00+00:00,,458.1350611525612,-80.8886968443295,996.8702572095069
2026-06-20 01:00:00+00:00,,394.55081369517995,-144.57490226087475,933.8578278002509
2026-06-20 02:00:00+00:00,,443.2990558054074,-96.00548159310677,981.9583728391565
2026-06-20 03:00:00+00:00,,416.2162031245864,-122.93728342891245,954.8449501130441
2026-06-20 04:00:00+00:00,,440.2596879295135,-99.35498901126152,978.6028501170605
2026-06-20 05:00:00+00:00,,502.95480071080215,-36.511609213124075,1041.9738534849987
2026-06-20 06:00:00+00:00,,618.6194704225225,79.28713701338586,1158.4866017748082
2026-06-20 07:00:00+00:00,,83.72181784273528,-452.41649869032653,631.6165652769713
2026-06-20 08:00:00+00:00,,1.9898666767130635,-540.4936101998524,540.8882404145489
2026-06-20 09:00:00+00:00,,179.23642380419568,-361.7114384758477,721.0849592235655
2026-06-20 10:00:00+00:00,,310.0328073450944,-238.8960354473129,1059.6698749438915
2026-06-20 11:00:00+00:00,,219.86615915213576,-324.1491338855021,759.2990481113964
2026-06-20 12:00:00+00:00,,500.9487890289183,-41.76101866361887,1039.9715240133528
2026-06-20 13:00:00+00:00,,562.447328142156,21.02347828958375,1103.783791872793
2026-06-20 14:00:00+00:00,,696.1877586429905,152.82790191132165,1236.7541185756722
2026-06-20 15:00:00+00:00,,750.0897754858856,206.74605289051664,1291.4112577370113
2026-06-20 16:00:00+00:00,,463.33156284114114,-75.49980381483056,1005.1597791033889
2026-06-20 17:00:00+00:00,,216.5619255224001,-320.8150459681833,773.9697878740471
2026-06-20 18:00:00+00:00,,201.0988526731747,-337.87011723142155,799.871158371103
2026-06-20 19:00:00+00:00,,405.81551189558695,-140.07876087285842,1084.5830737956053
2026-06-20 20:00:00+00:00,,682.8959072359495,139.97813053412227,1225.9884714972054
2026-06-20 21:00:00+00:00,,1016.7290822879223,475.06094292152727,1556.6336077475355
2026-06-20 22:00:00+00:00,,1115.345840965625,574.5754183887339,1656.517629777966
2026-06-20 23:00:00+00:00,,1088.2980960585958,547.468392826472,1630.7291363155473
2026-06-21 00:00:00+00:00,,1018.8061660107613,480.3604475261692,1560.725477581471
2026-06-21 01:00:00+00:00,,975.5423842951582,436.97019058799833,1516.5448060469953
2026-06-21 02:00:00+00:00,,890.6729090170281,352.6145351325565,1430.3522137769478
2026-06-21 03:00:00+00:00,,827.7161632826538,289.5604998591934,1367.40249215012
2026-06-21 04:00:00+00:00,,780.8293717938641,242.39201390875985,1319.7121259762923
2026-06-21 05:00:00+00:00,,709.1693996268166,170.24974740974312,1248.5057439704838
2026-06-21 06:00:00+00:00,,643.7988751613331,104.57808604450219,1183.3269654735939
2026-06-21 07:00:00+00:00,,520.1337315265296,-19.509011954592324,1058.9789786214967
2026-06-21 08:00:00+00:00,,543.6008466021854,4.046865679248413,1082.8314592509637
2026-06-21 09:00:00+00:00,,515.9088516541632,-23.97843981302333,1055.1387449403437
2026-06-21 10:00:00+00:00,,496.2510927710344,-42.559432677052996,1036.2883091273138
2026-06-21 11:00:00+00:00,,495.40140579451696,-43.951088460016194,1035.5759410038495
2026-06-21 12:00:00+00:00,,490.1928932799692,-48.4094038286662,1030.5411500339246
