date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-01-24 00:00:00+00:00,12252.98,11928.046690582923,11496.781138843378,12359.312242322469
2026-01-24 01:00:00+00:00,12021.47,11554.826515182724,11123.560963443177,11986.092066922269
2026-01-24 02:00:00+00:00,11920.65,11683.789688119341,11252.524136379796,12115.055239858888
2026-01-24 03:00:00+00:00,11859.35,11748.3035440909,11317.037992351356,12179.569095830446
2026-01-24 04:00:00+00:00,11882.75,12074.91781013916,11643.652258399616,12506.183361878708
2026-01-24 05:00:00+00:00,11954.9,12589.66786928771,12158.402317548163,13020.933421027255
2026-01-24 06:00:00+00:00,12541.63,12255.92863773631,11824.663085996763,12687.194189475855
2026-01-24 07:00:00+00:00,13344.78,12785.990663810737,12354.72511207119,13217.256215550282
2026-01-24 08:00:00+00:00,14077.6,14607.098884974028,14175.833333234481,15038.364436713573
2026-01-24 09:00:00+00:00,14448.32,14828.040130882517,14396.77457914297,15259.305682622062
2026-01-24 10:00:00+00:00,14896.8,14704.031309916953,14272.765758177406,15135.296861656498
2026-01-24 11:00:00+00:00,14721.7,14573.931803577445,14142.666251837898,15005.19735531699
2026-01-24 12:00:00+00:00,14210.18,13788.734447862847,13357.4688961233,14219.999999602393
2026-01-24 13:00:00+00:00,13837.58,13563.994746138436,13132.72919439889,13995.260297877981
2026-01-24 14:00:00+00:00,13693.45,13426.789700254832,12995.524148515286,13858.055251994378
2026-01-24 15:00:00+00:00,13948.63,13664.551157266666,13233.285605527119,14095.81670900621
2026-01-24 16:00:00+00:00,14412.18,14289.94043843925,13858.674886699704,14721.205990178794
2026-01-24 17:00:00+00:00,14546.48,13645.220728984475,13213.955177244929,14076.48628072402
2026-01-24 18:00:00+00:00,14105.55,13535.046998261587,13103.781446522042,13966.312550001134
2026-01-24 19:00:00+00:00,13500.6,13118.185686788105,12686.92013504856,13549.45123852765
2026-01-24 20:00:00+00:00,12862.05,12920.298766592205,12489.03321485266,13351.564318331752
2026-01-24 21:00:00+00:00,12508.5,12539.277112920116,12108.01156118057,12970.542664659662
2026-01-24 22:00:00+00:00,11919.97,12108.118639552293,11676.853087812748,12539.38419129184
2026-01-24 23:00:00+00:00,11425.2,11665.874979225771,11234.609427486226,12097.140530965318
2026-01-25 00:00:00+00:00,11103.72,11008.969251646644,10577.703699907099,11440.23480338619
2026-01-25 01:00:00+00:00,11018.55,10694.57690416844,10263.311352428895,11125.842455907985
2026-01-25 02:00:00+00:00,11073.35,10660.28303931756,10229.017487578016,11091.548591057108
2026-01-25 03:00:00+00:00,11099.13,10642.592242720926,10211.326690981381,11073.857794460471
2026-01-25 04:00:00+00:00,10929.0,10805.915383322506,10374.649831582961,11237.180935062053
2026-01-25 05:00:00+00:00,10864.8,10966.111979454205,10534.84642771466,11397.37753119375
2026-01-25 06:00:00+00:00,11336.03,11358.419457860935,10927.15390612139,11789.68500960048
2026-01-25 07:00:00+00:00,12146.28,12243.457993955719,11812.192442216174,12674.723545695266
2026-01-25 08:00:00+00:00,12946.23,12666.218728780215,12234.953177040668,13097.48428051976
2026-01-25 09:00:00+00:00,13558.58,12892.54896206028,12461.283410320733,13323.814513799825
2026-01-25 10:00:00+00:00,14224.95,13077.018111609914,12645.752559870367,13508.283663349459
2026-01-25 11:00:00+00:00,13988.65,12686.591242239414,12255.325690499869,13117.856793978961
2026-01-25 12:00:00+00:00,13649.0,12598.218544349465,12166.95299260992,13029.484096089012
2026-01-25 13:00:00+00:00,13439.88,12493.778369702362,12062.512817962817,12925.04392144191
2026-01-25 14:00:00+00:00,13465.8,12074.000659775316,11642.73510803577,12505.266211514861
2026-01-25 15:00:00+00:00,13705.38,11984.59159333607,11553.326041596523,12415.857145075615
2026-01-25 16:00:00+00:00,14347.28,12158.46982264874,11727.204270909193,12589.735374388285
2026-01-25 17:00:00+00:00,14398.73,12135.270390815633,11704.004839076086,12566.535942555178
2026-01-25 18:00:00+00:00,14089.2,11777.074088683437,11345.80853694389,12208.339640422982
2026-01-25 19:00:00+00:00,13561.7,11462.486249666796,11031.22069792725,11893.75180140634
2026-01-25 20:00:00+00:00,13086.25,11605.18205922244,11173.916507482894,12036.447610961986
2026-01-25 21:00:00+00:00,12874.45,11932.864723958846,11501.5991722193,12364.130275698391
2026-01-25 22:00:00+00:00,12455.98,11672.10262553729,11240.837073797746,12103.368177276838
2026-01-25 23:00:00+00:00,12062.75,11063.306050124014,10632.04049838447,11494.571601863561
2026-01-26 00:00:00+00:00,11661.08,10790.872277126473,10359.606725386928,11222.137828866018
2026-01-26 01:00:00+00:00,11579.8,10921.873608486416,10490.60805674687,11353.139160225963
2026-01-26 02:00:00+00:00,11854.08,11028.248030147222,10596.982478407677,11459.513581886767
2026-01-26 03:00:00+00:00,12094.48,10789.890150088702,10358.624598349155,11221.155701828247
2026-01-26 04:00:00+00:00,12640.58,11966.106245863939,11534.840694124394,12397.371797603484
2026-01-26 05:00:00+00:00,14042.75,13611.530482790213,13180.264931050668,14042.796034529758
2026-01-26 06:00:00+00:00,15003.98,14550.717430636807,14119.451878897262,14981.982982376354
2026-01-26 07:00:00+00:00,15617.7,14788.78941839902,14357.523866659472,15220.054970138564
2026-01-26 08:00:00+00:00,16108.53,15000.834762909411,14569.569211169866,15432.100314648958
2026-01-26 09:00:00+00:00,16444.5,15074.343781485488,14643.078229745941,15505.609333225033
2026-01-26 10:00:00+00:00,16599.9,15042.581194301594,14611.315642562047,15473.846746041141
2026-01-26 11:00:00+00:00,16619.18,15019.146230356733,14587.880678617188,15450.411782096278
2026-01-26 12:00:00+00:00,16417.55,15001.837679124246,14570.572127384701,15433.103230863791
2026-01-26 13:00:00+00:00,16020.55,15042.234175583282,14610.968623843735,15473.499727322827
2026-01-26 14:00:00+00:00,15620.73,15237.53240082495,14806.266849085405,15668.797952564495
2026-01-26 15:00:00+00:00,15648.0,15238.607599487192,14807.342047747645,15669.873151226737
2026-01-26 16:00:00+00:00,15980.28,15450.670987555559,15019.405435816014,15881.936539295106
2026-01-26 17:00:00+00:00,15996.25,15484.355891643409,15053.090339903863,15915.621443382955
2026-01-26 18:00:00+00:00,15738.33,15259.840496194616,14828.574944455071,15691.106047934161
2026-01-26 19:00:00+00:00,14957.47,14762.241876165961,14330.976324426414,15193.507427905506
2026-01-26 20:00:00+00:00,14091.13,13835.872386510995,13404.60683477145,14267.13793825054
2026-01-26 21:00:00+00:00,13528.2,13000.500119596014,12569.234567856469,13431.765671335561
2026-01-26 22:00:00+00:00,12807.63,12643.573316943457,12212.307765203912,13074.838868683004
2026-01-26 23:00:00+00:00,12276.63,12338.5883159798,11907.322764240253,12769.853867719345
2026-01-27 00:00:00+00:00,11888.05,11806.806903276942,11375.541351537395,12238.072455016487
2026-01-27 01:00:00+00:00,11607.95,11399.168425688447,10967.902873948902,11830.433977427994
2026-01-27 02:00:00+00:00,12044.2,11619.988913099325,11188.72336135978,12051.25446483887
2026-01-27 03:00:00+00:00,12291.25,12120.72262687222,11689.457075132674,12551.988178611766
2026-01-27 04:00:00+00:00,12791.65,12855.069273267956,12423.803721528411,13286.334825007503
2026-01-27 05:00:00+00:00,14236.15,14232.481979266202,13801.216427526657,14663.747531005749
2026-01-27 06:00:00+00:00,15165.1,14768.613484067102,14337.347932327557,15199.879035806649
2026-01-27 07:00:00+00:00,15522.38,15239.703045214468,14808.437493474923,15670.968596954015
2026-01-27 08:00:00+00:00,15945.28,14958.994806446686,14527.729254707141,15390.260358186231
2026-01-27 09:00:00+00:00,16221.2,14769.440111591899,14338.174559852352,15200.705663331444
2026-01-27 10:00:00+00:00,16187.82,14746.548423909791,14315.282872170246,15177.813975649336
2026-01-27 11:00:00+00:00,16057.1,14786.60174182809,14355.336190088545,15217.867293567637
2026-01-27 12:00:00+00:00,15730.7,14732.526887209351,14301.261335469806,15163.792438948898
2026-01-27 13:00:00+00:00,15527.8,14615.020397433746,14183.754845694199,15046.28594917329
2026-01-27 14:00:00+00:00,15369.53,14456.450663935702,14025.185112196155,14887.716215675247
2026-01-27 15:00:00+00:00,15430.58,14117.390654788689,13686.125103049142,14548.656206528234
2026-01-27 16:00:00+00:00,15985.1,14305.669481339726,13874.403929600181,14736.935033079273
2026-01-27 17:00:00+00:00,15993.9,14331.369663483101,13900.104111743556,14762.635215222648
2026-01-27 18:00:00+00:00,15634.83,13859.460550200423,13428.194998460876,14290.726101939968
2026-01-27 19:00:00+00:00,14853.28,13541.957945805058,13110.692394065512,13973.223497544604
2026-01-27 20:00:00+00:00,13863.38,13592.688249066003,13161.422697326458,14023.95380080555
2026-01-27 21:00:00+00:00,13222.83,13035.108542287277,12603.842990547731,13466.374094026822
2026-01-27 22:00:00+00:00,12590.38,12433.587253770498,12002.321702030951,12864.852805510043
2026-01-27 23:00:00+00:00,11992.3,11853.877214731243,11422.611662991696,12285.142766470788
2026-01-28 00:00:00+00:00,11613.83,11103.907124423034,10672.64157268349,11535.172676162581
2026-01-28 01:00:00+00:00,11440.73,11105.700788132128,10674.435236392583,11536.966339871675
2026-01-28 02:00:00+00:00,11599.05,11142.738359270152,10711.472807530607,11574.003911009699
2026-01-28 03:00:00+00:00,11988.8,11942.17549505942,11510.909943319875,12373.441046798967
2026-01-28 04:00:00+00:00,12734.75,12697.175416594006,12265.90986485446,13128.44096833355
2026-01-28 05:00:00+00:00,14067.78,13731.022840304673,13299.757288565128,14162.288392044218
2026-01-28 06:00:00+00:00,15111.95,13449.74528644564,13018.479734706096,13881.010838185188
2026-01-28 07:00:00+00:00,15553.38,13658.201409153882,13226.935857414337,14089.466960893427
2026-01-28 08:00:00+00:00,15812.75,13859.021537772582,13427.755986033037,14290.287089512127
2026-01-28 09:00:00+00:00,15996.27,13917.357846140823,13486.092294401278,14348.623397880368
2026-01-28 10:00:00+00:00,16059.65,14159.369974804433,13728.104423064888,14590.635526543978
2026-01-28 11:00:00+00:00,15822.7,14190.576852771615,13759.31130103207,14621.84240451116
2026-01-28 12:00:00+00:00,15637.53,14122.536440719845,13691.2708889803,14553.80199245939
2026-01-28 13:00:00+00:00,15605.28,13150.480607445419,12719.215055705872,13581.746159184964
2026-01-28 14:00:00+00:00,15608.73,13126.1995562747,12694.934004535155,13557.465108014247
2026-01-28 15:00:00+00:00,15585.58,12997.976971087312,12566.711419347766,13429.242522826857
2026-01-28 16:00:00+00:00,15991.48,13011.479813709002,12580.214261969455,13442.745365448547
2026-01-28 17:00:00+00:00,15956.65,13174.748398368436,12743.482846628891,13606.013950107983
2026-01-28 18:00:00+00:00,15649.63,12936.358137959656,12505.092586220111,13367.623689699203
2026-01-28 19:00:00+00:00,14996.08,12316.716330837693,11885.450779098148,12747.98188257724
2026-01-28 20:00:00+00:00,14088.18,11898.414509956145,11467.148958216598,12329.68006169569
2026-01-28 21:00:00+00:00,13445.73,10986.699931763613,10555.434380024068,11417.965483503158
2026-01-28 22:00:00+00:00,12613.45,11451.936225380769,11020.670673641223,11883.201777120314
2026-01-28 23:00:00+00:00,12195.4,11520.108670062957,11088.843118323412,11951.374221802504
2026-01-29 00:00:00+00:00,11934.43,10998.448026962178,10567.182475222633,11429.713578701725
2026-01-29 01:00:00+00:00,11831.12,11052.96669303399,10621.701141294445,11484.232244773535
2026-01-29 02:00:00+00:00,11821.48,11073.53038077621,10642.264829036665,11504.795932515757
2026-01-29 03:00:00+00:00,12111.8,11852.945980293081,11421.680428553536,12284.211532032628
2026-01-29 04:00:00+00:00,12720.3,11560.249927012072,11128.984375272526,11991.515478751619
2026-01-29 05:00:00+00:00,14100.48,12414.75100053819,11983.485448798645,12846.016552277737
2026-01-29 06:00:00+00:00,15253.13,12824.937994614846,12393.6724428753,13256.20354635439
2026-01-29 07:00:00+00:00,15703.18,13795.006975967,13363.741424227455,14226.272527706547
2026-01-29 08:00:00+00:00,15907.8,13672.061355812091,13240.795804072546,14103.326907551638
2026-01-29 09:00:00+00:00,16132.8,13604.85736324276,13173.591811503215,14036.122914982307
2026-01-29 10:00:00+00:00,16419.55,13765.588548460926,13334.322996721381,14196.854100200471
2026-01-29 11:00:00+00:00,16361.32,13685.533342651182,13254.267790911637,14116.79889439073
2026-01-29 12:00:00+00:00,16218.82,13594.082633019761,13162.817081280215,14025.348184759307
2026-01-29 13:00:00+00:00,16036.5,13617.924546758817,13186.658995019272,14049.190098498362
2026-01-29 14:00:00+00:00,15889.53,13572.32287829209,13141.057326552544,14003.588430031636
2026-01-29 15:00:00+00:00,15773.82,13652.115210451955,13220.84965871241,14083.3807621915
2026-01-29 16:00:00+00:00,16223.05,13451.933577485099,13020.668025745552,13883.199129224644
2026-01-29 17:00:00+00:00,16202.55,13542.455100144165,13111.189548404618,13973.72065188371
2026-01-29 18:00:00+00:00,16066.65,14899.398436435491,14468.132884695944,15330.663988175036
2026-01-29 19:00:00+00:00,15291.9,13876.787067330595,13445.521515591048,14308.05261907014
2026-01-29 20:00:00+00:00,14655.97,13539.77764938479,13108.512097645244,13971.043201124336
2026-01-29 21:00:00+00:00,14020.58,13174.052834452159,12742.787282712614,13605.318386191706
2026-01-29 22:00:00+00:00,13320.2,12531.763309820699,12100.497758081154,12963.028861560244
2026-01-29 23:00:00+00:00,12720.53,12352.063190831095,11920.79763909155,12783.328742570642
2026-01-30 00:00:00+00:00,12410.28,11632.90973606686,11201.644184327313,12064.175287806405
2026-01-30 01:00:00+00:00,12401.53,11682.63441295926,11251.368861219715,12113.899964698807
2026-01-30 02:00:00+00:00,12490.93,11695.650687725258,11264.38513598571,12126.916239464803
2026-01-30 03:00:00+00:00,12662.2,11837.438273346086,11406.172721606541,12268.703825085631
2026-01-30 04:00:00+00:00,13269.43,12703.977654882156,12272.71210314261,13135.243206621702
2026-01-30 05:00:00+00:00,14390.35,13542.297848328097,13111.03229658855,13973.563400067642
2026-01-30 06:00:00+00:00,15482.08,14583.626673371207,14152.361121631662,15014.892225110754
2026-01-30 07:00:00+00:00,16044.68,15352.12860014164,14920.863048402094,15783.394151881184
2026-01-30 08:00:00+00:00,16254.65,15538.06704223716,15106.801490497615,15969.332593976706
2026-01-30 09:00:00+00:00,16579.38,15584.421877453071,15153.156325713526,16015.687429192618
2026-01-30 10:00:00+00:00,16712.3,15419.424991273941,14988.159439534396,15850.690543013487
2026-01-30 11:00:00+00:00,16588.45,14925.839391893714,14494.573840154168,15357.10494363326
2026-01-30 12:00:00+00:00,16187.5,14697.05242458411,14265.786872844565,15128.317976323655
2026-01-30 13:00:00+00:00,15814.15,14720.732057067025,14289.466505327478,15151.99760880657
2026-01-30 14:00:00+00:00,15642.98,14784.533165217545,14353.267613478,15215.798716957092
