date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper
2026-07-31 00:00:00+00:00,,54.808758,-195.09984282086862,304.71743915107345
2026-07-31 01:00:00+00:00,,-4.1280093,-254.03672321186832,245.78055876007375
2026-07-31 02:00:00+00:00,,3.0187194,-246.88985914353725,252.92742282840481
2026-07-31 03:00:00+00:00,,22.053387,-227.85519754558163,271.96208442636043
2026-07-31 04:00:00+00:00,,991.2343,741.3255992655495,1241.1428812374916
2026-07-31 05:00:00+00:00,,2295.2007,2045.2920865337517,2545.1093685056935
2026-07-31 06:00:00+00:00,,5293.218,5043.309140254709,5543.126422226651
2026-07-31 07:00:00+00:00,,8780.101,8530.19171165315,9030.008993625092
2026-07-31 08:00:00+00:00,,10884.397,10634.489038050277,11134.306320022217
2026-07-31 09:00:00+00:00,,13981.345,13731.436593356122,14231.253875328064
2026-07-31 10:00:00+00:00,,14994.557,14744.648216498272,15244.465498470214
2026-07-31 11:00:00+00:00,,13962.366,13712.457551362868,14212.27483333481
2026-07-31 12:00:00+00:00,,14296.753,14046.844655914228,14546.66193788617
2026-07-31 13:00:00+00:00,,11390.697,11140.788686659691,11640.605968631633
2026-07-31 14:00:00+00:00,,8226.382,7976.473543541956,8476.290825513897
2026-07-31 15:00:00+00:00,,6557.952,6308.043331560348,6807.86061353229
2026-07-31 16:00:00+00:00,,3548.7168,3298.8081480044452,3798.6254299763873
2026-07-31 17:00:00+00:00,,1894.7335,1644.8248732082293,2144.6421551801714
2026-07-31 18:00:00+00:00,,625.1945,375.28583692305165,875.1031188949935
2026-07-31 19:00:00+00:00,,179.1757,-70.73287589368056,429.0844060782615
2026-07-31 20:00:00+00:00,,25.334148,-224.57440627560163,275.24287569634043
2026-07-31 21:00:00+00:00,,0.092694044,-249.8160116495951,250.00127032234695
2026-07-31 22:00:00+00:00,,-9.081378,-258.98992965991147,240.8273523120306
2026-07-31 23:00:00+00:00,,-6.054279,-255.96299851230742,243.8542834596342
2026-08-01 00:00:00+00:00,,6.2538266,-243.65473718200474,256.16254478993733
2026-08-01 01:00:00+00:00,,6.3888364,-243.51977034307356,256.2975116288685
2026-08-01 02:00:00+00:00,,3.9278991,-245.98081028321076,253.8364716887313
2026-08-01 03:00:00+00:00,,59.35368,-190.55485365503773,309.26242831690433
2026-08-01 04:00:00+00:00,,777.0595,527.1509578195619,1026.968239791504
2026-08-01 05:00:00+00:00,,2260.1968,2010.2882199914534,2510.1055019633955
2026-08-01 06:00:00+00:00,,4108.9717,3859.0628953470623,4358.880177319004
2026-08-01 07:00:00+00:00,,6542.931,6293.022466389744,6792.839748361686
2026-08-01 08:00:00+00:00,,8135.9526,7886.044230643088,8385.861512615029
2026-08-01 09:00:00+00:00,,8571.054,8321.14466197545,8820.961943947394
2026-08-01 10:00:00+00:00,,13243.337,12993.428733190198,13493.24601516214
2026-08-01 11:00:00+00:00,,13691.446,13441.53802876346,13941.355310735402
2026-08-01 12:00:00+00:00,,13358.332,13108.423541589395,13608.240823561337
2026-08-01 13:00:00+00:00,,11096.331,10846.422183913215,11346.239465885157
2026-08-01 14:00:00+00:00,,9873.324,9623.415452923713,10123.232734895655
2026-08-01 15:00:00+00:00,,7120.269,6870.3605967213425,7370.177878693284
2026-08-01 16:00:00+00:00,,5634.5913,5384.682883591133,5884.500165563075
2026-08-01 17:00:00+00:00,,2309.9316,2060.023053650034,2559.840335621976
2026-08-01 18:00:00+00:00,,746.884,496.97528118262926,996.7925631545713
2026-08-01 19:00:00+00:00,,190.81584,-59.092815227199026,440.72446674474304
2026-08-01 20:00:00+00:00,,-17.273762,-267.18234024230924,232.63494172963283
2026-08-01 21:00:00+00:00,,-16.560871,-266.469490813246,233.34779115869605
2026-08-01 22:00:00+00:00,,0.40568233,-249.50296002129835,250.31432195064372
2026-08-01 23:00:00+00:00,,0.76652217,-249.14219799814327,250.6750839737988
2026-08-02 00:00:00+00:00,,6.1080747,-243.8006748603957,256.01660711154636
2026-08-02 01:00:00+00:00,,4.358563,-245.55014105047667,254.2671409214654
2026-08-02 02:00:00+00:00,,21.650555,-228.2580569759648,271.5592249959773
2026-08-02 03:00:00+00:00,,16.140789,-233.76796974262516,266.0493122293169
2026-08-02 04:00:00+00:00,,851.78314,601.8744934890151,1101.691775460957
2026-08-02 05:00:00+00:00,,2873.5051,2623.5964460439127,3123.4137280158548
2026-08-02 06:00:00+00:00,,5373.9365,5124.027729417151,5623.845011389093
2026-08-02 07:00:00+00:00,,9245.332,8995.423681128805,9495.240963100747
2026-08-02 08:00:00+00:00,,12154.099,11904.18970286563,12404.006984837572
2026-08-02 09:00:00+00:00,,13420.795,13170.886909027106,13670.704190999048
2026-08-02 10:00:00+00:00,,13482.486,13232.57772525823,13732.395007230172
2026-08-02 11:00:00+00:00,,14255.755,14005.846373718445,14505.663655690387
2026-08-02 12:00:00+00:00,,13863.1455,13613.237279291558,14113.0545612635
2026-08-02 13:00:00+00:00,,14170.737,13920.829001438506,14420.646283410448
2026-08-02 14:00:00+00:00,,12527.66,12277.751378904492,12777.568660876434
2026-08-02 15:00:00+00:00,,9125.005,8875.09653448071,9374.913816452652
2026-08-02 16:00:00+00:00,,5290.4404,5040.531731920857,5540.349013892799
2026-08-02 17:00:00+00:00,,4062.1528,3812.244072546435,4312.061354518377
2026-08-02 18:00:00+00:00,,1082.3038,832.3951754579875,1332.2124574299294
2026-08-02 19:00:00+00:00,,291.35,41.44140622123132,541.2586881931734
2026-08-02 20:00:00+00:00,,146.35027,-103.55839296377371,396.25888900816835
2026-08-02 21:00:00+00:00,,0.69303584,-249.2156771089417,250.60160486300038
2026-08-02 22:00:00+00:00,,61.837566,-188.07110662857758,311.7461753433645
2026-08-02 23:00:00+00:00,,-7.8409,-257.74945939358895,242.06782257835312
2026-08-03 00:00:00+00:00,,55.590008,-194.31861699703495,305.4986649749071
2026-08-03 01:00:00+00:00,,54.03874,-195.86984266944182,303.94743930250024
2026-08-03 02:00:00+00:00,,-14.488116,-264.39676756281324,235.42051440912883
2026-08-03 03:00:00+00:00,,86.658615,-163.24996505526315,336.5673169166789
2026-08-03 04:00:00+00:00,,740.09564,490.1870104831414,990.0042924550833
2026-08-03 05:00:00+00:00,,1870.822,1620.9133545507943,2120.7306365227364
2026-08-03 06:00:00+00:00,,5812.766,5562.857735894125,6062.675017866067
2026-08-03 07:00:00+00:00,,9354.001,9104.092142196918,9603.90942416886
2026-08-03 08:00:00+00:00,,12541.505,12291.59606803072,12791.413350002662
2026-08-03 09:00:00+00:00,,14603.467,14353.558710904419,14853.375992876361
2026-08-03 10:00:00+00:00,,14616.298,14366.388980084352,14866.206262056294
2026-08-03 11:00:00+00:00,,15374.394,15124.485212707941,15624.302494679883
2026-08-03 12:00:00+00:00,,15498.351,15248.44243153811,15748.259713510051
2026-08-03 13:00:00+00:00,,16211.636,15961.727632550052,16461.544914521994
2026-08-03 14:00:00+00:00,,14632.019,14382.110448165551,14881.927730137493
2026-08-03 15:00:00+00:00,,10297.273,10047.364408649242,10547.181690621182
2026-08-03 16:00:00+00:00,,7634.914,7385.005482258183,7884.822764230125
2026-08-03 17:00:00+00:00,,4120.653,3870.744288013368,4370.56156998531
2026-08-03 18:00:00+00:00,,596.63666,346.7279764026862,846.5452583746285
2026-08-03 19:00:00+00:00,,-11.055743,-260.96442562681204,238.85285634513002
2026-08-03 20:00:00+00:00,,-60.821125,-310.72968422970735,189.08759774223472
2026-08-03 21:00:00+00:00,,-315.28085,-565.1893757387138,-65.37209376677174
2026-08-03 22:00:00+00:00,,-33.819416,-283.72815209777673,216.08912987416534
2026-08-03 23:00:00+00:00,,-14.933185,-264.8417244004245,234.97555757151758
2026-08-04 00:00:00+00:00,,-4.580646,-254.48933412352153,245.32794784842054
2026-08-04 01:00:00+00:00,,14.464032,-235.444722229312,264.3725597426301
2026-08-04 02:00:00+00:00,,5.096356,-244.81228831287808,255.00499365906398
2026-08-04 03:00:00+00:00,,40.81413,-209.09455179831093,290.72273017363113
2026-08-04 04:00:00+00:00,,279.78067,29.872018171732634,529.6893001436747
2026-08-04 05:00:00+00:00,,1881.8605,1631.9518049976155,2131.7690869695575
2026-08-04 06:00:00+00:00,,5200.161,4950.252438873202,5450.069720845144
2026-08-04 07:00:00+00:00,,8367.941,8118.032581309514,8617.849863281455
2026-08-04 08:00:00+00:00,,10145.213,9895.304491568375,10395.121773540317
2026-08-04 09:00:00+00:00,,12482.089,12232.180042604725,12731.997324576667
2026-08-04 10:00:00+00:00,,11717.673,11467.764606452489,11967.58188842443
2026-08-04 11:00:00+00:00,,13023.338,12773.429213830743,13273.246495802685
2026-08-04 12:00:00+00:00,,13350.835,13100.926631201566,13600.743913173508
2026-08-04 13:00:00+00:00,,11590.935,11341.02640738725,11840.843689359192
2026-08-04 14:00:00+00:00,,7940.0537,7690.145349353844,8189.962631325785
2026-08-04 15:00:00+00:00,,7294.259,7044.350201338453,7544.167483310394
2026-08-04 16:00:00+00:00,,4370.54,4120.631308122093,4620.448590094035
2026-08-04 17:00:00+00:00,,2588.0251,2338.1164209287695,2837.9337029007115
