date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper
2026-05-09 00:00:00+00:00,17.51408,-3.598224,-253.50680615239662,246.31047581954545
2026-05-09 01:00:00+00:00,17.51408,-1.8125794,-251.72111067851938,248.09617129342269
2026-05-09 02:00:00+00:00,17.51408,-0.38850713,-250.29719777100263,249.52008420093944
2026-05-09 03:00:00+00:00,47.935955,30.143963,-219.76458614793592,280.05269582400615
2026-05-09 04:00:00+00:00,1001.80133,554.8593,304.95076460528117,804.7680465772232
2026-05-09 05:00:00+00:00,3135.454,2577.5159,2327.607154025991,2827.424435997933
2026-05-09 06:00:00+00:00,6453.8306,7390.521,7140.612428928532,7640.429710900474
2026-05-09 07:00:00+00:00,10248.019,10485.157,10235.248964145452,10735.066246117396
2026-05-09 08:00:00+00:00,13418.389,13463.638,13213.729312795283,13713.546594767226
2026-05-09 09:00:00+00:00,14630.087,13174.27,12924.361430669498,13424.17871264144
2026-05-09 10:00:00+00:00,15071.128,12930.621,12680.712863608282,13180.530145580224
2026-05-09 11:00:00+00:00,14440.865,12443.176,12193.267750721045,12693.085032692987
2026-05-09 12:00:00+00:00,14334.389,13403.638,13153.729536655725,13653.546818627667
2026-05-09 13:00:00+00:00,13117.567,12481.435,12231.52587440998,12731.343156381921
2026-05-09 14:00:00+00:00,11270.573,9389.922,9140.013221945186,9639.830503917128
2026-05-09 15:00:00+00:00,8408.987,7110.0312,6860.12276241926,7359.940044391202
2026-05-09 16:00:00+00:00,4698.68,4967.4897,4717.581217234375,5217.398499206316
2026-05-09 17:00:00+00:00,1654.8457,1771.3164,1521.4077768695886,2021.2250588415307
2026-05-09 18:00:00+00:00,230.85002,164.85612,-85.05262788208438,414.7646540898577
2026-05-09 19:00:00+00:00,19.120037,33.181805,-216.72693929667366,283.0903426752684
2026-05-09 20:00:00+00:00,17.51408,-63.420246,-313.329007774194,186.48827419774807
2026-05-09 21:00:00+00:00,17.51408,-55.318195,-305.22691526548624,194.59036670645582
2026-05-09 22:00:00+00:00,17.51408,-59.735676,-309.6443365306254,190.1729454413162
2026-05-09 23:00:00+00:00,17.51408,-28.450275,-278.3588191576782,221.45846281426338
2026-05-10 00:00:00+00:00,17.51408,43.824627,-206.08394934199532,293.7333326299463
2026-05-10 01:00:00+00:00,17.51408,19.095135,-230.81349716261366,269.0037848093284
2026-05-10 02:00:00+00:00,17.51408,14.841229,-235.0673763790669,264.74990559287517
2026-05-10 03:00:00+00:00,46.506023,65.46379,-184.44486148352553,315.3724204884161
2026-05-10 04:00:00+00:00,1009.6469,1038.6105,788.701893792198,1288.5191757641403
2026-05-10 05:00:00+00:00,3524.1326,2593.5881,2343.6794338340924,2843.4967158060344
2026-05-10 06:00:00+00:00,7363.258,6850.1787,6600.270265476427,7100.08754744837
2026-05-10 07:00:00+00:00,11086.034,8314.392,8064.482638228908,8564.29992020085
2026-05-10 08:00:00+00:00,13134.562,10164.747,9914.838709065438,10414.65599103738
2026-05-10 09:00:00+00:00,13777.929,12431.863,12181.955029287737,12681.77231125968
2026-05-10 10:00:00+00:00,13969.912,12551.496,12301.587186012866,12801.404467984808
2026-05-10 11:00:00+00:00,13319.355,12159.129,11909.21996032569,12409.037242297632
2026-05-10 12:00:00+00:00,12742.935,12588.719,12338.810478891392,12838.627760863334
2026-05-10 13:00:00+00:00,11439.177,11581.614,11331.705786291139,11831.52306826308
2026-05-10 14:00:00+00:00,9394.626,9612.35,9362.441123862201,9862.258405834144
