date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper
2026-02-06 00:00:00+00:00,15538.41,15036.8125,14832.709,15240.915
2026-02-06 01:00:00+00:00,14967.84,15005.271,14801.168,15209.375
2026-02-06 02:00:00+00:00,14876.38,15015.026,14810.923,15219.13
2026-02-06 03:00:00+00:00,15262.04,15345.675,15141.571,15549.778
2026-02-06 04:00:00+00:00,16540.66,17075.338,16871.234,17279.441
2026-02-06 05:00:00+00:00,18791.93,19170.52,18966.416,19374.623
2026-02-06 06:00:00+00:00,20580.06,20863.775,20659.672,21067.879
2026-02-06 07:00:00+00:00,21401.42,21426.75,21222.646,21630.854
2026-02-06 08:00:00+00:00,21876.81,21822.146,21618.043,22026.25
2026-02-06 09:00:00+00:00,21766.89,21800.146,21596.045,22004.25
2026-02-06 10:00:00+00:00,21757.86,21817.398,21613.295,22021.502
2026-02-06 11:00:00+00:00,21359.06,21064.262,20860.158,21268.363
2026-02-06 12:00:00+00:00,20832.97,20148.23,19944.127,20352.334
2026-02-06 13:00:00+00:00,20321.86,19426.541,19222.438,19630.645
2026-02-06 14:00:00+00:00,20175.98,19723.986,19519.883,19928.09
2026-02-06 15:00:00+00:00,20367.02,19881.396,19677.293,20085.5
2026-02-06 16:00:00+00:00,21137.2,21398.18,21194.076,21602.283
2026-02-06 17:00:00+00:00,21437.16,21136.24,20932.137,21340.344
2026-02-06 18:00:00+00:00,20745.71,20726.52,20522.416,20930.623
2026-02-06 19:00:00+00:00,19311.58,19717.781,19513.678,19921.885
2026-02-06 20:00:00+00:00,18056.72,18816.61,18612.506,19020.71
2026-02-06 21:00:00+00:00,17735.28,18064.836,17860.732,18268.94
2026-02-06 22:00:00+00:00,16509.45,17105.842,16901.738,17309.945
2026-02-06 23:00:00+00:00,15359.69,15761.489,15557.386,15965.593
2026-02-07 00:00:00+00:00,14476.28,14846.998,14642.895,15051.102
2026-02-07 01:00:00+00:00,13909.44,14289.402,14085.299,14493.506
2026-02-07 02:00:00+00:00,13780.89,13946.295,13742.191,14150.398
2026-02-07 03:00:00+00:00,13797.07,14314.246,14110.143,14518.35
2026-02-07 04:00:00+00:00,14098.45,14419.752,14215.648,14623.855
2026-02-07 05:00:00+00:00,14709.88,15246.533,15042.43,15450.637
2026-02-07 06:00:00+00:00,15613.32,16599.703,16395.6,16803.807
2026-02-07 07:00:00+00:00,16633.54,17012.057,16807.953,17216.16
2026-02-07 08:00:00+00:00,17335.49,17901.225,17697.121,18105.328
2026-02-07 09:00:00+00:00,17621.28,17814.912,17610.81,18019.016
2026-02-07 10:00:00+00:00,17698.2,17804.387,17600.283,18008.488
2026-02-07 11:00:00+00:00,17399.28,17329.514,17125.41,17533.615
2026-02-07 12:00:00+00:00,16999.64,17547.914,17343.81,17752.018
2026-02-07 13:00:00+00:00,16600.55,17094.43,16890.326,17298.533
2026-02-07 14:00:00+00:00,16675.44,16836.084,16631.98,17040.188
2026-02-07 15:00:00+00:00,16829.84,17468.443,17264.34,17672.547
2026-02-07 16:00:00+00:00,17561.52,17230.238,17026.135,17434.342
2026-02-07 17:00:00+00:00,17941.68,17543.365,17339.262,17747.469
2026-02-07 18:00:00+00:00,17318.14,16958.57,16754.467,17162.674
2026-02-07 19:00:00+00:00,16531.92,16945.838,16741.734,17149.941
2026-02-07 20:00:00+00:00,15875.28,16094.386,15890.282,16298.489
2026-02-07 21:00:00+00:00,15247.1,15390.629,15186.525,15594.732
2026-02-07 22:00:00+00:00,14353.1,14460.143,14256.04,14664.246
2026-02-07 23:00:00+00:00,13545.89,13690.65,13486.548,13894.754
2026-02-08 00:00:00+00:00,12820.11,13081.439,12877.336,13285.543
2026-02-08 01:00:00+00:00,12480.4,12782.848,12578.744,12986.951
2026-02-08 02:00:00+00:00,12165.31,12867.17,12663.066,13071.273
2026-02-08 03:00:00+00:00,12332.7,12927.864,12723.762,13131.968
2026-02-08 04:00:00+00:00,12489.2,12848.848,12644.744,13052.951
2026-02-08 05:00:00+00:00,12911.81,13549.892,13345.788,13753.995
2026-02-08 06:00:00+00:00,13776.37,14684.69,14480.587,14888.794
2026-02-08 07:00:00+00:00,14877.56,15439.171,15235.067,15643.273
2026-02-08 08:00:00+00:00,15556.91,16405.861,16201.759,16609.965
2026-02-08 09:00:00+00:00,15798.84,17232.268,17028.164,17436.371
2026-02-08 10:00:00+00:00,16199.16,16950.523,16746.42,17154.627
2026-02-08 11:00:00+00:00,16108.51,16639.73,16435.627,16843.834
2026-02-08 12:00:00+00:00,15580.58,15878.94,15674.837,16083.044
2026-02-08 13:00:00+00:00,15031.78,15403.41,15199.307,15607.514
2026-02-08 14:00:00+00:00,15270.95,15598.2295,15394.126,15802.333
2026-02-08 15:00:00+00:00,15693.08,16616.477,16412.373,16820.58
2026-02-08 16:00:00+00:00,16948.68,17668.623,17464.52,17872.727
2026-02-08 17:00:00+00:00,17624.18,17643.104,17439.0,17847.207
