date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2026-05-28 00:00:00+00:00,1382.4,2178.044911589278,1028.7745669403907,3327.3152562381656
2026-05-28 01:00:00+00:00,993.48,1735.424840041874,586.1544953929867,2884.6951846907614
2026-05-28 02:00:00+00:00,927.5399,1450.9852722623457,301.71492761345826,2600.255616911233
2026-05-28 03:00:00+00:00,913.88,1114.1082557238437,-35.16208892504346,2263.378600372731
2026-05-28 04:00:00+00:00,820.69995,1051.9159504056781,-97.3543942432093,2201.186295054565
2026-05-28 05:00:00+00:00,464.34998,1334.452471841242,185.18212719235453,2483.722816490129
2026-05-28 06:00:00+00:00,133.33997,796.3484917558972,-352.9218528929896,1945.6188364047844
2026-05-28 07:00:00+00:00,83.82996,384.5844666021885,-764.6858780466987,1533.8548112510757
2026-05-28 08:00:00+00:00,90.12,384.811010371016,-764.4593342778717,1534.0813550199032
2026-05-28 09:00:00+00:00,120.74012,359.7810212663717,-789.4893233825155,1509.0513659152589
2026-05-28 10:00:00+00:00,134.34998,423.39935922880477,-725.8709854200824,1572.669703877692
2026-05-28 11:00:00+00:00,133.90002,409.35414212122896,-739.9162025276587,1558.6244867701162
2026-05-28 12:00:00+00:00,129.28992,427.47231950117884,-721.7980251477084,1576.7426641500663
2026-05-28 13:00:00+00:00,124.13001,417.9924589020802,-731.277885746807,1567.2628035509674
2026-05-28 14:00:00+00:00,140.35022,419.058572954988,-730.2117716938992,1568.3289176038752
2026-05-28 15:00:00+00:00,129.18005,417.57513084951097,-731.6952137993758,1566.8454754983982
2026-05-28 16:00:00+00:00,99.39002,467.3915320701599,-681.8788125787278,1616.661876719047
2026-05-28 17:00:00+00:00,81.799934,470.2732080708179,-678.9971365780693,1619.543552719705
2026-05-28 18:00:00+00:00,122.71986,604.5227241396778,-544.7476205092098,1753.793068788565
2026-05-28 19:00:00+00:00,189.03992,528.6827463290783,-620.5875983198089,1677.9530909779655
2026-05-28 20:00:00+00:00,222.07996,646.0544560405003,-503.21588860838665,1795.3248006893878
2026-05-28 21:00:00+00:00,304.62,1148.2273043607129,-1.0430402881743248,2297.4976490096
2026-05-28 22:00:00+00:00,453.99988,1253.6494024452645,104.37905779637731,2402.9197470941517
2026-05-28 23:00:00+00:00,836.53,1611.9362637824104,462.6659191335234,2761.2066084312974
2026-05-29 00:00:00+00:00,1181.02,2551.4694028124295,1402.199058163542,3700.7397474613163
2026-05-29 01:00:00+00:00,1264.0499,2079.2920292764247,930.0216846275373,3228.562373925312
2026-05-29 02:00:00+00:00,1251.99,2701.2454750511356,1551.9751304022484,3850.515819700023
2026-05-29 03:00:00+00:00,1113.06,1568.500883761087,419.2305391121995,2717.771228409974
2026-05-29 04:00:00+00:00,860.11,1335.2876739998576,186.0173293509706,2484.5580186487446
2026-05-29 05:00:00+00:00,701.97,1009.7219120762159,-139.54843257267157,2158.9922567251033
2026-05-29 06:00:00+00:00,497.88,941.8457291125217,-207.4246155363653,2091.116073761409
2026-05-29 07:00:00+00:00,415.94006,658.5543322093104,-490.71601243957684,1807.8246768581976
2026-05-29 08:00:00+00:00,267.03015,700.6483848137832,-448.62195983510355,1849.9187294626704
2026-05-29 09:00:00+00:00,279.54993,231.37867234583882,-917.8916723030484,1380.649016994726
2026-05-29 10:00:00+00:00,383.2699,680.8085089073068,-468.46183574158067,1830.0788535561937
2026-05-29 11:00:00+00:00,470.71985,792.933514711842,-356.33682993704497,1942.2038593607292
2026-05-29 12:00:00+00:00,616.75,1044.2102390064963,-105.06010564239114,2193.4805836553833
2026-05-29 13:00:00+00:00,744.85,3981.0981873083565,2831.8278426594693,5130.368531957243
2026-05-29 14:00:00+00:00,870.80994,1329.6014942550528,180.33114960616558,2478.87183890394
2026-05-29 15:00:00+00:00,1511.82,389.7982554132773,-759.4720892356104,1539.0686000621645
2026-05-29 16:00:00+00:00,2421.18,744.2908459629678,-404.9794986859192,1893.561190611855
2026-05-29 17:00:00+00:00,2652.0,797.8544905188073,-351.4158541300799,1947.1248351676945
2026-05-29 18:00:00+00:00,2077.24,639.1105589839376,-510.15978566494914,1788.3809036328248
2026-05-29 19:00:00+00:00,1471.22,1099.6113940797907,-49.658950569096305,2248.881738728678
2026-05-29 20:00:00+00:00,1875.11,2322.8699526452674,1173.59960799638,3472.1402972941546
2026-05-29 21:00:00+00:00,2124.27,1452.0694121464817,302.7990674975945,2601.339756795369
2026-05-29 22:00:00+00:00,1927.3,1358.8815852111711,209.6112405622839,2508.1519298600583
2026-05-29 23:00:00+00:00,1109.35,771.4513440882793,-377.81900056060795,1920.7216887371665
2026-05-30 00:00:00+00:00,1084.9,308.18482695999273,-841.085517688894,1457.4551716088802
2026-05-30 01:00:00+00:00,1571.38,1078.2351637180975,-71.03518093078947,2227.505508366985
2026-05-30 02:00:00+00:00,1982.59,1706.2242864359123,556.9539417870251,2855.4946310847995
2026-05-30 03:00:00+00:00,1714.75,2203.6043669958303,1054.3340223469431,3352.8747116447175
2026-05-30 04:00:00+00:00,1184.81,2112.380262640698,963.109917991811,3261.6506072895854
2026-05-30 05:00:00+00:00,1224.87,941.7593373149552,-207.51100733393196,2091.0296819638424
2026-05-30 06:00:00+00:00,845.1599,248.87582218193438,-900.3945224669528,1398.1461668308216
2026-05-30 07:00:00+00:00,1206.19,237.9285298175305,-911.3418148313567,1387.1988744664177
2026-05-30 08:00:00+00:00,1978.8,350.68221561225073,-798.5881290366365,1499.952560261138
2026-05-30 09:00:00+00:00,2292.48,316.8214009404869,-832.4489437084003,1466.091745589374
2026-05-30 10:00:00+00:00,1917.67,332.7015944243185,-816.5687502245692,1481.9719390732057
2026-05-30 11:00:00+00:00,1376.86,323.4776040376273,-825.7927406112599,1472.7479486865145
2026-05-30 12:00:00+00:00,1030.95,530.7753210185106,-618.4950236303762,1680.0456656673978
2026-05-30 13:00:00+00:00,877.26,264.18601735945776,-885.0843272894294,1413.456362008345
2026-05-30 14:00:00+00:00,452.42004,353.96395680989144,-795.3063878389958,1503.2343014587786
2026-05-30 15:00:00+00:00,293.09998,405.12027643871943,-744.1500682101678,1554.3906210876066
2026-05-30 16:00:00+00:00,178.67004,381.17364224214316,-768.096702406744,1530.4439868910306
2026-05-30 17:00:00+00:00,145.79993,357.7342742366768,-791.5360704122104,1507.004618885564
2026-05-30 18:00:00+00:00,235.69006,487.18798371960975,-662.0823609292779,1636.458328368497
2026-05-30 19:00:00+00:00,348.64,590.6792323266595,-558.5911123222277,1739.9495769755467
2026-05-30 20:00:00+00:00,409.54993,767.3882730047808,-381.8820716441069,1916.658617653668
2026-05-30 21:00:00+00:00,836.19995,829.6393495290745,-319.6309951198132,1978.9096941779617
2026-05-30 22:00:00+00:00,1295.33,948.0737080171973,-201.19663663168967,2097.3440526660843
2026-05-30 23:00:00+00:00,1909.71,998.5201968341132,-150.7501478147742,2147.790541483
2026-05-31 00:00:00+00:00,1720.68,1173.4441734303753,24.173828781487828,2322.7145180792622
2026-05-31 01:00:00+00:00,914.5499,465.4820303064894,-683.7883143423978,1614.7523749553766
