date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-02-06 00:00:00+00:00,6950.5,7036.232,6933.689,7138.7754
2026-02-06 01:00:00+00:00,6811.0,6999.602,6897.059,7102.1455
2026-02-06 02:00:00+00:00,6785.25,7079.461,6976.9175,7182.0044
2026-02-06 03:00:00+00:00,6960.5,7326.2153,7223.672,7428.7583
2026-02-06 04:00:00+00:00,7349.0,8219.542,8116.9985,8322.085
2026-02-06 05:00:00+00:00,8438.5,9159.536,9056.992,9262.079
2026-02-06 06:00:00+00:00,9293.0,9588.468,9485.925,9691.012
2026-02-06 07:00:00+00:00,9757.5,10037.678,9935.135,10140.221
2026-02-06 08:00:00+00:00,9825.5,10068.347,9965.803,10170.89
2026-02-06 09:00:00+00:00,9913.0,10157.511,10054.967,10260.054
2026-02-06 10:00:00+00:00,9806.5,10071.565,9969.022,10174.108
2026-02-06 11:00:00+00:00,9576.25,9883.453,9780.91,9985.997
2026-02-06 12:00:00+00:00,9161.5,9583.275,9480.732,9685.818
2026-02-06 13:00:00+00:00,8749.0,9376.619,9274.076,9479.163
2026-02-06 14:00:00+00:00,8679.25,9219.35,9116.806,9321.893
2026-02-06 15:00:00+00:00,8643.25,9142.17,9039.627,9244.713
2026-02-06 16:00:00+00:00,8848.25,9313.342,9210.799,9415.885
2026-02-06 17:00:00+00:00,8923.5,9535.714,9433.171,9638.257
2026-02-06 18:00:00+00:00,8658.0,9430.383,9327.84,9532.926
2026-02-06 19:00:00+00:00,8221.25,9030.792,8928.249,9133.335
2026-02-06 20:00:00+00:00,7813.5,8744.704,8642.161,8847.247
2026-02-06 21:00:00+00:00,7451.0,8324.476,8221.933,8427.019
2026-02-06 22:00:00+00:00,6920.5,7929.8906,7827.3477,8032.434
2026-02-06 23:00:00+00:00,6516.75,7531.184,7428.6406,7633.727
2026-02-07 00:00:00+00:00,6203.75,7056.063,6953.52,7158.6064
2026-02-07 01:00:00+00:00,6058.0,6905.4014,6802.858,7007.9443
2026-02-07 02:00:00+00:00,5975.5,6795.754,6693.211,6898.2974
2026-02-07 03:00:00+00:00,5972.5,6889.491,6786.948,6992.0347
2026-02-07 04:00:00+00:00,5943.5,7365.0493,7262.506,7467.5923
2026-02-07 05:00:00+00:00,6085.25,8589.256,8486.712,8691.799
2026-02-07 06:00:00+00:00,6426.25,9286.105,9183.5625,9388.649
2026-02-07 07:00:00+00:00,6858.75,9589.82,9487.277,9692.363
2026-02-07 08:00:00+00:00,7327.75,9602.807,9500.264,9705.35
2026-02-07 09:00:00+00:00,7505.5,9517.803,9415.26,9620.346
2026-02-07 10:00:00+00:00,7520.75,9344.607,9242.064,9447.15
2026-02-07 11:00:00+00:00,7341.5,9031.696,8929.153,9134.239
2026-02-07 12:00:00+00:00,6845.0,8694.509,8591.965,8797.052
2026-02-07 13:00:00+00:00,6525.0,8353.349,8250.805,8455.892
2026-02-07 14:00:00+00:00,6482.75,8159.0103,8056.467,8261.554
2026-02-07 15:00:00+00:00,6534.25,8217.206,8114.6626,8319.749
2026-02-07 16:00:00+00:00,6860.5,8351.226,8248.683,8453.77
2026-02-07 17:00:00+00:00,7217.75,8597.637,8495.093,8700.18
2026-02-07 18:00:00+00:00,7066.25,8389.714,8287.17,8492.257
2026-02-07 19:00:00+00:00,6752.5,7959.2974,7856.754,8061.841
2026-02-07 20:00:00+00:00,6557.0,7683.533,7580.99,7786.0767
2026-02-07 21:00:00+00:00,6428.0,7384.6367,7282.0933,7487.1797
2026-02-07 22:00:00+00:00,6134.0,6969.5366,6866.993,7072.08
2026-02-07 23:00:00+00:00,5857.0,6601.989,6499.4453,6704.5317
2026-02-08 00:00:00+00:00,5648.25,6422.985,6320.442,6525.5283
2026-02-08 01:00:00+00:00,5512.5,6380.7847,6278.2417,6483.328
2026-02-08 02:00:00+00:00,5480.5,6478.279,6375.736,6580.8223
2026-02-08 03:00:00+00:00,5553.5,6669.4663,6566.923,6772.0093
2026-02-08 04:00:00+00:00,5550.25,7048.467,6945.9233,7151.0103
2026-02-08 05:00:00+00:00,5577.5,8153.883,8051.3394,8256.426
2026-02-08 06:00:00+00:00,5821.5,8916.879,8814.336,9019.422
2026-02-08 07:00:00+00:00,6220.75,9332.115,9229.571,9434.658
2026-02-08 08:00:00+00:00,6634.0,9493.978,9391.435,9596.5205
2026-02-08 09:00:00+00:00,6831.5,9555.0205,9452.477,9657.563
2026-02-08 10:00:00+00:00,6942.75,9486.888,9384.345,9589.432
2026-02-08 11:00:00+00:00,6964.25,9441.814,9339.271,9544.357
2026-02-08 12:00:00+00:00,6616.5,9272.972,9170.429,9375.516
2026-02-08 13:00:00+00:00,6320.75,8948.423,8845.88,9050.966
2026-02-08 14:00:00+00:00,6274.25,8759.443,8656.899,8861.986
2026-02-08 15:00:00+00:00,6429.25,8694.865,8592.321,8797.408
2026-02-08 16:00:00+00:00,6840.0,8851.434,8748.89,8953.977
2026-02-08 17:00:00+00:00,7192.25,9089.83,8987.286,9192.373
2026-02-08 18:00:00+00:00,7104.0,8956.902,8854.359,9059.445
2026-02-08 19:00:00+00:00,6949.25,8689.167,8586.624,8791.71
2026-02-08 20:00:00+00:00,6853.75,8397.712,8295.169,8500.256
2026-02-08 21:00:00+00:00,6743.0,8006.1206,7903.577,8108.6636
2026-02-08 22:00:00+00:00,6513.0,7660.9434,7558.4004,7763.487
2026-02-08 23:00:00+00:00,6237.25,7385.56,7283.017,7488.1035
2026-02-09 00:00:00+00:00,6025.75,7083.3555,6980.812,7185.899
2026-02-09 01:00:00+00:00,5938.25,7068.3237,6965.7803,7170.8667
2026-02-09 02:00:00+00:00,5967.5,7169.9854,7067.442,7272.529
2026-02-09 03:00:00+00:00,6199.25,7364.888,7262.345,7467.4316
2026-02-09 04:00:00+00:00,6741.25,8165.1543,8062.611,8267.697
2026-02-09 05:00:00+00:00,7994.75,9117.984,9015.441,9220.528
2026-02-09 06:00:00+00:00,8929.25,9524.861,9422.318,9627.404
2026-02-09 07:00:00+00:00,9430.25,10022.777,9920.234,10125.32
2026-02-09 08:00:00+00:00,9591.0,10017.967,9915.424,10120.51
2026-02-09 09:00:00+00:00,9698.25,9974.537,9871.994,10077.08
2026-02-09 10:00:00+00:00,9714.75,9877.175,9774.631,9979.718
2026-02-09 11:00:00+00:00,9697.25,9707.577,9605.034,9810.12
2026-02-09 12:00:00+00:00,9521.25,9570.458,9467.915,9673.002
2026-02-09 13:00:00+00:00,9177.25,9389.903,9287.36,9492.447
2026-02-09 14:00:00+00:00,9000.25,9198.865,9096.321,9301.408
2026-02-09 15:00:00+00:00,8835.0,9104.03,9001.486,9206.573
2026-02-09 16:00:00+00:00,8973.75,9085.164,8982.62,9187.707
2026-02-09 17:00:00+00:00,9262.5,9319.062,9216.519,9421.6045
2026-02-09 18:00:00+00:00,9079.25,9063.896,8961.354,9166.44
2026-02-09 19:00:00+00:00,8711.75,8668.954,8566.411,8771.497
2026-02-09 20:00:00+00:00,8333.5,8313.985,8211.442,8416.528
2026-02-09 21:00:00+00:00,7877.75,7934.2725,7831.7295,8036.816
2026-02-09 22:00:00+00:00,7415.0,7495.07,7392.5264,7597.613
2026-02-09 23:00:00+00:00,7046.5,7115.2266,7012.6836,7217.77
2026-02-10 00:00:00+00:00,6748.75,6866.443,6763.8994,6968.9863
2026-02-10 01:00:00+00:00,6600.0,6810.371,6707.828,6912.9146
2026-02-10 02:00:00+00:00,6611.5,6720.153,6617.6094,6822.6963
2026-02-10 03:00:00+00:00,6818.5,6854.697,6752.154,6957.24
2026-02-10 04:00:00+00:00,7239.5,7384.9805,7282.437,7487.5234
2026-02-10 05:00:00+00:00,8305.0,8590.192,8487.649,8692.736
2026-02-10 06:00:00+00:00,9150.75,9373.533,9270.99,9476.076
2026-02-10 07:00:00+00:00,9670.75,9778.129,9675.586,9880.672
2026-02-10 08:00:00+00:00,9797.75,9900.17,9797.627,10002.714
2026-02-10 09:00:00+00:00,9835.75,9958.749,9856.206,10061.293
2026-02-10 10:00:00+00:00,9850.75,9860.703,9758.16,9963.246
2026-02-10 11:00:00+00:00,9634.5,9730.836,9628.293,9833.379
2026-02-10 12:00:00+00:00,9487.75,9496.51,9393.966,9599.053
2026-02-10 13:00:00+00:00,9179.0,9241.877,9139.334,9344.421
2026-02-10 14:00:00+00:00,8964.25,9115.934,9013.391,9218.477
2026-02-10 15:00:00+00:00,8757.5,8948.179,8845.636,9050.723
2026-02-10 16:00:00+00:00,8974.75,8979.577,8877.034,9082.121
2026-02-10 17:00:00+00:00,9193.25,9191.599,9089.055,9294.142
2026-02-10 18:00:00+00:00,8960.25,8985.546,8883.003,9088.089
2026-02-10 19:00:00+00:00,8618.25,8657.861,8555.318,8760.404
2026-02-10 20:00:00+00:00,8167.75,8203.54,8100.997,8306.084
2026-02-10 21:00:00+00:00,7612.25,7675.5903,7573.0474,7778.134
2026-02-10 22:00:00+00:00,7077.75,7307.631,7205.0874,7410.174
2026-02-10 23:00:00+00:00,6676.75,6814.477,6711.934,6917.0205
2026-02-11 00:00:00+00:00,6350.75,6484.157,6381.6143,6586.7007
2026-02-11 01:00:00+00:00,6211.75,6391.166,6288.6226,6493.7095
2026-02-11 02:00:00+00:00,6245.5,6376.714,6274.1704,6479.257
2026-02-11 03:00:00+00:00,6360.0,6484.9033,6382.36,6587.4463
2026-02-11 04:00:00+00:00,6902.5,6797.7563,6695.213,6900.2993
2026-02-11 05:00:00+00:00,8054.25,7943.317,7840.774,8045.8604
2026-02-11 06:00:00+00:00,8920.5,8646.99,8544.446,8749.533
2026-02-11 07:00:00+00:00,9372.75,8979.1,8876.557,9081.643
2026-02-11 08:00:00+00:00,9469.0,9124.607,9022.064,9227.151
2026-02-11 09:00:00+00:00,9516.5,9199.75,9097.207,9302.294
2026-02-11 10:00:00+00:00,9634.0,9198.441,9095.897,9300.984
2026-02-11 11:00:00+00:00,9652.25,9063.942,8961.399,9166.486
2026-02-11 12:00:00+00:00,9516.0,8862.63,8760.087,8965.173
2026-02-11 13:00:00+00:00,9331.0,8646.294,8543.751,8748.837
2026-02-11 14:00:00+00:00,9151.25,8537.426,8434.883,8639.969
2026-02-11 15:00:00+00:00,8961.0,8512.42,8409.877,8614.963
2026-02-11 16:00:00+00:00,9100.5,8652.67,8550.127,8755.213
2026-02-11 17:00:00+00:00,9243.25,8768.184,8665.641,8870.727
2026-02-11 18:00:00+00:00,9081.5,8537.562,8435.018,8640.1045
2026-02-11 19:00:00+00:00,8671.5,8088.19,7985.6465,8190.7334
2026-02-11 20:00:00+00:00,8285.0,7651.8564,7549.3135,7754.4
2026-02-11 21:00:00+00:00,7706.5,7201.111,7098.568,7303.6543
2026-02-11 22:00:00+00:00,7168.75,6715.952,6613.409,6818.4956
2026-02-11 23:00:00+00:00,6675.5,6301.3955,6198.852,6403.9385
2026-02-12 00:00:00+00:00,6324.25,6000.243,5897.6997,6102.786
2026-02-12 01:00:00+00:00,6240.5,5887.2534,5784.71,5989.797
2026-02-12 02:00:00+00:00,6265.75,5977.675,5875.1313,6080.218
2026-02-12 03:00:00+00:00,6312.0,6305.219,6202.676,6407.7627
2026-02-12 04:00:00+00:00,6878.25,6820.909,6718.366,6923.4526
2026-02-12 05:00:00+00:00,7961.75,7940.7817,7838.2383,8043.3247
2026-02-12 06:00:00+00:00,8835.0,8679.462,8576.918,8782.005
2026-02-12 07:00:00+00:00,9266.25,9052.487,8949.944,9155.03
2026-02-12 08:00:00+00:00,9284.75,9103.308,9000.765,9205.852
2026-02-12 09:00:00+00:00,9422.0,9141.605,9039.062,9244.148
2026-02-12 10:00:00+00:00,9360.0,9208.447,9105.904,9310.991
2026-02-12 11:00:00+00:00,9438.75,9131.299,9028.756,9233.842
2026-02-12 12:00:00+00:00,9409.5,9027.696,8925.153,9130.239
2026-02-12 13:00:00+00:00,9236.5,8865.44,8762.897,8967.983
2026-02-12 14:00:00+00:00,8854.0,8731.379,8628.836,8833.922
2026-02-12 15:00:00+00:00,8657.5,8653.14,8550.597,8755.683
2026-02-12 16:00:00+00:00,8795.5,8684.933,8582.39,8787.476
2026-02-12 17:00:00+00:00,8964.75,8916.028,8813.485,9018.571
2026-02-12 18:00:00+00:00,8762.25,8664.801,8562.258,8767.345
2026-02-12 19:00:00+00:00,8394.5,8343.529,8240.985,8446.072
2026-02-12 20:00:00+00:00,8026.25,7977.378,7874.8345,8079.921
2026-02-12 21:00:00+00:00,7590.0,7507.608,7405.0645,7610.1514
2026-02-12 22:00:00+00:00,7123.75,7067.5283,6964.985,7170.0713
2026-02-12 23:00:00+00:00,6720.5,6597.845,6495.302,6700.388
2026-02-13 00:00:00+00:00,6372.0,6407.29,6303.28,6511.3
2026-02-13 01:00:00+00:00,6251.5,6235.0825,6131.0723,6339.093
2026-02-13 02:00:00+00:00,6318.5,6238.9785,6134.9688,6342.989
2026-02-13 03:00:00+00:00,6512.75,6416.2026,6312.193,6520.213
2026-02-13 04:00:00+00:00,6946.5,6764.551,6660.5405,6868.5605
2026-02-13 05:00:00+00:00,7959.25,7900.591,7796.5806,8004.6006
2026-02-13 06:00:00+00:00,8730.75,8504.087,8400.076,8608.097
2026-02-13 07:00:00+00:00,9126.75,8849.966,8745.956,8953.976
2026-02-13 08:00:00+00:00,9208.5,8953.676,8849.665,9057.686
2026-02-13 09:00:00+00:00,9356.5,8925.251,8821.241,9029.261
2026-02-13 10:00:00+00:00,9277.75,8797.776,8693.767,8901.787
2026-02-13 11:00:00+00:00,9041.25,8547.081,8443.07,8651.091
2026-02-13 12:00:00+00:00,8866.75,8277.747,8173.7373,8381.757
2026-02-13 13:00:00+00:00,8500.5,8000.9272,7896.9175,8104.9375
2026-02-13 14:00:00+00:00,8270.75,7876.0503,7772.04,7980.06
2026-02-13 15:00:00+00:00,8206.75,7871.6855,7767.6753,7975.696
2026-02-13 16:00:00+00:00,8425.5,8134.4473,8030.437,8238.457
2026-02-13 17:00:00+00:00,8537.75,8198.677,8094.6665,8302.687
2026-02-13 18:00:00+00:00,8293.0,7905.203,7801.193,8009.213
2026-02-13 19:00:00+00:00,7885.5,7538.9897,7434.98,7643.0
2026-02-13 20:00:00+00:00,7515.25,7275.4355,7171.4253,7379.446
2026-02-13 21:00:00+00:00,7094.25,6845.836,6741.8257,6949.846
2026-02-13 22:00:00+00:00,6656.0,6385.492,6281.482,6489.502
2026-02-13 23:00:00+00:00,6290.5,5985.8716,5881.8613,6089.8813
2026-02-14 00:00:00+00:00,6011.75,5757.1416,5653.132,5861.152
2026-02-14 01:00:00+00:00,5837.5,5570.2734,5466.263,5674.283
2026-02-14 02:00:00+00:00,5839.25,5520.279,5416.2686,5624.2886
2026-02-14 03:00:00+00:00,5884.5,5556.119,5452.109,5660.129
2026-02-14 04:00:00+00:00,5924.0,5542.9663,5438.9565,5646.9766
2026-02-14 05:00:00+00:00,6095.0,5791.849,5687.8394,5895.8594
2026-02-14 06:00:00+00:00,6414.5,6115.1587,6011.149,6219.169
2026-02-14 07:00:00+00:00,6833.75,6400.7803,6296.77,6504.79
2026-02-14 08:00:00+00:00,7274.5,6895.219,6791.209,6999.229
2026-02-14 09:00:00+00:00,7448.25,7199.3213,7095.3115,7303.3315
2026-02-14 10:00:00+00:00,7613.0,7263.6196,7159.61,7367.63
2026-02-14 11:00:00+00:00,7619.0,7232.265,7128.255,7336.275
2026-02-14 12:00:00+00:00,7409.0,7040.5938,6936.584,7144.604
2026-02-14 13:00:00+00:00,7173.25,6901.3047,6797.2944,7005.3145
2026-02-14 14:00:00+00:00,7111.75,6843.178,6739.1685,6947.1885
2026-02-14 15:00:00+00:00,7125.25,6948.468,6844.4575,7052.4775
2026-02-14 16:00:00+00:00,7374.75,7162.2646,7058.255,7266.275
2026-02-14 17:00:00+00:00,7522.75,7270.3657,7166.3555,7374.3755
2026-02-14 18:00:00+00:00,7291.5,7061.092,6957.082,7165.102
2026-02-14 19:00:00+00:00,6935.5,6824.7188,6720.709,6928.729
2026-02-14 20:00:00+00:00,6726.25,6608.033,6504.0234,6712.0435
2026-02-14 21:00:00+00:00,6581.25,6361.833,6257.823,6465.8433
2026-02-14 22:00:00+00:00,6235.75,6016.3896,5912.3794,6120.3994
2026-02-14 23:00:00+00:00,5943.75,5645.211,5541.2007,5749.2207
2026-02-15 00:00:00+00:00,5721.75,5403.5254,5299.515,5507.5356
2026-02-15 01:00:00+00:00,5581.75,5238.6235,5134.6133,5342.6333
2026-02-15 02:00:00+00:00,5503.25,5121.481,5017.4707,5225.4907
2026-02-15 03:00:00+00:00,5535.0,5127.8877,5023.878,5231.898
2026-02-15 04:00:00+00:00,5578.0,5113.6787,5009.669,5217.689
2026-02-15 05:00:00+00:00,5612.25,5147.7393,5043.729,5251.749
2026-02-15 06:00:00+00:00,5803.75,5425.5557,5321.5454,5529.566
2026-02-15 07:00:00+00:00,6182.0,5761.4106,5657.4004,5865.4204
2026-02-15 08:00:00+00:00,6677.25,6316.346,6212.336,6420.356
2026-02-15 09:00:00+00:00,6904.25,6615.1406,6511.131,6719.151
2026-02-15 10:00:00+00:00,7095.75,6645.939,6541.9287,6749.9487
2026-02-15 11:00:00+00:00,7153.5,6625.4297,6521.4194,6729.4395
2026-02-15 12:00:00+00:00,6945.25,6370.133,6266.1226,6474.1426
2026-02-15 13:00:00+00:00,6646.25,6226.9272,6122.917,6330.937
2026-02-15 14:00:00+00:00,6416.0,6283.307,6179.2974,6387.3174
2026-02-15 15:00:00+00:00,6511.0,6553.493,6449.4834,6657.5034
2026-02-15 16:00:00+00:00,6836.5,6806.819,6702.809,6910.829
2026-02-15 17:00:00+00:00,7345.0,7187.3384,7083.328,7291.348
2026-02-15 18:00:00+00:00,7263.5,7134.4297,7030.4194,7238.44
2026-02-15 19:00:00+00:00,7134.0,6923.59,6819.58,7027.6
2026-02-15 20:00:00+00:00,7158.75,6734.481,6630.471,6838.491
2026-02-15 21:00:00+00:00,7072.75,6531.4565,6427.447,6635.467
2026-02-15 22:00:00+00:00,6743.0,6241.783,6137.7734,6345.7935
2026-02-15 23:00:00+00:00,6407.75,5963.477,5859.4673,6067.4873
2026-02-16 00:00:00+00:00,6098.25,5754.6265,5650.616,5858.636
