date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2026-02-06 00:00:00+00:00,19725.15,19623.762,19290.74,19956.781
2026-02-06 01:00:00+00:00,19440.1,19312.174,18979.152,19645.195
2026-02-06 02:00:00+00:00,19454.79,19306.44,18973.418,19639.46
2026-02-06 03:00:00+00:00,19941.76,20186.217,19853.197,20519.238
2026-02-06 04:00:00+00:00,21243.53,21446.674,21113.654,21779.695
2026-02-06 05:00:00+00:00,23767.18,22948.287,22615.266,23281.309
2026-02-06 06:00:00+00:00,25675.58,25932.746,25599.727,26265.768
2026-02-06 07:00:00+00:00,26382.98,26149.969,25816.947,26482.99
2026-02-06 08:00:00+00:00,26389.03,26039.398,25706.377,26372.42
2026-02-06 09:00:00+00:00,26180.75,26104.574,25771.553,26437.594
2026-02-06 10:00:00+00:00,26002.45,25553.973,25220.951,25886.994
2026-02-06 11:00:00+00:00,25982.18,25424.336,25091.314,25757.357
2026-02-06 12:00:00+00:00,25473.43,25347.822,25014.803,25680.844
2026-02-06 13:00:00+00:00,24965.88,24660.242,24327.22,24993.264
2026-02-06 14:00:00+00:00,24983.75,24530.012,24196.99,24863.033
2026-02-06 15:00:00+00:00,24945.06,25274.012,24940.99,25607.031
2026-02-06 16:00:00+00:00,25239.65,24987.957,24654.936,25320.979
2026-02-06 17:00:00+00:00,25612.05,24871.635,24538.615,25204.656
2026-02-06 18:00:00+00:00,25240.06,24413.932,24080.91,24746.953
2026-02-06 19:00:00+00:00,23935.73,24008.428,23675.406,24341.45
2026-02-06 20:00:00+00:00,22854.78,23925.56,23592.541,24258.582
2026-02-06 21:00:00+00:00,21723.22,22560.477,22227.455,22893.498
2026-02-06 22:00:00+00:00,20338.29,20685.377,20352.355,21018.398
2026-02-06 23:00:00+00:00,18945.27,19771.31,19438.29,20104.33
2026-02-07 00:00:00+00:00,18570.44,18616.436,18283.416,18949.457
2026-02-07 01:00:00+00:00,18282.7,18550.201,18217.18,18883.223
2026-02-07 02:00:00+00:00,18244.26,17483.535,17150.514,17816.557
2026-02-07 03:00:00+00:00,18318.83,18208.297,17875.275,18541.318
2026-02-07 04:00:00+00:00,18255.46,18242.828,17909.807,18575.85
2026-02-07 05:00:00+00:00,18882.7,19010.95,18677.928,19343.97
2026-02-07 06:00:00+00:00,19547.63,19664.98,19331.959,19998.002
2026-02-07 07:00:00+00:00,20615.96,20307.652,19974.63,20640.674
2026-02-07 08:00:00+00:00,21513.25,21145.568,20812.547,21478.59
2026-02-07 09:00:00+00:00,22111.04,22061.734,21728.713,22394.756
2026-02-07 10:00:00+00:00,22065.04,21936.512,21603.49,22269.533
2026-02-07 11:00:00+00:00,21613.29,21650.43,21317.408,21983.451
2026-02-07 12:00:00+00:00,20731.91,20091.607,19758.586,20424.629
2026-02-07 13:00:00+00:00,20293.81,20475.227,20142.205,20808.248
2026-02-07 14:00:00+00:00,20224.35,19850.531,19517.51,20183.553
2026-02-07 15:00:00+00:00,20687.51,20036.688,19703.668,20369.709
2026-02-07 16:00:00+00:00,21716.39,20652.178,20319.156,20985.2
2026-02-07 17:00:00+00:00,22705.97,21395.564,21062.543,21728.586
2026-02-07 18:00:00+00:00,22312.01,21041.812,20708.791,21374.834
2026-02-07 19:00:00+00:00,21129.19,20955.463,20622.441,21288.484
2026-02-07 20:00:00+00:00,20218.77,20557.63,20224.61,20890.652
2026-02-07 21:00:00+00:00,19455.52,19403.707,19070.686,19736.729
2026-02-07 22:00:00+00:00,18540.65,19037.162,18704.14,19370.184
2026-02-07 23:00:00+00:00,17481.7,17696.709,17363.688,18029.73
2026-02-08 00:00:00+00:00,17021.97,16474.096,16141.073,16807.115
2026-02-08 01:00:00+00:00,16854.09,16077.804,15744.783,16410.826
2026-02-08 02:00:00+00:00,16763.66,16134.777,15801.757,16467.799
2026-02-08 03:00:00+00:00,16975.58,16247.397,15914.376,16580.418
2026-02-08 04:00:00+00:00,16875.84,15906.411,15573.39,16239.432
2026-02-08 05:00:00+00:00,17007.06,16282.035,15949.015,16615.057
2026-02-08 06:00:00+00:00,17705.45,16829.418,16496.396,17162.44
2026-02-08 07:00:00+00:00,18718.04,18884.744,18551.723,19217.766
2026-02-08 08:00:00+00:00,19847.38,19745.549,19412.53,20078.57
2026-02-08 09:00:00+00:00,20411.92,20898.104,20565.082,21231.125
2026-02-08 10:00:00+00:00,20938.93,22085.906,21752.885,22418.928
2026-02-08 11:00:00+00:00,21019.49,21496.867,21163.846,21829.889
2026-02-08 12:00:00+00:00,20855.42,21206.805,20873.783,21539.826
2026-02-08 13:00:00+00:00,20469.8,20360.838,20027.816,20693.86
2026-02-08 14:00:00+00:00,20199.65,20114.14,19781.12,20447.162
2026-02-08 15:00:00+00:00,20471.66,19907.438,19574.416,20240.459
2026-02-08 16:00:00+00:00,21565.05,21665.928,21332.906,21998.947
2026-02-08 17:00:00+00:00,22714.55,21908.861,21575.84,22241.883
2026-02-08 18:00:00+00:00,22596.8,21538.797,21205.775,21871.816
2026-02-08 19:00:00+00:00,21990.77,20721.588,20388.568,21054.61
2026-02-08 20:00:00+00:00,21363.02,20350.604,20017.582,20683.625
2026-02-08 21:00:00+00:00,20518.88,19674.863,19341.842,20007.885
2026-02-08 22:00:00+00:00,19335.15,18672.656,18339.637,19005.678
2026-02-08 23:00:00+00:00,18331.57,17984.957,17651.936,18317.979
2026-02-09 00:00:00+00:00,17884.36,17858.986,17525.965,18192.008
2026-02-09 01:00:00+00:00,17772.72,18108.414,17775.393,18441.436
2026-02-09 02:00:00+00:00,17788.36,18015.5,17682.479,18348.52
2026-02-09 03:00:00+00:00,18122.37,18571.213,18238.191,18904.234
2026-02-09 04:00:00+00:00,19630.39,19960.13,19627.11,20293.152
2026-02-09 05:00:00+00:00,22536.75,22688.96,22355.94,23021.98
2026-02-09 06:00:00+00:00,24376.89,24572.672,24239.65,24905.693
2026-02-09 07:00:00+00:00,25274.52,26160.084,25827.062,26493.105
2026-02-09 08:00:00+00:00,25303.38,26209.158,25876.139,26542.18
2026-02-09 09:00:00+00:00,25072.04,26647.57,26314.549,26980.592
2026-02-09 10:00:00+00:00,24754.19,25839.719,25506.697,26172.74
2026-02-09 11:00:00+00:00,24866.91,24947.537,24614.516,25280.559
2026-02-09 12:00:00+00:00,24527.25,24294.389,23961.367,24627.41
2026-02-09 13:00:00+00:00,24249.68,24098.408,23765.387,24431.43
2026-02-09 14:00:00+00:00,24343.24,24285.416,23952.395,24618.438
2026-02-09 15:00:00+00:00,24053.83,24205.896,23872.875,24538.918
2026-02-09 16:00:00+00:00,24640.24,24282.098,23949.076,24615.12
2026-02-09 17:00:00+00:00,25530.36,25150.012,24816.99,25483.033
2026-02-09 18:00:00+00:00,25494.29,25006.982,24673.963,25340.004
2026-02-09 19:00:00+00:00,24120.13,25028.332,24695.31,25361.354
2026-02-09 20:00:00+00:00,23164.51,24204.295,23871.273,24537.316
2026-02-09 21:00:00+00:00,21919.17,21776.258,21443.236,22109.28
2026-02-09 22:00:00+00:00,20565.08,21249.467,20916.445,21582.488
2026-02-09 23:00:00+00:00,19433.66,20259.53,19926.508,20592.55
2026-02-10 00:00:00+00:00,18916.31,19293.092,18960.072,19626.113
2026-02-10 01:00:00+00:00,18676.78,19254.504,18921.482,19587.525
2026-02-10 02:00:00+00:00,18882.41,19648.955,19315.934,19981.977
2026-02-10 03:00:00+00:00,19049.99,19740.232,19407.21,20073.252
2026-02-10 04:00:00+00:00,20116.57,20237.191,19904.17,20570.213
2026-02-10 05:00:00+00:00,22868.98,23431.748,23098.727,23764.77
2026-02-10 06:00:00+00:00,24764.51,24033.06,23700.04,24366.082
2026-02-10 07:00:00+00:00,25411.19,25833.078,25500.057,26166.1
2026-02-10 08:00:00+00:00,25656.67,26024.834,25691.812,26357.855
2026-02-10 09:00:00+00:00,25905.17,26035.207,25702.186,26368.229
2026-02-10 10:00:00+00:00,26340.13,25942.736,25609.715,26275.756
2026-02-10 11:00:00+00:00,26614.45,25220.932,24887.91,25553.953
2026-02-10 12:00:00+00:00,26120.43,24946.566,24613.545,25279.588
2026-02-10 13:00:00+00:00,25950.06,24739.754,24406.732,25072.775
2026-02-10 14:00:00+00:00,25741.68,24537.943,24204.922,24870.965
2026-02-10 15:00:00+00:00,25257.19,24256.57,23923.549,24589.592
2026-02-10 16:00:00+00:00,25410.84,24966.594,24633.572,25299.615
2026-02-10 17:00:00+00:00,25657.48,26211.1,25878.08,26544.121
2026-02-10 18:00:00+00:00,25249.21,26201.875,25868.854,26534.895
2026-02-10 19:00:00+00:00,24109.56,24667.822,24334.8,25000.844
2026-02-10 20:00:00+00:00,23066.57,22987.273,22654.252,23320.295
2026-02-10 21:00:00+00:00,21639.52,21757.652,21424.63,22090.674
2026-02-10 22:00:00+00:00,20317.84,20408.146,20075.125,20741.166
2026-02-10 23:00:00+00:00,19394.69,19644.107,19311.086,19977.129
2026-02-11 00:00:00+00:00,18744.58,19429.479,19096.457,19762.5
2026-02-11 01:00:00+00:00,18698.97,18999.283,18666.264,19332.305
2026-02-11 02:00:00+00:00,18871.18,19020.338,18687.316,19353.36
2026-02-11 03:00:00+00:00,18722.17,19589.604,19256.582,19922.625
2026-02-11 04:00:00+00:00,20177.17,20274.107,19941.086,20607.129
2026-02-11 05:00:00+00:00,23247.62,22777.172,22444.15,23110.193
2026-02-11 06:00:00+00:00,25271.18,24007.152,23674.13,24340.174
2026-02-11 07:00:00+00:00,26024.77,24638.791,24305.77,24971.812
2026-02-11 08:00:00+00:00,26391.11,25400.336,25067.314,25733.357
2026-02-11 09:00:00+00:00,26667.2,25223.537,24890.516,25556.559
2026-02-11 10:00:00+00:00,26888.64,25652.826,25319.805,25985.848
2026-02-11 11:00:00+00:00,26359.84,25242.791,24909.77,25575.812
2026-02-11 12:00:00+00:00,25183.09,24543.049,24210.027,24876.07
2026-02-11 13:00:00+00:00,24896.67,24342.027,24009.006,24675.047
2026-02-11 14:00:00+00:00,24849.6,24245.096,23912.074,24578.115
2026-02-11 15:00:00+00:00,24844.91,24281.936,23948.914,24614.957
2026-02-11 16:00:00+00:00,25331.61,24680.23,24347.209,25013.252
2026-02-11 17:00:00+00:00,25951.28,25278.465,24945.445,25611.486
2026-02-11 18:00:00+00:00,25610.86,24297.146,23964.125,24630.168
2026-02-11 19:00:00+00:00,24437.43,23434.934,23101.914,23767.955
2026-02-11 20:00:00+00:00,23371.59,21352.465,21019.443,21685.484
2026-02-11 21:00:00+00:00,22009.19,21387.783,21054.762,21720.805
2026-02-11 22:00:00+00:00,20475.91,20258.719,19925.697,20591.74
2026-02-11 23:00:00+00:00,18874.41,18671.656,18338.635,19004.678
2026-02-12 00:00:00+00:00,18076.99,17961.8,17628.78,18294.822
2026-02-12 01:00:00+00:00,17940.13,17489.562,17156.541,17822.584
2026-02-12 02:00:00+00:00,18281.95,18527.668,18194.646,18860.69
2026-02-12 03:00:00+00:00,18651.79,19862.979,19529.957,20196.0
2026-02-12 04:00:00+00:00,19957.31,20658.047,20325.025,20991.068
2026-02-12 05:00:00+00:00,22877.44,23900.229,23567.209,24233.25
2026-02-12 06:00:00+00:00,24716.47,24928.719,24595.697,25261.74
2026-02-12 07:00:00+00:00,25662.07,24923.969,24590.947,25256.99
2026-02-12 08:00:00+00:00,26156.89,25338.088,25005.066,25671.11
2026-02-12 09:00:00+00:00,25784.38,25195.197,24862.178,25528.219
2026-02-12 10:00:00+00:00,25556.63,25497.133,25164.111,25830.154
2026-02-12 11:00:00+00:00,25215.74,24568.363,24235.342,24901.385
2026-02-12 12:00:00+00:00,25177.91,23704.682,23371.66,24037.703
2026-02-12 13:00:00+00:00,24582.83,23505.695,23172.676,23838.717
2026-02-12 14:00:00+00:00,24775.17,23317.889,22984.867,23650.91
2026-02-12 15:00:00+00:00,24586.78,23520.78,23187.758,23853.8
2026-02-12 16:00:00+00:00,25142.35,22842.977,22509.955,23175.998
2026-02-12 17:00:00+00:00,25689.98,25572.887,25239.865,25905.908
2026-02-12 18:00:00+00:00,25215.91,24398.498,24065.477,24731.52
2026-02-12 19:00:00+00:00,24025.66,22797.596,22464.576,23130.617
2026-02-12 20:00:00+00:00,22494.15,21713.727,21380.705,22046.748
2026-02-12 21:00:00+00:00,21243.35,20468.225,20135.203,20801.246
2026-02-12 22:00:00+00:00,20256.75,19347.021,19014.0,19680.043
2026-02-12 23:00:00+00:00,18978.37,18988.074,18655.053,19321.096
2026-02-13 00:00:00+00:00,18057.19,18322.969,17975.42,18670.516
2026-02-13 01:00:00+00:00,17569.21,17874.006,17526.457,18221.553
2026-02-13 02:00:00+00:00,17739.55,17186.213,16838.666,17533.762
