date,solar_50hz_actual,solar_50hz_fitted,solar_50hz_lower,solar_50hz_upper
2026-04-02 00:00:00+00:00,9.687887e-05,-333.91603382246376,-2499.4522253188643,1835.4255333781648
2026-04-02 01:00:00+00:00,9.687887e-05,20.835492509348114,-2146.96759178552,2190.699066687905
2026-04-02 02:00:00+00:00,9.687887e-05,308.2376438641022,-1859.05536754283,2478.4856714652938
2026-04-02 03:00:00+00:00,9.687887e-05,579.3647832661877,-1585.2781123597492,2751.255285714755
2026-04-02 04:00:00+00:00,21.200048,819.1245710707892,-1343.9716584619005,2993.4635948622213
2026-04-02 05:00:00+00:00,1137.36,528.188631582602,-1635.5969488848955,2700.324539299873
2026-04-02 06:00:00+00:00,4165.38,1504.7635336780124,-658.6560014880706,3686.443239798414
2026-04-02 07:00:00+00:00,7811.79,4519.291711394764,2353.0393404443016,6700.692819712945
2026-04-02 08:00:00+00:00,10792.67,7290.6425587285885,5118.0141423838895,9466.207863854972
2026-04-02 09:00:00+00:00,10915.574,9246.006108218911,7075.421483679805,11415.021858796761
2026-04-02 10:00:00+00:00,11038.479,10117.822624667482,7945.658160637451,12294.277858781097
2026-04-02 11:00:00+00:00,11161.382,10368.421515425889,8199.819870163199,12543.459245784325
2026-04-02 12:00:00+00:00,11284.286,9678.295887233437,7504.597347149913,11846.14324146551
2026-04-02 13:00:00+00:00,11407.19,8463.241689667211,6293.599327171548,10639.352782228594
2026-04-02 14:00:00+00:00,8694.01,7473.4183813367545,5301.522985481804,9647.552197921952
2026-04-02 15:00:00+00:00,5128.68,5614.754338504919,3444.4776480282135,7790.792221819595
2026-04-02 16:00:00+00:00,1822.69,3038.5970502967666,872.382078224043,5217.213475452627
2026-04-02 17:00:00+00:00,172.99985,532.8135128861518,-1632.0350988990472,2713.465129514342
2026-04-02 18:00:00+00:00,0.08994063,-1796.69282298708,-3962.0112497204,382.443160591155
2026-04-02 19:00:00+00:00,9.687887e-05,-1380.0148833917142,-3544.730557339184,802.6470617978803
2026-04-02 20:00:00+00:00,9.687887e-05,-514.9331704805827,-2680.590169928577,1664.3477053373554
2026-04-02 21:00:00+00:00,9.687887e-05,304.5663155534803,-1862.8258376951294,2477.456852419149
2026-04-02 22:00:00+00:00,9.687887e-05,366.3108711011346,-1801.80280296808,2537.3695378679085
2026-04-02 23:00:00+00:00,9.687887e-05,368.1704016217484,-1801.309856988596,2536.411405046921
2026-04-03 00:00:00+00:00,9.687887e-05,-236.67672121993655,-2402.9366904721437,1943.8383162464388
2026-04-03 01:00:00+00:00,9.687887e-05,19.53643516250986,-2148.0876143924424,2195.533600403734
2026-04-03 02:00:00+00:00,9.687887e-05,333.2975694120896,-1835.9358793012698,2500.993678732448
2026-04-03 03:00:00+00:00,9.687887e-05,621.314154637234,-1548.972504215741,2796.8659137031973
2026-04-03 04:00:00+00:00,10.000097,838.8909776168596,-1328.5392502858085,3018.249096112445
2026-04-03 05:00:00+00:00,566.42004,1143.5004885300796,-1026.6036117498961,3316.824139573528
2026-04-03 06:00:00+00:00,2184.29,1594.9085362610717,-576.8651674401531,3762.501236215411
2026-04-03 07:00:00+00:00,4251.09,3064.5506888970413,891.0932247230685,5231.1631718119015
2026-04-03 08:00:00+00:00,5622.93,4744.5624332678235,2573.840328394344,6916.535247575144
2026-04-03 09:00:00+00:00,6199.8306,6026.452064788359,3853.075651063292,8199.726991687154
2026-04-03 10:00:00+00:00,6888.97,5972.982124494691,3799.1572154304813,8149.930760866575
2026-04-03 11:00:00+00:00,7902.11,5477.703999917916,3308.7180610500354,7650.651407624961
2026-04-03 12:00:00+00:00,8524.83,4717.377357665593,2548.4520727645304,6888.505839817247
2026-04-03 13:00:00+00:00,8413.56,4249.483506037986,2079.5358435853036,6426.683995050088
2026-04-03 14:00:00+00:00,6917.66,4379.932592434647,2207.5908697157106,6550.049791904439
2026-04-03 15:00:00+00:00,4287.05,4146.087775756358,1973.893581644659,6312.863620648058
2026-04-03 16:00:00+00:00,1634.67,3512.277542465342,1336.8988223931053,5678.31795111007
2026-04-03 17:00:00+00:00,170.29013,1679.1519879747684,-493.9032442468956,3846.3378565990515
2026-04-03 18:00:00+00:00,0.13998945,-1423.3819930136247,-3599.0323516554745,742.7091116598822
2026-04-03 19:00:00+00:00,9.687887e-05,-1205.110059284852,-3372.086824560569,973.2303961081857
2026-04-03 20:00:00+00:00,9.687887e-05,-789.3503519556916,-2956.899322257036,1391.7602940595646
2026-04-03 21:00:00+00:00,9.687887e-05,154.88783167631982,-2012.684073327462,2331.4132048306556
2026-04-03 22:00:00+00:00,9.687887e-05,437.4772031239038,-1731.049593964785,2612.4667416030734
2026-04-03 23:00:00+00:00,9.687887e-05,601.8226909538996,-1570.2575442548637,2769.8751756956053
2026-04-04 00:00:00+00:00,9.687887e-05,-96.72283154254728,-2272.6309984228137,2067.773898610398
2026-04-04 01:00:00+00:00,9.687887e-05,207.05373653735865,-1968.9813580251994,2373.0907666923026
2026-04-04 02:00:00+00:00,9.687887e-05,219.05348225939906,-1952.2233399710094,2390.2371734198623
2026-04-04 03:00:00+00:00,9.687887e-05,705.0769354299325,-1463.4893889699424,2878.4539350660966
