date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2026-08-01 00:00:00+00:00,216.16,349.9764294922486,42.71801193391508,661.8203389655635
2026-08-01 01:00:00+00:00,530.0,337.97091961619475,28.514112583970018,647.9783912958343
2026-08-01 02:00:00+00:00,643.26,377.8000641018611,68.93436474063162,688.2003585368393
2026-08-01 03:00:00+00:00,463.9,267.4864277408588,-41.82013334594603,576.9726164679001
2026-08-01 04:00:00+00:00,226.87,226.00302588432262,-83.55385819790621,535.7156381912218
2026-08-01 05:00:00+00:00,184.71,211.26572291103136,-98.06860294034726,520.9198734620999
2026-08-01 06:00:00+00:00,191.64,177.33486943113095,-133.5230721955183,485.81588697556464
2026-08-01 07:00:00+00:00,107.09,96.46400463807927,-212.1811209020887,408.40715459135373
2026-08-01 08:00:00+00:00,70.51999,145.72557541365677,-164.89221064199154,454.6879484148507
2026-08-01 09:00:00+00:00,91.85002,174.5941670541056,-135.49113621361147,482.8996016811748
2026-08-01 10:00:00+00:00,136.14,115.83240282101482,-194.38255404448017,424.15117584879624
2026-08-01 11:00:00+00:00,155.94,107.26425206974983,-203.04279767591953,416.2549777971416
2026-08-01 12:00:00+00:00,215.33,71.42964555619562,-237.49694518104576,380.98953231340715
2026-08-01 13:00:00+00:00,192.22,124.47395921901378,-185.83460461559474,434.3893135393321
2026-08-01 14:00:00+00:00,219.06,142.63312655514196,-167.68729452921679,451.59051200956446
2026-08-01 15:00:00+00:00,199.36,161.306048941507,-148.51559748961125,470.5182005215876
2026-08-01 16:00:00+00:00,167.99,85.19739055355458,-224.89245312667873,394.0537475053488
2026-08-01 17:00:00+00:00,122.18001,107.46828817878816,-202.97929328480183,415.9011415553446
2026-08-01 18:00:00+00:00,120.12001,170.92179244760408,-139.80721747545903,478.6007502686174
2026-08-01 19:00:00+00:00,99.74002,226.81388005371414,-82.77920553213141,535.350446424022
2026-08-01 20:00:00+00:00,337.23,331.629424118263,21.23509780598465,640.1284539659443
2026-08-01 21:00:00+00:00,559.03,497.3068504106056,188.14764986678205,806.9680448615117
2026-08-01 22:00:00+00:00,638.79,515.5776898647547,206.63275146756024,825.4423268711762
2026-08-01 23:00:00+00:00,648.42,524.8811959545545,216.08191083643752,835.1779860199457
2026-08-02 00:00:00+00:00,602.3,400.7007137294437,91.7222786145685,710.5797184557493
2026-08-02 01:00:00+00:00,699.83,412.542322453001,102.92855369512247,722.2109847855866
2026-08-02 02:00:00+00:00,730.01,461.42109557582353,151.4589906919943,771.0471763462315
2026-08-02 03:00:00+00:00,772.01,483.8508378865836,174.21518114648865,793.2957648548047
2026-08-02 04:00:00+00:00,827.78,465.41101364313045,156.04915294039762,774.6872681353833
2026-08-02 05:00:00+00:00,704.99,467.19841592197736,157.69097905656304,776.4013553663028
2026-08-02 06:00:00+00:00,455.81,437.3350966786738,126.62710697541547,745.8533975514868
2026-08-02 07:00:00+00:00,325.03,232.19443754042908,-78.40429255900705,540.4965434931964
2026-08-02 08:00:00+00:00,231.21,200.17071212006812,-111.32952125116907,508.08694341519737
2026-08-02 09:00:00+00:00,197.0,204.60108558041549,-106.85594270083891,512.6434633324016
2026-08-02 10:00:00+00:00,153.96002,261.7746432720539,-49.52629390573685,569.8951064452311
2026-08-02 11:00:00+00:00,120.29001,306.54857100962727,-5.068845198293616,614.8155557328794
2026-08-02 12:00:00+00:00,110.25,287.03432002427417,-24.684413899040464,595.5477365693558
2026-08-02 13:00:00+00:00,85.390015,245.29975613972,-66.30070499188696,554.118704877335
2026-08-02 14:00:00+00:00,80.54001,212.99394843787155,-97.93354829982593,521.6470731095378
2026-08-02 15:00:00+00:00,142.11002,204.13075972610883,-106.9037611265685,512.7509426237257
2026-08-02 16:00:00+00:00,217.65999,230.49507771576685,-80.52601293036355,539.0961548326906
2026-08-02 17:00:00+00:00,249.44,312.30348884535795,1.4097469539291296,620.9357481028505
2026-08-02 18:00:00+00:00,411.91,407.5472837911098,96.64580323226542,716.8847898354766
2026-08-02 19:00:00+00:00,667.39,565.3161187995026,255.96444000819295,875.881596120634
2026-08-02 20:00:00+00:00,944.16,699.6947580148108,391.15703058682766,1011.1154138508598
2026-08-02 21:00:00+00:00,908.53,691.1767686900258,382.557378821724,1002.3367371933762
2026-08-02 22:00:00+00:00,787.0,669.1595103338475,360.7743776819801,979.6417110455793
2026-08-02 23:00:00+00:00,668.15,654.7472160380485,345.8343374384865,964.8770868986242
2026-08-03 00:00:00+00:00,600.19,664.5759873937259,357.30179177703286,976.0365052677771
2026-08-03 01:00:00+00:00,525.08,637.3385940207829,329.053245014348,948.57815851894
2026-08-03 02:00:00+00:00,425.27,572.3178906409324,263.6228053661706,882.8673710037433
