date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2026-06-11 00:00:00+00:00,,767.6552221657274,461.2018825042342,1081.120484360827
2026-06-11 01:00:00+00:00,,676.7100746412349,368.7942083814066,987.030387501017
2026-06-11 02:00:00+00:00,,530.5945170705268,222.1035030400453,841.9080413806007
2026-06-11 03:00:00+00:00,,472.40692542393595,164.13165866389704,783.2061638876677
2026-06-11 04:00:00+00:00,,506.9376297103595,198.71847942386478,818.187292196285
2026-06-11 05:00:00+00:00,,402.71126460732484,92.17166920153434,711.7103081752654
2026-06-11 06:00:00+00:00,,344.73715972815427,35.209749932313514,654.9851959734755
2026-06-11 07:00:00+00:00,,369.60624813477307,60.35472058350456,678.7873185601609
2026-06-11 08:00:00+00:00,,402.2034891817018,92.59059930028346,712.1387314553333
2026-06-11 09:00:00+00:00,,408.9313975056604,99.61090454092604,718.810958781688
2026-06-11 10:00:00+00:00,,545.1239995179758,235.68510735046232,854.5509546819849
2026-06-11 11:00:00+00:00,,513.100218958739,203.9327473765831,823.2161135845367
2026-06-11 12:00:00+00:00,,497.5686704764937,187.89487307675444,807.2712811188171
2026-06-11 13:00:00+00:00,,700.41749710248,391.6357814002459,1010.6141834484172
2026-06-11 14:00:00+00:00,,579.5214827227969,269.3465683955928,888.250778866669
2026-06-11 15:00:00+00:00,,631.3784133266086,322.31699331320164,941.2789003279606
2026-06-11 16:00:00+00:00,,695.7026046860888,387.02111269592297,1006.3781448603834
2026-06-11 17:00:00+00:00,,545.4820799254919,236.4387246317014,855.4320693280613
2026-06-11 18:00:00+00:00,,484.1218298630711,174.9824046447009,794.7701246860028
2026-06-11 19:00:00+00:00,,639.5460184021674,330.18762741159657,949.0116847508209
2026-06-11 20:00:00+00:00,,625.908927109547,316.0276445088967,934.9883512493179
2026-06-11 21:00:00+00:00,,561.634024737549,251.06528461275894,870.4866849637269
2026-06-11 22:00:00+00:00,,660.4567209601199,352.4885357298812,971.3253457059936
2026-06-11 23:00:00+00:00,,658.0269253219649,350.076042592261,969.0564901003611
2026-06-12 00:00:00+00:00,,640.7404506180618,331.9096411601693,951.3805891982515
2026-06-12 01:00:00+00:00,,734.1747136480876,425.6426546804678,1045.5067264900042
2026-06-12 02:00:00+00:00,,877.8336643378191,570.1379058176271,1189.8708244372608
2026-06-12 03:00:00+00:00,,882.972197236403,575.1002938969217,1194.9370431203834
2026-06-12 04:00:00+00:00,,1106.706051766363,799.5927460757588,1419.292200887408
2026-06-12 05:00:00+00:00,,1115.162157088935,807.9969870452628,1427.2803532532164
2026-06-12 06:00:00+00:00,,1056.7702557736866,749.1634056047238,1369.042614458532
2026-06-12 07:00:00+00:00,,1076.237497590929,768.7509490745979,1388.1723494255657
2026-06-12 08:00:00+00:00,,1165.6218208203013,858.0291241154091,1477.4813357371283
2026-06-12 09:00:00+00:00,,1100.6995126045608,793.3661893756241,1412.0420781970568
2026-06-12 10:00:00+00:00,,1043.907157508545,736.5406713577381,1356.187200014743
2026-06-12 11:00:00+00:00,,953.7788267389822,646.4313076684714,1265.4607550750852
2026-06-12 12:00:00+00:00,,935.4095522922037,627.9139246629511,1247.0509215108905
2026-06-12 13:00:00+00:00,,860.5105684435716,553.1267757724366,1171.8101200645633
2026-06-12 14:00:00+00:00,,853.8699374079092,546.477324098021,1165.7358101666728
2026-06-12 15:00:00+00:00,,903.0485275729031,595.1952254579804,1214.0083817984716
2026-06-12 16:00:00+00:00,,964.5949710001739,657.4277752438854,1276.445877879505
2026-06-12 17:00:00+00:00,,930.4298999898299,623.3149708629771,1242.9322304264224
2026-06-12 18:00:00+00:00,,967.0831575794955,659.9047535102019,1279.0846975948277
2026-06-12 19:00:00+00:00,,1036.9267954855184,729.8445166846268,1349.883292623879
2026-06-12 20:00:00+00:00,,1080.4397619394067,773.4219326020249,1393.0526525187665
2026-06-12 21:00:00+00:00,,1066.684409708189,759.3731788708259,1379.447183887638
2026-06-12 22:00:00+00:00,,1101.3139879162254,794.3236567422574,1414.4635089351495
2026-06-12 23:00:00+00:00,,1175.3779391813098,869.2804029126364,1488.5365678132646
2026-06-13 00:00:00+00:00,,1171.6622612313265,864.7836111489439,1484.8161618681795
2026-06-13 01:00:00+00:00,,1138.011368815088,831.5842389313091,1451.6653697073925
2026-06-13 02:00:00+00:00,,1061.4497099746295,754.1577819872259,1373.8069736860004
2026-06-13 03:00:00+00:00,,1038.2257764770727,730.4639254004366,1350.076266807263
