date,solar_lu_actual,solar_lu_fitted,solar_lu_lower,solar_lu_upper
2026-02-15 00:00:00+00:00,0.019998336,-0.31679365,-16.258753,15.625168
2026-02-15 01:00:00+00:00,0.019998336,-0.31679365,-16.258753,15.625168
2026-02-15 02:00:00+00:00,0.010000016,-0.55718446,-16.499144,15.384777
2026-02-15 03:00:00+00:00,0.019998336,-0.32795164,-16.26991,15.614012
2026-02-15 04:00:00+00:00,0.019998336,-0.54476,-16.48672,15.397202
2026-02-15 05:00:00+00:00,0.019998336,-0.43558714,-16.37755,15.506372
2026-02-15 06:00:00+00:00,0.10999849,-0.5059645,-16.447924,15.435997
2026-02-15 07:00:00+00:00,9.01,8.840027,-7.1019344,24.781988
2026-02-15 08:00:00+00:00,28.11,35.727726,19.785767,51.66969
2026-02-15 09:00:00+00:00,48.32,30.55728,14.61532,46.49924
2026-02-15 10:00:00+00:00,48.0,45.561295,29.619333,61.503254
2026-02-15 11:00:00+00:00,34.48,35.919273,19.977312,51.861233
2026-02-15 12:00:00+00:00,26.96,33.609924,17.667965,49.551888
2026-02-15 13:00:00+00:00,24.73,33.672035,17.730074,49.613995
2026-02-15 14:00:00+00:00,19.86,26.842463,10.900503,42.784424
2026-02-15 15:00:00+00:00,3.9299982,10.27232,-5.6696415,26.21428
2026-02-15 16:00:00+00:00,0.2899988,-3.9327033,-19.874662,12.009258
2026-02-15 17:00:00+00:00,0.100000165,-0.8365843,-16.778547,15.105377
2026-02-15 18:00:00+00:00,0.070001386,-0.5540297,-16.495989,15.387932
2026-02-15 19:00:00+00:00,0.039998796,-0.19969389,-16.141653,15.742268
2026-02-15 20:00:00+00:00,0.050000932,-0.73027635,-16.672235,15.211687
2026-02-15 21:00:00+00:00,0.039998796,-0.6294501,-16.57141,15.312511
2026-02-15 22:00:00+00:00,0.029996658,-0.5537894,-16.495749,15.388172
2026-02-15 23:00:00+00:00,0.029996658,-0.59499574,-16.536955,15.346968
2026-02-16 00:00:00+00:00,0.019998336,0.11112764,-15.830835,16.05309
2026-02-16 01:00:00+00:00,0.019998336,0.062280443,-15.879679,16.004242
2026-02-16 02:00:00+00:00,0.019998336,0.57225585,-15.369707,16.514215
2026-02-16 03:00:00+00:00,0.019998336,-0.06699202,-16.008955,15.874968
2026-02-16 04:00:00+00:00,0.019998336,-0.12374709,-16.065706,15.818214
2026-02-16 05:00:00+00:00,0.029996658,0.25897768,-15.682985,16.200937
2026-02-16 06:00:00+00:00,0.16000155,0.06751039,-15.874453,16.00947
2026-02-16 07:00:00+00:00,5.4400005,12.844532,-3.0974295,28.786493
2026-02-16 08:00:00+00:00,17.82,33.5522,17.610239,49.49416
2026-02-16 09:00:00+00:00,31.15,69.56791,53.62595,85.50987
2026-02-16 10:00:00+00:00,56.44,60.919403,44.977444,76.86137
2026-02-16 11:00:00+00:00,39.64,34.622147,18.680183,50.564106
2026-02-16 12:00:00+00:00,20.75,58.312496,42.370537,74.254456
