date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2026-02-15 00:00:00+00:00,796.14996,746.17096,-309.47598,1801.8175
2026-02-15 01:00:00+00:00,915.3902,2152.5176,1096.8712,3208.1643
2026-02-15 02:00:00+00:00,1058.2101,2340.5657,1284.9191,3396.2124
2026-02-15 03:00:00+00:00,1378.1,2282.0725,1226.4259,3337.7192
2026-02-15 04:00:00+00:00,1701.2401,2732.8186,1677.1722,3788.4656
2026-02-15 05:00:00+00:00,2174.0,3178.431,2122.7842,4234.0776
2026-02-15 06:00:00+00:00,3019.17,4526.197,3470.5503,5581.8438
2026-02-15 07:00:00+00:00,3770.81,4301.887,3246.2405,5357.534
2026-02-15 08:00:00+00:00,4098.66,3603.2507,2547.604,4658.8975
2026-02-15 09:00:00+00:00,3851.84,4897.9053,3842.2588,5953.5522
2026-02-15 10:00:00+00:00,4043.84,5046.7437,3991.097,6102.39
2026-02-15 11:00:00+00:00,4432.9,4165.3584,3109.7114,5221.005
2026-02-15 12:00:00+00:00,5011.69,4827.8716,3772.2246,5883.518
2026-02-15 13:00:00+00:00,6265.26,5656.0474,4600.401,6711.6943
2026-02-15 14:00:00+00:00,8231.18,7596.436,6540.7896,8652.083
2026-02-15 15:00:00+00:00,10273.9,10304.242,9248.596,11359.889
2026-02-15 16:00:00+00:00,12714.43,11238.302,10182.655,12293.948
2026-02-15 17:00:00+00:00,15197.55,12755.433,11699.786,13811.079
2026-02-15 18:00:00+00:00,17153.84,14356.065,13300.419,15411.713
2026-02-15 19:00:00+00:00,17759.84,14659.743,13604.097,15715.391
2026-02-15 20:00:00+00:00,16643.32,14635.598,13579.951,15691.244
2026-02-15 21:00:00+00:00,14116.7,14735.8955,13680.249,15791.543
2026-02-15 22:00:00+00:00,13948.86,14069.747,13014.101,15125.394
2026-02-15 23:00:00+00:00,13983.96,13579.46,12523.813,14635.105
2026-02-16 00:00:00+00:00,13492.87,11825.071,10769.424,12880.718
2026-02-16 01:00:00+00:00,13045.89,11261.103,10205.456,12316.749
2026-02-16 02:00:00+00:00,12602.59,10186.071,9130.425,11241.719
2026-02-16 03:00:00+00:00,11751.4,11038.067,9982.42,12093.714
2026-02-16 04:00:00+00:00,10519.9,10337.644,9281.997,11393.29
2026-02-16 05:00:00+00:00,9957.27,9045.244,7989.597,10100.891
2026-02-16 06:00:00+00:00,9720.7,7567.4634,6511.817,8623.11
2026-02-16 07:00:00+00:00,9862.24,7491.0366,6435.39,8546.684
2026-02-16 08:00:00+00:00,9363.48,7035.192,5979.5454,8090.8384
2026-02-16 09:00:00+00:00,8360.23,6939.477,5883.8306,7995.124
2026-02-16 10:00:00+00:00,7701.31,6140.7524,5085.106,7196.3994
2026-02-16 11:00:00+00:00,7108.02,4847.9497,3792.3032,5903.5967
2026-02-16 12:00:00+00:00,6196.23,3694.1165,2638.47,4749.763
2026-02-16 13:00:00+00:00,5414.54,5311.0723,4255.4253,6366.7188
2026-02-16 14:00:00+00:00,5196.95,4531.298,3475.651,5586.9443
2026-02-16 15:00:00+00:00,5280.58,6001.309,4945.6626,7056.956
2026-02-16 16:00:00+00:00,5611.09,5531.0767,4475.43,6586.7236
2026-02-16 17:00:00+00:00,5783.32,4888.618,3832.9712,5944.2646
2026-02-16 18:00:00+00:00,5891.29,5058.3438,4002.697,6113.99
2026-02-16 19:00:00+00:00,5839.86,4946.3687,3890.7222,6002.0156
2026-02-16 20:00:00+00:00,5354.69,4419.3184,3363.6714,5474.965
2026-02-16 21:00:00+00:00,4773.32,5171.6445,4115.998,6227.2915
2026-02-16 22:00:00+00:00,4185.9,3804.215,2748.5684,4859.862
2026-02-16 23:00:00+00:00,3717.08,3814.4758,2758.829,4870.1226
2026-02-17 00:00:00+00:00,3486.73,2829.0774,1773.4308,3884.724
2026-02-17 01:00:00+00:00,3667.88,3358.9998,2303.353,4414.6465
2026-02-17 02:00:00+00:00,4223.45,3887.9282,2832.2815,4943.5747
2026-02-17 03:00:00+00:00,4694.52,3085.525,2029.8783,4141.172
2026-02-17 04:00:00+00:00,4890.35,2024.6244,968.9776,3080.271
2026-02-17 05:00:00+00:00,5150.35,1935.8292,880.1827,2991.4756
2026-02-17 06:00:00+00:00,4880.45,4020.4,2964.753,5076.0464
2026-02-17 07:00:00+00:00,4511.91,4360.1094,3304.4626,5415.756
2026-02-17 08:00:00+00:00,4203.68,4160.339,3104.6924,5215.986
2026-02-17 09:00:00+00:00,3909.42,2694.2922,1638.6456,3749.939
2026-02-17 10:00:00+00:00,3500.51,1922.7196,867.0733,2978.3662
2026-02-17 11:00:00+00:00,3794.27,2317.2795,1261.6329,3372.9263
2026-02-17 12:00:00+00:00,3959.23,1952.9215,897.2745,3008.568
2026-02-17 13:00:00+00:00,4162.03,2660.6191,1604.9725,3716.2659
2026-02-17 14:00:00+00:00,4315.77,1703.516,647.8697,2759.1626
2026-02-17 15:00:00+00:00,4767.96,2664.6714,1609.0248,3720.318
2026-02-17 16:00:00+00:00,5633.69,1452.6459,396.99863,2508.2922
2026-02-17 17:00:00+00:00,6602.07,2223.8286,1168.1823,3279.4753
2026-02-17 18:00:00+00:00,6946.23,2372.3894,1316.7428,3428.0361
2026-02-17 19:00:00+00:00,6982.08,2443.0422,1387.3956,3498.689
2026-02-17 20:00:00+00:00,6919.29,1749.3324,693.6856,2804.979
2026-02-17 21:00:00+00:00,6671.37,1629.3519,573.70514,2684.9985
2026-02-17 22:00:00+00:00,6500.47,3060.6763,2005.0297,4116.323
2026-02-17 23:00:00+00:00,6188.8,2737.8608,1682.2142,3793.5076
2026-02-18 00:00:00+00:00,5845.4,4216.307,3160.6606,5271.954
2026-02-18 01:00:00+00:00,5870.51,3149.7275,2094.0808,4205.374
2026-02-18 02:00:00+00:00,5451.38,3113.5771,2057.9307,4169.224
2026-02-18 03:00:00+00:00,4711.23,2995.6516,1940.005,4051.2983
2026-02-18 04:00:00+00:00,3743.15,3354.6265,2298.9797,4410.273
2026-02-18 05:00:00+00:00,3067.36,3191.036,2135.3892,4246.6826
2026-02-18 06:00:00+00:00,2301.33,3674.447,2618.8003,4730.0938
2026-02-18 07:00:00+00:00,1636.8002,2759.2217,1703.5753,3814.8687
2026-02-18 08:00:00+00:00,989.29987,2440.8984,1385.2518,3496.5452
2026-02-18 09:00:00+00:00,565.5201,2305.703,1250.0565,3361.3499
2026-02-18 10:00:00+00:00,344.94003,2303.547,1247.9008,3359.194
2026-02-18 11:00:00+00:00,234.12997,1029.2921,-26.35489,2084.9387
2026-02-18 12:00:00+00:00,254.12021,-307.89102,-1363.5375,747.7559
2026-02-18 13:00:00+00:00,412.19003,45.393158,-1010.25385,1101.0397
2026-02-18 14:00:00+00:00,879.0699,346.05966,-709.58685,1401.7067
2026-02-18 15:00:00+00:00,1587.61,905.9942,-149.65225,1961.641
2026-02-18 16:00:00+00:00,2665.32,1605.972,550.32574,2661.6187
2026-02-18 17:00:00+00:00,3986.98,4323.028,3267.3813,5378.675
2026-02-18 18:00:00+00:00,5411.7,2407.0305,1351.3839,3462.6772
2026-02-18 19:00:00+00:00,6882.87,5190.6353,4134.989,6246.2817
2026-02-18 20:00:00+00:00,8293.34,5680.9736,4625.3267,6736.62
2026-02-18 21:00:00+00:00,9063.49,5944.5054,4888.859,7000.152
2026-02-18 22:00:00+00:00,9425.7,7791.0864,6735.4395,8846.733
2026-02-18 23:00:00+00:00,9555.66,9582.806,8527.159,10638.453
2026-02-19 00:00:00+00:00,10099.91,9051.014,7995.367,10106.661
2026-02-19 01:00:00+00:00,10514.0,9012.204,7956.557,10067.851
2026-02-19 02:00:00+00:00,11102.08,9790.377,8734.73,10846.023
2026-02-19 03:00:00+00:00,11763.38,9713.616,8657.97,10769.263
2026-02-19 04:00:00+00:00,12153.89,10367.603,9311.956,11423.249
2026-02-19 05:00:00+00:00,12518.72,11908.813,10853.167,12964.46
2026-02-19 06:00:00+00:00,12379.95,10773.0625,9717.415,11828.709
2026-02-19 07:00:00+00:00,12052.91,10418.217,9362.569,11473.863
2026-02-19 08:00:00+00:00,11197.09,10832.831,9777.185,11888.478
2026-02-19 09:00:00+00:00,10308.03,11205.556,10149.909,12261.203
2026-02-19 10:00:00+00:00,9909.21,9503.211,8447.564,10558.857
2026-02-19 11:00:00+00:00,10072.21,9707.421,8651.774,10763.068
2026-02-19 12:00:00+00:00,11274.15,9529.062,8473.415,10584.709
2026-02-19 13:00:00+00:00,11483.04,10178.49,9122.843,11234.137
2026-02-19 14:00:00+00:00,11340.13,10310.324,9254.677,11365.971
2026-02-19 15:00:00+00:00,11093.31,9420.74,8365.094,10476.387
2026-02-19 16:00:00+00:00,11835.48,11989.211,10933.564,13044.858
2026-02-19 17:00:00+00:00,12354.2,10708.504,9652.857,11764.15
2026-02-19 18:00:00+00:00,12730.37,10995.468,9939.82,12051.114
2026-02-19 19:00:00+00:00,12289.76,11269.202,10213.555,12324.849
2026-02-19 20:00:00+00:00,11477.52,10002.049,8946.402,11057.696
2026-02-19 21:00:00+00:00,11196.84,11399.977,10344.33,12455.623
2026-02-19 22:00:00+00:00,11415.77,10451.815,9396.169,11507.462
