date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-02-06 00:00:00+00:00,6950.5,6936.6567,6836.996,7036.3174
2026-02-06 01:00:00+00:00,6811.0,6737.4287,6637.768,6837.0894
2026-02-06 02:00:00+00:00,6785.25,6739.1763,6639.5156,6838.837
2026-02-06 03:00:00+00:00,6960.5,7228.455,7128.7944,7328.1157
2026-02-06 04:00:00+00:00,7349.0,7439.616,7339.9556,7539.277
2026-02-06 05:00:00+00:00,8438.5,8680.617,8580.957,8780.278
2026-02-06 06:00:00+00:00,9293.0,9568.235,9468.575,9667.896
2026-02-06 07:00:00+00:00,9757.5,9812.438,9712.777,9912.099
2026-02-06 08:00:00+00:00,9825.5,9854.167,9754.507,9953.828
2026-02-06 09:00:00+00:00,9913.0,9837.904,9738.244,9937.565
2026-02-06 10:00:00+00:00,9806.5,9749.908,9650.248,9849.569
2026-02-06 11:00:00+00:00,9576.25,9467.029,9367.368,9566.689
2026-02-06 12:00:00+00:00,9161.5,8989.596,8889.936,9089.257
2026-02-06 13:00:00+00:00,8749.0,8964.595,8864.934,9064.255
2026-02-06 14:00:00+00:00,8679.25,8830.954,8731.293,8930.614
2026-02-06 15:00:00+00:00,8643.25,8930.841,8831.181,9030.502
2026-02-06 16:00:00+00:00,8848.25,8772.4375,8672.776,8872.098
2026-02-06 17:00:00+00:00,8923.5,9129.684,9030.023,9229.345
2026-02-06 18:00:00+00:00,8658.0,8866.803,8767.143,8966.464
2026-02-06 19:00:00+00:00,8221.25,8543.471,8443.81,8643.132
2026-02-06 20:00:00+00:00,7813.5,8276.542,8176.881,8376.202
2026-02-06 21:00:00+00:00,7451.0,7431.719,7332.058,7531.38
2026-02-06 22:00:00+00:00,6920.5,7216.0137,7116.353,7315.6743
2026-02-06 23:00:00+00:00,6516.75,6621.2437,6521.583,6720.9043
2026-02-07 00:00:00+00:00,6203.75,6232.1245,6132.4634,6331.785
2026-02-07 01:00:00+00:00,6058.0,6069.844,5970.1836,6169.505
2026-02-07 02:00:00+00:00,5975.5,6115.637,6015.9766,6215.298
2026-02-07 03:00:00+00:00,5972.5,6213.703,6114.042,6313.364
2026-02-07 04:00:00+00:00,5943.5,6140.2134,6040.5527,6239.874
2026-02-07 05:00:00+00:00,6085.25,6256.257,6156.596,6355.9175
2026-02-07 06:00:00+00:00,6426.25,6829.447,6729.7856,6929.1074
2026-02-07 07:00:00+00:00,6858.75,7017.8027,6918.142,7117.4634
2026-02-07 08:00:00+00:00,7327.75,7425.6553,7325.9946,7525.316
2026-02-07 09:00:00+00:00,7505.5,7222.5967,7122.936,7322.2573
2026-02-07 10:00:00+00:00,7520.75,7217.462,7117.8013,7317.1226
2026-02-07 11:00:00+00:00,7341.5,7127.475,7027.814,7227.1357
2026-02-07 12:00:00+00:00,6845.0,6757.9136,6658.253,6857.5747
2026-02-07 13:00:00+00:00,6525.0,6631.3447,6531.684,6731.0054
2026-02-07 14:00:00+00:00,6482.75,6324.777,6225.116,6424.4375
2026-02-07 15:00:00+00:00,6534.25,6212.9287,6113.268,6312.59
2026-02-07 16:00:00+00:00,6860.5,6498.0396,6398.379,6597.7007
2026-02-07 17:00:00+00:00,7217.75,6862.849,6763.188,6962.51
2026-02-07 18:00:00+00:00,7066.25,7120.8223,7021.161,7220.483
2026-02-07 19:00:00+00:00,6752.5,6908.359,6808.698,7008.0195
2026-02-07 20:00:00+00:00,6557.0,6819.5703,6719.9097,6919.2314
2026-02-07 21:00:00+00:00,6428.0,6634.8184,6535.1577,6734.4795
2026-02-07 22:00:00+00:00,6134.0,5963.8057,5864.145,6063.4663
2026-02-07 23:00:00+00:00,5857.0,5818.2856,5718.625,5917.9463
2026-02-08 00:00:00+00:00,5648.25,5755.4053,5655.7446,5855.066
2026-02-08 01:00:00+00:00,5512.5,5809.503,5709.8423,5909.1636
2026-02-08 02:00:00+00:00,5480.5,5764.942,5665.2812,5864.6025
2026-02-08 03:00:00+00:00,5553.5,5778.8057,5679.145,5878.4663
2026-02-08 04:00:00+00:00,5550.25,6005.565,5905.9043,6105.2256
2026-02-08 05:00:00+00:00,5577.5,5869.9175,5770.257,5969.578
2026-02-08 06:00:00+00:00,5821.5,5917.0215,5817.361,6016.682
2026-02-08 07:00:00+00:00,6220.75,6160.915,6061.2544,6260.5757
2026-02-08 08:00:00+00:00,6634.0,6678.951,6579.2905,6778.612
2026-02-08 09:00:00+00:00,6831.5,6723.472,6623.8115,6823.1333
2026-02-08 10:00:00+00:00,6942.75,7138.343,7038.6816,7238.0034
2026-02-08 11:00:00+00:00,6964.25,7073.6343,6973.9736,7173.2954
2026-02-08 12:00:00+00:00,6616.5,6886.9214,6787.2607,6986.582
2026-02-08 13:00:00+00:00,6320.75,6770.6436,6670.9824,6870.304
2026-02-08 14:00:00+00:00,6274.25,6546.486,6446.825,6646.1465
2026-02-08 15:00:00+00:00,6429.25,6798.348,6698.6875,6898.009
2026-02-08 16:00:00+00:00,6840.0,6997.2256,6897.565,7096.886
2026-02-08 17:00:00+00:00,7192.25,7102.313,7002.652,7201.9736
2026-02-08 18:00:00+00:00,7104.0,7234.5117,7134.851,7334.1724
2026-02-08 19:00:00+00:00,6949.25,7224.696,7125.0347,7324.3564
2026-02-08 20:00:00+00:00,6853.75,6998.3066,6898.6455,7097.9673
2026-02-08 21:00:00+00:00,6743.0,6686.4023,6586.7417,6786.063
2026-02-08 22:00:00+00:00,6513.0,6013.3164,5913.6553,6112.977
2026-02-08 23:00:00+00:00,6237.25,5760.0723,5660.4116,5859.733
2026-02-09 00:00:00+00:00,6025.75,5964.274,5864.6133,6063.9346
2026-02-09 01:00:00+00:00,5938.25,6187.6504,6087.9897,6287.3115
2026-02-09 02:00:00+00:00,5967.5,6342.1934,6242.5327,6441.854
2026-02-09 03:00:00+00:00,6199.25,6596.616,6496.955,6696.277
2026-02-09 04:00:00+00:00,6741.25,6993.3945,6893.734,7093.055
2026-02-09 05:00:00+00:00,7994.75,8016.661,7917.0005,8116.322
2026-02-09 06:00:00+00:00,8929.25,8363.893,8264.232,8463.554
2026-02-09 07:00:00+00:00,9430.25,9266.878,9167.218,9366.539
2026-02-09 08:00:00+00:00,9591.0,9518.846,9419.185,9618.507
2026-02-09 09:00:00+00:00,9698.25,9533.603,9433.941,9633.263
2026-02-09 10:00:00+00:00,9714.75,9416.684,9317.022,9516.344
2026-02-09 11:00:00+00:00,9697.25,9539.754,9440.093,9639.414
2026-02-09 12:00:00+00:00,9521.25,9221.564,9121.904,9321.226
2026-02-09 13:00:00+00:00,9177.25,9286.267,9186.606,9385.928
2026-02-09 14:00:00+00:00,9000.25,9241.766,9142.1045,9341.426
2026-02-09 15:00:00+00:00,8835.0,9102.832,9003.171,9202.492
2026-02-09 16:00:00+00:00,8973.75,9135.345,9035.684,9235.006
2026-02-09 17:00:00+00:00,9262.5,9133.599,9033.9375,9233.26
2026-02-09 18:00:00+00:00,9079.25,9230.525,9130.864,9330.186
2026-02-09 19:00:00+00:00,8711.75,8930.71,8831.05,9030.371
2026-02-09 20:00:00+00:00,8333.5,8549.993,8450.332,8649.653
2026-02-09 21:00:00+00:00,7877.75,7801.3276,7701.667,7900.9883
2026-02-09 22:00:00+00:00,7415.0,7741.5522,7641.8916,7841.213
2026-02-09 23:00:00+00:00,7046.5,7145.1714,7045.5107,7244.832
2026-02-10 00:00:00+00:00,6748.75,6817.4907,6717.8296,6917.1514
2026-02-10 01:00:00+00:00,6600.0,6848.407,6748.7466,6948.068
2026-02-10 02:00:00+00:00,6611.5,6637.655,6537.994,6737.3154
2026-02-10 03:00:00+00:00,6818.5,7060.4575,6960.797,7160.1187
2026-02-10 04:00:00+00:00,7239.5,7287.441,7187.7803,7387.1016
2026-02-10 05:00:00+00:00,8305.0,8301.217,8201.556,8400.877
2026-02-10 06:00:00+00:00,9150.75,9366.385,9266.725,9466.046
2026-02-10 07:00:00+00:00,9670.75,9922.504,9822.844,10022.165
2026-02-10 08:00:00+00:00,9797.75,9905.137,9805.477,10004.798
2026-02-10 09:00:00+00:00,9835.75,9910.557,9810.896,10010.218
2026-02-10 10:00:00+00:00,9850.75,9864.843,9765.182,9964.503
2026-02-10 11:00:00+00:00,9634.5,9510.823,9411.163,9610.484
2026-02-10 12:00:00+00:00,9487.75,9305.324,9205.663,9404.984
2026-02-10 13:00:00+00:00,9179.0,8967.126,8867.466,9066.787
2026-02-10 14:00:00+00:00,8964.25,9205.716,9106.056,9305.377
2026-02-10 15:00:00+00:00,8757.5,9076.495,8976.834,9176.155
2026-02-10 16:00:00+00:00,8974.75,9358.888,9259.228,9458.549
2026-02-10 17:00:00+00:00,9193.25,8945.358,8845.697,9045.019
2026-02-10 18:00:00+00:00,8960.25,9433.038,9333.377,9532.698
2026-02-10 19:00:00+00:00,8618.25,8671.973,8572.312,8771.634
2026-02-10 20:00:00+00:00,8167.75,8165.2563,8065.595,8264.917
2026-02-10 21:00:00+00:00,7612.25,7622.4146,7522.754,7722.075
2026-02-10 22:00:00+00:00,7077.75,7041.193,6941.532,7140.8535
2026-02-10 23:00:00+00:00,6676.75,6696.6953,6597.0347,6796.356
2026-02-11 00:00:00+00:00,6350.75,6447.667,6348.0063,6547.3276
2026-02-11 01:00:00+00:00,6211.75,6528.305,6428.644,6627.966
2026-02-11 02:00:00+00:00,6245.5,6732.9307,6633.27,6832.5913
2026-02-11 03:00:00+00:00,6360.0,6880.6675,6781.007,6980.328
2026-02-11 04:00:00+00:00,6902.5,7268.83,7169.1694,7368.4907
2026-02-11 05:00:00+00:00,8054.25,8141.7837,8042.123,8241.444
2026-02-11 06:00:00+00:00,8920.5,8828.085,8728.424,8927.745
2026-02-11 07:00:00+00:00,9372.75,9361.06,9261.399,9460.721
2026-02-11 08:00:00+00:00,9469.0,9777.089,9677.428,9876.749
2026-02-11 09:00:00+00:00,9516.5,9764.524,9664.864,9864.186
2026-02-11 10:00:00+00:00,9634.0,9741.452,9641.792,9841.113
2026-02-11 11:00:00+00:00,9652.25,9552.177,9452.516,9651.838
2026-02-11 12:00:00+00:00,9516.0,9057.452,8957.791,9157.112
2026-02-11 13:00:00+00:00,9331.0,8777.525,8677.865,8877.187
2026-02-11 14:00:00+00:00,9151.25,8731.971,8632.31,8831.631
2026-02-11 15:00:00+00:00,8961.0,8598.388,8498.728,8698.049
2026-02-11 16:00:00+00:00,9100.5,8983.745,8884.084,9083.406
2026-02-11 17:00:00+00:00,9243.25,9287.622,9187.961,9387.282
2026-02-11 18:00:00+00:00,9081.5,8776.988,8677.327,8876.648
2026-02-11 19:00:00+00:00,8671.5,8295.673,8196.013,8395.334
2026-02-11 20:00:00+00:00,8285.0,8149.3555,8049.695,8249.017
