date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-04-06 00:00:00+00:00,4350.0,4315.668572401268,4024.053729090435,4607.2834157121
2026-04-06 01:00:00+00:00,4310.5,4282.606622825835,3990.991779515002,4574.221466136667
2026-04-06 02:00:00+00:00,4392.25,4380.000247271756,4088.3854039609237,4671.615090582589
2026-04-06 03:00:00+00:00,4536.5,4368.252541723119,4076.637698412287,4659.867385033953
2026-04-06 04:00:00+00:00,4704.25,4796.7663843235905,4505.151541012758,5088.381227634422
2026-04-06 05:00:00+00:00,5072.25,5326.203719177094,5034.588875866262,5617.818562487927
2026-04-06 06:00:00+00:00,5590.5,5484.9042193219975,5193.289376011165,5776.519062632829
2026-04-06 07:00:00+00:00,5907.75,5784.220820079715,5492.605976768882,6075.835663390548
2026-04-06 08:00:00+00:00,5952.5,5797.369130834228,5505.754287523395,6088.98397414506
2026-04-06 09:00:00+00:00,5970.75,5633.564475707649,5341.949632396816,5925.179319018482
2026-04-06 10:00:00+00:00,5916.5,5424.426053983221,5132.811210672388,5716.040897294053
2026-04-06 11:00:00+00:00,5687.25,5047.033972438133,4755.4191291273,5338.648815748966
2026-04-06 12:00:00+00:00,5485.0,4674.743631518577,4383.128788207743,4966.358474829409
2026-04-06 13:00:00+00:00,5167.75,4597.913523923864,4306.298680613032,4889.528367234697
2026-04-06 14:00:00+00:00,4927.0,4537.7080869389965,4246.093243628164,4829.322930249829
2026-04-06 15:00:00+00:00,4991.0,4631.779273448368,4340.164430137536,4923.394116759201
2026-04-06 16:00:00+00:00,5377.0,4739.061847133169,4447.447003822335,5030.676690444001
2026-04-06 17:00:00+00:00,5504.0,4948.940222481108,4657.3253791702755,5240.555065791941
2026-04-06 18:00:00+00:00,5674.0,5267.974097688545,4976.359254377712,5559.588940999378
2026-04-06 19:00:00+00:00,5688.25,5595.955053643423,5304.34021033259,5887.5698969542555
2026-04-06 20:00:00+00:00,5666.25,5528.3105527492025,5236.69570943837,5819.925396060035
2026-04-06 21:00:00+00:00,5420.0,4978.592169927433,4686.977326616601,5270.207013238266
2026-04-06 22:00:00+00:00,5098.25,4720.72921607848,4429.114372767648,5012.344059389313
2026-04-06 23:00:00+00:00,4897.25,4795.801610007415,4504.186766696583,5087.4164533182475
2026-04-07 00:00:00+00:00,4851.25,4854.375928498016,4562.761085187183,5145.990771808849
2026-04-07 01:00:00+00:00,4956.5,4868.04699629242,4576.432152981587,5159.661839603253
2026-04-07 02:00:00+00:00,5190.25,4957.868182881708,4666.253339570876,5249.483026192541
2026-04-07 03:00:00+00:00,5757.0,5186.74730062273,4895.132457311897,5478.362143933563
