date,load_lu_actual,load_lu_fitted,load_lu_lower,load_lu_upper
2026-04-01 00:00:00+00:00,,506.7387042906889,483.46601314946315,529.9840896507966
2026-04-01 01:00:00+00:00,,498.4284940195047,475.2293351170181,521.7616564857104
2026-04-01 02:00:00+00:00,,508.0930221316707,484.8423404126118,531.5040619496932
2026-04-01 03:00:00+00:00,,532.5337552989462,509.2744650158866,555.8286636496432
2026-04-01 04:00:00+00:00,,567.0277475759896,543.773993383003,590.4529865082653
2026-04-01 05:00:00+00:00,,602.7958215092596,579.5356423389678,626.0687727507933
2026-04-01 06:00:00+00:00,,631.7804863313107,608.5265265408868,655.0379824270491
2026-04-01 07:00:00+00:00,,656.0864886657664,632.7843667329594,679.3419624853912
2026-04-01 08:00:00+00:00,,664.9259908922148,641.6661067624639,688.1681729098304
2026-04-01 09:00:00+00:00,,661.9246131148552,638.6691300131897,685.2729602010781
2026-04-01 10:00:00+00:00,,658.2790891236137,635.0253069279163,681.5335005021678
2026-04-01 11:00:00+00:00,,653.0694989774431,629.8391347247529,676.3205034222736
2026-04-01 12:00:00+00:00,,647.1519985038979,623.8456424098905,670.4050117786977
2026-04-01 13:00:00+00:00,,637.5648931618219,614.3275644151375,660.80946714785
2026-04-01 14:00:00+00:00,,626.5194909247083,603.2879101924125,649.751854986748
2026-04-01 15:00:00+00:00,,618.9660823306156,595.7250731914855,642.1827057667913
2026-04-01 16:00:00+00:00,,616.5868914379049,593.3604637280666,639.8220227715484
2026-04-01 17:00:00+00:00,,615.9731216090703,592.7218496593234,639.2053844892995
2026-04-01 18:00:00+00:00,,611.624797272873,588.439103792166,634.8769950864237
2026-04-01 19:00:00+00:00,,598.1969900988363,574.9383219606982,621.4709149309333
2026-04-01 20:00:00+00:00,,575.4754561476137,552.2392118354774,598.7495522643744
2026-04-01 21:00:00+00:00,,549.3259830599085,526.1002057744053,572.5905202936576
2026-04-01 22:00:00+00:00,,524.8489400162874,501.6186910537966,548.0981120066531
2026-04-01 23:00:00+00:00,,506.70825821834256,483.49790596709096,529.9554557592684
2026-04-02 00:00:00+00:00,,492.94553809758384,469.74770543356806,516.2006039864217
2026-04-02 01:00:00+00:00,,485.8001704462111,462.6004708403843,509.0692533477898
2026-04-02 02:00:00+00:00,,488.5081475725152,465.30304035502456,511.79019123850344
2026-04-02 03:00:00+00:00,,504.56869060608796,481.3710406598873,527.9228515251375
2026-04-02 04:00:00+00:00,,534.3345882761272,511.1188515952432,557.668530923187
2026-04-02 05:00:00+00:00,,572.7368670975852,549.4974525781598,596.1118130137176
2026-04-02 06:00:00+00:00,,607.7931516570519,584.5607209975918,631.1181939676542
2026-04-02 07:00:00+00:00,,631.0221822783748,607.7875327593091,654.3888605539191
2026-04-02 08:00:00+00:00,,642.0743651066182,618.8559631557223,665.4701815678543
2026-04-02 09:00:00+00:00,,644.4281892485776,621.2591728134709,667.8230909739368
2026-04-02 10:00:00+00:00,,643.8870526959274,620.6416311286956,667.1960564014164
2026-04-02 11:00:00+00:00,,641.7731334547327,618.5748193919155,665.0776809012889
2026-04-02 12:00:00+00:00,,634.6038651583227,611.3811353841855,657.9044186682185
2026-04-02 13:00:00+00:00,,621.380187379599,598.1243675999176,644.7009187196797
2026-04-02 14:00:00+00:00,,607.3228369870315,584.0502282201822,630.6307313980835
2026-04-02 15:00:00+00:00,,600.490345143579,577.2400830661857,623.8257065100387
2026-04-02 16:00:00+00:00,,602.5423873203383,579.3321455730305,625.8195817171086
2026-04-02 17:00:00+00:00,,605.9675262274337,582.7273558489223,629.2038897213995
2026-04-02 18:00:00+00:00,,600.4386655270229,577.1687264090871,623.7276677253277
2026-04-02 19:00:00+00:00,,583.8630181127309,560.6416260871817,607.1194860448317
2026-04-02 20:00:00+00:00,,559.2781491423683,536.0437885836675,582.6053242109074
2026-04-02 21:00:00+00:00,,531.8704001455462,508.612004669615,555.1741754735284
2026-04-02 22:00:00+00:00,,507.86294914308354,484.61002418065004,531.1507259714599
2026-04-02 23:00:00+00:00,,490.61313423073227,467.3558146280678,513.8838461254148
2026-04-03 00:00:00+00:00,,469.697443903822,446.47409252620974,492.956011113784
2026-04-03 01:00:00+00:00,,450.85452101818987,427.63518874410363,474.13885318022346
2026-04-03 02:00:00+00:00,,443.0520164627342,419.8332798193618,466.3597488337963
2026-04-03 03:00:00+00:00,,452.8852761799378,429.68649289009704,476.1974949102307
2026-04-03 04:00:00+00:00,,478.32979904609164,455.0933730408052,501.64903223578773
2026-04-03 05:00:00+00:00,,512.1768867142897,488.9605175265958,535.4409475173915
2026-04-03 06:00:00+00:00,,544.9820122728493,521.7876831319563,568.3175495767262
2026-04-03 07:00:00+00:00,,569.46244427783,546.193558808952,592.7908922659799
2026-04-03 08:00:00+00:00,,585.414520665679,562.1104366651815,608.7296860859185
2026-04-03 09:00:00+00:00,,591.0827611972903,567.8896848557049,614.4021499061787
2026-04-03 10:00:00+00:00,,590.0715354157834,566.8513067962662,613.3582300236558
2026-04-03 11:00:00+00:00,,582.2001220199916,558.9364059999411,605.4234134766692
2026-04-03 12:00:00+00:00,,569.6535811720005,546.4261095602562,592.9291854265709
2026-04-03 13:00:00+00:00,,556.3936942469566,533.172492712143,579.6345624484534
2026-04-03 14:00:00+00:00,,546.5008477297396,523.2465412330217,569.7318209184418
2026-04-03 15:00:00+00:00,,541.3770286540882,518.1098691813711,564.6169127840545
2026-04-03 16:00:00+00:00,,541.1763424044198,517.9724167246577,564.4548499919532
2026-04-03 17:00:00+00:00,,543.4149338466763,520.1365898135622,566.6885863743619
2026-04-03 18:00:00+00:00,,540.6945611141117,517.4705631717104,563.9581289592968
2026-04-03 19:00:00+00:00,,527.9720898097598,504.80431788017125,551.2618188946178
2026-04-03 20:00:00+00:00,,502.4737934623489,479.16660182686064,525.7655332506787
2026-04-03 21:00:00+00:00,,469.63320586217634,446.36422318214153,492.9505729948426
2026-04-03 22:00:00+00:00,,438.96749228655824,415.7536238511973,462.3267163462726
2026-04-03 23:00:00+00:00,,414.9747074628502,391.7762037947682,438.3307125048845
2026-04-04 00:00:00+00:00,,393.1175318182243,369.8450187580302,416.42046992689296
2026-04-04 01:00:00+00:00,,379.17252137289984,355.96581557865454,402.4710436022414
2026-04-04 02:00:00+00:00,,378.82318579748335,355.6074769749505,402.1332404307367
2026-04-04 03:00:00+00:00,,395.0509151899338,371.8094580545012,418.35822974289374
2026-04-04 04:00:00+00:00,,425.3810242629495,402.18089693379113,448.69074915895294
2026-04-04 05:00:00+00:00,,462.68963480403596,439.4743944768943,485.9540646501939
2026-04-04 06:00:00+00:00,,501.38417280294834,478.1072886772305,524.634455387378
2026-04-04 07:00:00+00:00,,535.2080345318152,511.92464716402424,558.4741953195409
2026-04-04 08:00:00+00:00,,553.1885992922008,529.9315968311141,576.4209021303687
2026-04-04 09:00:00+00:00,,556.142373572366,532.8861377374913,579.3848108069521
2026-04-04 10:00:00+00:00,,551.0857781342548,527.8427247447341,574.3631015563429
2026-04-04 11:00:00+00:00,,540.9585557618468,517.7027311000879,564.1982840580648
2026-04-04 12:00:00+00:00,,527.7740975068532,504.5407973096269,551.051803488888
2026-04-04 13:00:00+00:00,,510.7412608111364,487.5177457045574,534.0254091467731
2026-04-04 14:00:00+00:00,,495.2600394404822,472.03487487003565,518.537360859535
2026-04-04 15:00:00+00:00,,486.684690453315,463.46992310021744,510.01386348460824
2026-04-04 16:00:00+00:00,,485.2293447460062,462.00879514838385,508.5298218185189
2026-04-04 17:00:00+00:00,,486.5174494861974,463.31264914268064,509.80995171859377
2026-04-04 18:00:00+00:00,,485.3733057736238,462.14370975883094,508.62356576661506
2026-04-04 19:00:00+00:00,,475.5051559328533,452.27222208282535,498.755283241477
2026-04-04 20:00:00+00:00,,456.7991897511192,433.5647807476653,480.0756981668684
2026-04-04 21:00:00+00:00,,433.4316482359072,410.21157236685,456.7057092549937
2026-04-04 22:00:00+00:00,,410.18124123320615,386.93040781260913,433.4728242869165
2026-04-04 23:00:00+00:00,,391.5203697844308,368.29336201392584,414.7926515612654
2026-04-05 00:00:00+00:00,,374.26360143730165,351.0309530329852,397.50325150950204
2026-04-05 01:00:00+00:00,,362.56217470977924,339.33710678330453,385.8113114947191
2026-04-05 02:00:00+00:00,,362.444972481263,339.228442429315,385.70246780056334
2026-04-05 03:00:00+00:00,,377.34170274511894,354.08606179813444,400.5785463697332
2026-04-05 04:00:00+00:00,,406.50634617606306,383.2606819814721,429.77027020155356
2026-04-05 05:00:00+00:00,,443.9107701972313,420.63961859872074,467.19021598241346
2026-04-05 06:00:00+00:00,,481.19951426246246,457.9620047331987,504.4494096450039
2026-04-05 07:00:00+00:00,,511.7259849674551,488.5168214451982,534.9521410929334
2026-04-05 08:00:00+00:00,,530.4844297396679,507.2425067457186,553.7739931487023
2026-04-05 09:00:00+00:00,,536.8255444051097,513.5721276597636,560.1633524614018
2026-04-05 10:00:00+00:00,,533.5431147505467,510.30007622986636,556.8190746183154
2026-04-05 11:00:00+00:00,,522.6715840231383,499.4597670591585,545.9047220406438
2026-04-05 12:00:00+00:00,,505.5454445579024,482.19421899175825,528.7716715883549
2026-04-05 13:00:00+00:00,,487.44893574183413,464.14037908483976,510.69599723661446
2026-04-05 14:00:00+00:00,,474.4174724711187,451.1145860662259,497.6703673437794
2026-04-05 15:00:00+00:00,,468.6769832868363,445.3743649435679,491.97030798599604
2026-04-05 16:00:00+00:00,,469.0111429607939,445.7119544275044,492.31114171153274
2026-04-05 17:00:00+00:00,,470.9006179934006,447.583931332324,494.21023741371135
2026-04-05 18:00:00+00:00,,467.1706971412782,443.89489390105143,490.4439793338256
2026-04-05 19:00:00+00:00,,454.75770712744975,431.4702457741413,478.0177333005231
2026-04-05 20:00:00+00:00,,434.21160856807876,410.93955435668613,457.4487919044761
2026-04-05 21:00:00+00:00,,408.5454730599141,385.2609761335807,431.7850739008995
2026-04-05 22:00:00+00:00,,382.33073047805783,359.09618414644115,405.6162310642808
2026-04-05 23:00:00+00:00,,360.72903959457926,337.4706315891177,383.99275070089766
2026-04-06 00:00:00+00:00,,345.5005523063064,322.22849594107356,368.76264808529635
2026-04-06 01:00:00+00:00,,341.5743237347158,318.3670970778037,364.86945309931383
2026-04-06 02:00:00+00:00,,351.74741501998597,328.54643521118464,374.99011659203563
2026-04-06 03:00:00+00:00,,376.06057019266694,352.863931893491,399.2961366298425
2026-04-06 04:00:00+00:00,,412.09066242425945,388.87556821874267,435.34153220556004
2026-04-06 05:00:00+00:00,,454.0753981775303,430.8182809443389,477.3370929959352
2026-04-06 06:00:00+00:00,,493.7379395048983,470.4974775333754,517.0040113353982
2026-04-06 07:00:00+00:00,,524.6060144799355,501.3680545482832,547.8325795215942
2026-04-06 08:00:00+00:00,,540.3765186922603,517.1490131610943,563.6207048284004
2026-04-06 09:00:00+00:00,,542.1913502439521,518.9342303359074,565.4336725226758
2026-04-06 10:00:00+00:00,,534.000174849985,510.7466215925016,557.2244991285926
2026-04-06 11:00:00+00:00,,519.8393198079596,496.59224091025817,543.0868809248333
2026-04-06 12:00:00+00:00,,503.0153851017667,479.7663580724774,526.2642333823381
2026-04-06 13:00:00+00:00,,485.7538503377523,462.4957300510378,509.0118537337803
2026-04-06 14:00:00+00:00,,473.8955848582768,450.61593895077027,497.10045790324403
2026-04-06 15:00:00+00:00,,471.7986461490976,448.5535828949994,495.0114363006554
2026-04-06 16:00:00+00:00,,478.72816201483295,455.4472674545839,501.91966514370046
2026-04-06 17:00:00+00:00,,489.6428162177468,466.3560528353984,512.8543559673908
2026-04-06 18:00:00+00:00,,494.0586276829816,470.77833779834043,517.3741733235628
2026-04-06 19:00:00+00:00,,486.64370583682813,463.37063031943444,509.88770654126415
2026-04-06 20:00:00+00:00,,468.50073623219504,445.2247260054686,491.78583737721215
2026-04-06 21:00:00+00:00,,443.47002453309045,420.20994741809847,466.7675648233376
2026-04-06 22:00:00+00:00,,415.95731581149914,392.7098137627911,439.25985575367093
2026-04-06 23:00:00+00:00,,393.014915146254,369.80241763104664,416.3516230757896
2026-04-07 00:00:00+00:00,,381.13454513905674,357.87386875713355,404.4747840705397
2026-04-07 01:00:00+00:00,,382.4852391991882,359.2462279310291,405.83153335106505
2026-04-07 02:00:00+00:00,,398.80633532177046,375.58707360714124,422.1200599702978
2026-04-07 03:00:00+00:00,,429.80835894310275,406.5283651255837,453.0969603730687
2026-04-07 04:00:00+00:00,,472.8419611847704,449.55908796788236,496.1132154086823
2026-04-07 05:00:00+00:00,,520.9186562967109,497.6372341441761,544.1902153676697
2026-04-07 06:00:00+00:00,,563.6519306749914,540.4027026703893,586.9122674367906
2026-04-07 07:00:00+00:00,,592.2521564928369,569.0221406897698,615.5660126031579
2026-04-07 08:00:00+00:00,,602.4942057587054,579.2453511576821,625.8615873056792
2026-04-07 09:00:00+00:00,,599.0673087227253,575.8284638272391,622.4788793358135
2026-04-07 10:00:00+00:00,,590.546263722073,567.2777759100152,613.9244470286479
2026-04-07 11:00:00+00:00,,580.3474323872736,557.0806471743343,603.7107997672656
2026-04-07 12:00:00+00:00,,572.001062543408,548.784139133802,595.3184874338756
2026-04-07 13:00:00+00:00,,566.9792737186175,543.7928754600501,590.2380708823357
2026-04-07 14:00:00+00:00,,567.3385065682652,544.1243274368212,590.580839971983
2026-04-07 15:00:00+00:00,,572.8339591165264,549.6220249133419,596.1075154341333
2026-04-07 16:00:00+00:00,,581.4075314527774,558.153133986991,604.676131257638
2026-04-07 17:00:00+00:00,,588.6636144431139,565.4035756612345,612.0230253420975
2026-04-07 18:00:00+00:00,,586.316905178023,562.9244411655308,609.7393523340114
2026-04-07 19:00:00+00:00,,571.0893555606576,547.8297091502504,594.449373096688
2026-04-07 20:00:00+00:00,,543.8749877281451,520.5877985730939,567.196859353676
2026-04-07 21:00:00+00:00,,510.83613353456605,487.50768180973677,534.0967601529927
2026-04-07 22:00:00+00:00,,478.8860850397639,455.61007565353765,502.1423400410125
2026-04-07 23:00:00+00:00,,454.0240210396418,430.7533369319667,477.28149322626086
