date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-02-06 00:00:00+00:00,6950.5,7031.8742416440045,6736.873363723429,7326.875119564581
2026-02-06 01:00:00+00:00,6811.0,6883.810675905304,6588.809797984728,7178.811553825881
2026-02-06 02:00:00+00:00,6785.25,6921.153632515911,6626.152754595336,7216.154510436488
2026-02-06 03:00:00+00:00,6960.5,6975.761482476316,6680.7606045557395,7270.762360396891
2026-02-06 04:00:00+00:00,7349.0,7219.543812725458,6924.542934804882,7514.544690646035
2026-02-06 05:00:00+00:00,8438.5,8757.077601775303,8462.076723854727,9052.07847969588
2026-02-06 06:00:00+00:00,9293.0,9443.496083200615,9148.495205280038,9738.49696112119
2026-02-06 07:00:00+00:00,9757.5,9671.93927352098,9376.938395600404,9966.940151441557
2026-02-06 08:00:00+00:00,9825.5,9830.687763321446,9535.68688540087,10125.68864124202
2026-02-06 09:00:00+00:00,9913.0,9928.974202923418,9633.973325002844,10223.975080843995
2026-02-06 10:00:00+00:00,9806.5,9824.122218032582,9529.121340112006,10119.123095953159
2026-02-06 11:00:00+00:00,9576.25,9689.440862021678,9394.439984101104,9984.441739942255
2026-02-06 12:00:00+00:00,9161.5,9566.73590280479,9271.735024884216,9861.736780725367
2026-02-06 13:00:00+00:00,8749.0,9138.41592560237,8843.415047681794,9433.416803522945
2026-02-06 14:00:00+00:00,8679.25,9123.464277411687,8828.463399491113,9418.465155332264
2026-02-06 15:00:00+00:00,8643.25,9156.83053060815,8861.829652687573,9451.831408528726
2026-02-06 16:00:00+00:00,8848.25,9177.916242745847,8882.915364825269,9472.917120666421
2026-02-06 17:00:00+00:00,8923.5,9307.071971110314,9012.071093189737,9602.072849030888
2026-02-06 18:00:00+00:00,8658.0,9147.86324301433,8852.862365093753,9442.864120934904
2026-02-06 19:00:00+00:00,8221.25,8525.82182510652,8230.820947185943,8820.822703027094
2026-02-06 20:00:00+00:00,7813.5,8136.126328717449,7841.125450796872,8431.127206638024
2026-02-06 21:00:00+00:00,7451.0,7647.806577415789,7352.805699495213,7942.807455336365
2026-02-06 22:00:00+00:00,6920.5,7438.083002222294,7143.082124301718,7733.08388014287
2026-02-06 23:00:00+00:00,6516.75,7079.984213413583,6784.983335493008,7374.98509133416
2026-02-07 00:00:00+00:00,6203.75,6584.820127620062,6289.819249699486,6879.821005540638
2026-02-07 01:00:00+00:00,6058.0,6087.708338060258,5792.707460139682,6382.7092159808335
2026-02-07 02:00:00+00:00,5975.5,6051.738774717412,5756.737896796835,6346.739652637988
2026-02-07 03:00:00+00:00,5972.5,6118.0417679033735,5823.040889982798,6413.04264582395
2026-02-07 04:00:00+00:00,5943.5,6403.131609067736,6108.13073114716,6698.132486988312
2026-02-07 05:00:00+00:00,6085.25,6653.194799994361,6358.193922073785,6948.195677914938
2026-02-07 06:00:00+00:00,6426.25,6968.333399995254,6673.332522074677,7263.334277915829
2026-02-07 07:00:00+00:00,6858.75,7250.471481327002,6955.470603406427,7545.472359247578
2026-02-07 08:00:00+00:00,7327.75,7613.24723602138,7318.246358100804,7908.248113941956
2026-02-07 09:00:00+00:00,7505.5,7448.707893946865,7153.707016026288,7743.708771867441
2026-02-07 10:00:00+00:00,7520.75,7357.390340770509,7062.389462849934,7652.391218691086
2026-02-07 11:00:00+00:00,7341.5,7145.940666707207,6850.939788786631,7440.9415446277835
2026-02-07 12:00:00+00:00,6845.0,7108.30486670663,6813.303988786053,7403.305744627205
2026-02-07 13:00:00+00:00,6525.0,6840.082647300829,6545.081769380254,7135.083525221406
2026-02-07 14:00:00+00:00,6482.75,6769.470530431921,6474.469652511346,7064.471408352498
2026-02-07 15:00:00+00:00,6534.25,6604.687549814491,6309.6866718939145,6899.688427735066
2026-02-07 16:00:00+00:00,6860.5,6740.12743271008,6445.126554789505,7035.128310630656
2026-02-07 17:00:00+00:00,7217.75,7251.641130265428,6956.640252344852,7546.642008186004
2026-02-07 18:00:00+00:00,7066.25,7176.833915817864,6881.833037897288,7471.83479373844
2026-02-07 19:00:00+00:00,6752.5,6912.873904903316,6617.87302698274,7207.874782823892
2026-02-07 20:00:00+00:00,6557.0,6874.237463824887,6579.23658590431,7169.238341745462
2026-02-07 21:00:00+00:00,6428.0,6610.543359957656,6315.54248203708,6905.544237878233
2026-02-07 22:00:00+00:00,6134.0,6260.421760086113,5965.4208821655375,6555.422638006689
2026-02-07 23:00:00+00:00,5857.0,6077.707247495344,5782.706369574767,6372.708125415919
2026-02-08 00:00:00+00:00,5648.25,5880.796790046209,5585.795912125633,6175.7976679667845
2026-02-08 01:00:00+00:00,5512.5,5875.098692620403,5580.097814699827,6170.099570540979
2026-02-08 02:00:00+00:00,5480.5,5696.33486957659,5401.3339916560135,5991.335747497165
2026-02-08 03:00:00+00:00,5553.5,5844.845779610425,5549.8449016898485,6139.846657531
2026-02-08 04:00:00+00:00,5550.25,5908.315793051373,5613.314915130796,6203.316670971948
2026-02-08 05:00:00+00:00,5577.5,6063.48259469509,5768.481716774513,6358.483472615665
2026-02-08 06:00:00+00:00,5821.5,5825.269330955607,5530.268453035031,6120.270208876183
2026-02-08 07:00:00+00:00,6220.75,6590.771974954584,6295.771097034009,6885.77285287516
2026-02-08 08:00:00+00:00,6634.0,7207.726720260109,6912.725842339532,7502.727598180684
2026-02-08 09:00:00+00:00,6831.5,7232.0706897904265,6937.06981186985,7527.071567711002
2026-02-08 10:00:00+00:00,6942.75,7216.114487386076,6921.1136094655,7511.115365306652
2026-02-08 11:00:00+00:00,6964.25,7154.14526115887,6859.144383238294,7449.146139079447
2026-02-08 12:00:00+00:00,6616.5,7012.5324423283055,6717.531564407729,7307.533320248881
2026-02-08 13:00:00+00:00,6320.75,6801.034629361448,6506.033751440873,7096.035507282025
2026-02-08 14:00:00+00:00,6274.25,6707.480347171272,6412.479469250697,7002.4812250918485
2026-02-08 15:00:00+00:00,6429.25,6617.493560299682,6322.492682379106,6912.4944382202575
2026-02-08 16:00:00+00:00,6840.0,6852.761868828627,6557.760990908051,7147.762746749203
2026-02-08 17:00:00+00:00,7192.25,7315.673554654397,7020.6726767338205,7610.674432574972
2026-02-08 18:00:00+00:00,7104.0,7191.522392081382,6896.521514160807,7486.523270001959
2026-02-08 19:00:00+00:00,6949.25,7078.711199592738,6783.710321672162,7373.7120775133135
2026-02-08 20:00:00+00:00,6853.75,6759.858946122759,6464.858068202184,7054.859824043336
2026-02-08 21:00:00+00:00,6743.0,6544.787339207392,6249.786461286816,6839.788217127968
2026-02-08 22:00:00+00:00,6513.0,6229.792588839755,5934.7917109191785,6524.79346676033
2026-02-08 23:00:00+00:00,6237.25,6033.156464284161,5738.155586363585,6328.157342204737
2026-02-09 00:00:00+00:00,6025.75,5832.137050083714,5537.136172163138,6127.13792800429
2026-02-09 01:00:00+00:00,5938.25,5761.678296618166,5466.67741869759,6056.679174538742
2026-02-09 02:00:00+00:00,5967.5,5887.615654156521,5592.614776235944,6182.616532077096
2026-02-09 03:00:00+00:00,6199.25,6310.7933667788475,6015.792488858271,6605.794244699424
2026-02-09 04:00:00+00:00,6741.25,6656.227147920342,6361.226269999766,6951.228025840918
2026-02-09 05:00:00+00:00,7994.75,7866.816696685053,7571.815818764478,8161.8175746056295
2026-02-09 06:00:00+00:00,8929.25,8610.38086542328,8315.379987502703,8905.381743343856
2026-02-09 07:00:00+00:00,9430.25,9081.071676208503,8786.070798287927,9376.072554129078
2026-02-09 08:00:00+00:00,9591.0,9301.316004613052,9006.315126692476,9596.316882533627
2026-02-09 09:00:00+00:00,9698.25,9445.934794154888,9150.93391623431,9740.935672075462
2026-02-09 10:00:00+00:00,9714.75,9369.219254511387,9074.218376590812,9664.220132431965
2026-02-09 11:00:00+00:00,9697.25,9377.439339831373,9082.438461910797,9672.440217751948
2026-02-09 12:00:00+00:00,9521.25,9123.63409946967,8828.633221549095,9418.634977390248
2026-02-09 13:00:00+00:00,9177.25,8880.140647261858,8585.139769341284,9175.141525182435
2026-02-09 14:00:00+00:00,9000.25,8624.786482105796,8329.785604185221,8919.787360026372
2026-02-09 15:00:00+00:00,8835.0,8466.902941295266,8171.90206337469,8761.903819215842
2026-02-09 16:00:00+00:00,8973.75,8781.380522453115,8486.379644532539,9076.381400373692
2026-02-09 17:00:00+00:00,9262.5,9277.953899982656,8982.95302206208,9572.954777903233
2026-02-09 18:00:00+00:00,9079.25,9085.102094925753,8790.101217005176,9380.102972846329
2026-02-09 19:00:00+00:00,8711.75,8536.254424248418,8241.253546327842,8831.255302168993
2026-02-09 20:00:00+00:00,8333.5,8235.896738246018,7940.8958603254405,8530.897616166592
2026-02-09 21:00:00+00:00,7877.75,7947.970933479735,7652.970055559159,8242.971811400312
2026-02-09 22:00:00+00:00,7415.0,7432.764849604975,7137.763971684399,7727.765727525551
2026-02-09 23:00:00+00:00,7046.5,7056.633193828992,6761.632315908417,7351.634071749569
2026-02-10 00:00:00+00:00,6748.75,6839.7340633230215,6544.733185402446,7134.734941243598
2026-02-10 01:00:00+00:00,6600.0,6797.774717451128,6502.773839530551,7092.775595371703
