date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2026-05-20 00:00:00+00:00,19.062775,3.2044992,-212.19669155551446,218.6056007278421
2026-05-20 01:00:00+00:00,19.062775,-0.0072928052,-215.40841172624846,215.3938805571081
2026-05-20 02:00:00+00:00,19.062775,6.5819407,-208.8191586711398,221.98313361221676
2026-05-20 03:00:00+00:00,27.366364,11.575837,-203.82534363574882,226.97694864760774
2026-05-20 04:00:00+00:00,245.64139,242.49881,27.097697102445636,457.8999893858022
2026-05-20 05:00:00+00:00,713.8056,1124.6134,909.2122437484505,1340.014536031807
2026-05-20 06:00:00+00:00,1545.1481,2654.8228,2439.4216890220505,2870.2239813054075
2026-05-20 07:00:00+00:00,2710.213,3711.9001,3496.4989744190734,3927.3012667024295
2026-05-20 08:00:00+00:00,3971.9397,4157.985,3942.583444732103,4373.385737015459
2026-05-20 09:00:00+00:00,5195.8374,5787.49,5572.089238022761,6002.891530306117
2026-05-20 10:00:00+00:00,6789.1577,6185.1367,5969.735395098649,6400.537687382004
2026-05-20 11:00:00+00:00,7775.766,7213.052,6997.650722110414,7428.45301439377
2026-05-20 12:00:00+00:00,7852.7573,7219.4307,7004.02933973345,7434.831632016806
2026-05-20 13:00:00+00:00,7221.671,6732.3857,6516.984740913027,6947.787033196383
2026-05-20 14:00:00+00:00,5847.579,6455.3457,6239.944608205867,6670.746900489223
2026-05-20 15:00:00+00:00,3831.1038,5862.1396,5646.738497838453,6077.54079012181
2026-05-20 16:00:00+00:00,2370.7427,3194.6677,2979.266431457393,3410.068723740749
2026-05-20 17:00:00+00:00,1113.64,1663.3636,1447.9624488991765,1878.764741182533
2026-05-20 18:00:00+00:00,278.9164,302.14188,86.74074961087331,517.5430418942299
2026-05-20 19:00:00+00:00,25.586456,78.39139,-137.0097158414278,293.79257644192876
2026-05-20 20:00:00+00:00,19.062775,-13.943572,-229.3446725344354,201.45761974892116
2026-05-20 21:00:00+00:00,19.062775,0.6644601,-214.73669784093318,216.0655944424234
2026-05-20 22:00:00+00:00,19.062775,-1.0694265,-216.47052208574019,214.33177019761638
2026-05-20 23:00:00+00:00,19.062775,-17.973969,-233.37511256911876,197.4271797142378
2026-05-21 00:00:00+00:00,19.062775,7.5276194,-207.87349334589658,222.92879893746
2026-05-21 01:00:00+00:00,19.062775,-1.4206228,-216.82173786198632,213.98055442137024
2026-05-21 02:00:00+00:00,19.062775,1.6881418,-213.71298456541308,217.0893077179437
2026-05-21 03:00:00+00:00,34.40738,0.9859933,-214.41510267232206,216.3871896110345
2026-05-21 04:00:00+00:00,479.59915,261.21048,45.80930137436508,476.61159365772164
2026-05-21 05:00:00+00:00,1764.5568,1737.5524,1522.1512228696827,1952.9535151530395
2026-05-21 06:00:00+00:00,4036.2717,4008.0408,3792.6396973672036,4223.441989650561
2026-05-21 07:00:00+00:00,6983.6655,6995.794,6780.392811750729,7211.1951040340855
2026-05-21 08:00:00+00:00,9491.079,8627.454,8412.053229981964,8842.85552226532
2026-05-21 09:00:00+00:00,10609.245,8804.863,8589.461549536389,9020.263841819746
2026-05-21 10:00:00+00:00,10738.703,8904.129,8688.727885138833,9119.530177422188
2026-05-21 11:00:00+00:00,10450.071,8925.254,8709.852863680459,9140.655155963816
2026-05-21 12:00:00+00:00,10404.127,8587.476,8372.074499596327,8802.876791879684
2026-05-21 13:00:00+00:00,9668.908,9230.916,9015.514339502835,9446.31663178619
2026-05-21 14:00:00+00:00,8102.3877,7112.4404,6897.03907806384,7327.841370347196
2026-05-21 15:00:00+00:00,6224.053,5207.593,4992.191713682692,5422.994005966049
2026-05-21 16:00:00+00:00,3913.2168,3262.9888,3047.5876951117752,3478.3899873951323
2026-05-21 17:00:00+00:00,1791.825,1624.3318,1408.930622928354,1839.7329152117106
2026-05-21 18:00:00+00:00,456.50772,280.31656,64.91537691304552,495.7176691964021
2026-05-21 19:00:00+00:00,30.628326,58.06021,-157.34089344298968,273.4613988403669
2026-05-21 20:00:00+00:00,19.062775,-68.2009,-283.6021030281702,147.2001892551864
2026-05-21 21:00:00+00:00,19.062775,-12.470672,-227.87179173784352,202.93050054551304
2026-05-21 22:00:00+00:00,19.062775,-12.025603,-227.42669900935653,203.37559327400004
2026-05-21 23:00:00+00:00,19.062775,6.3575754,-209.04358570888394,221.75870657447263
2026-05-22 00:00:00+00:00,19.062775,-7.1841726,-222.58537525030988,208.21691703304668
2026-05-22 01:00:00+00:00,19.062775,-7.629363,-223.03046797879688,207.7718243045597
2026-05-22 02:00:00+00:00,19.062775,9.130647,-206.27053263217658,224.5317596511802
2026-05-22 03:00:00+00:00,59.51761,15.284211,-200.11696893805174,230.68532334530482
2026-05-22 04:00:00+00:00,743.0826,492.3278,276.9266000128973,707.728892296254
2026-05-22 05:00:00+00:00,2413.3455,1969.4075,1754.0063332309387,2184.8086255142953
2026-05-22 06:00:00+00:00,5164.243,4409.855,4194.453897088906,4625.256189372261
2026-05-22 07:00:00+00:00,8375.389,6221.695,6006.293493832189,6437.095786115545
2026-05-22 08:00:00+00:00,8655.462,9177.551,8962.148975139575,9392.951267422932
2026-05-22 09:00:00+00:00,8935.533,8885.789,8670.388184051666,9101.190476335021
2026-05-22 10:00:00+00:00,9215.606,9000.673,8785.271632403501,9216.073924686858
2026-05-22 11:00:00+00:00,9495.678,9185.791,8970.390086419422,9401.192378702777
2026-05-22 12:00:00+00:00,9775.751,9044.509,8829.106997247804,9259.909289531159
2026-05-22 13:00:00+00:00,10055.823,8905.237,8689.83622872188,9120.638521005236
2026-05-22 14:00:00+00:00,10335.8955,8356.169,8140.7679581867915,8571.570250470148
2026-05-22 15:00:00+00:00,7343.0454,6054.5073,5839.10632130821,6269.908613591566
2026-05-22 16:00:00+00:00,4226.384,3189.1355,2973.7344303552327,3404.5367226385893
2026-05-22 17:00:00+00:00,1841.2797,1596.3231,1380.9219483866723,1811.724240670029
2026-05-22 18:00:00+00:00,473.11526,323.2581,107.8569516761645,538.6592439595213
2026-05-22 19:00:00+00:00,41.1597,-72.21066,-287.6118556543465,143.19043662901026
2026-05-22 20:00:00+00:00,19.062775,12.548371,-202.85272199032966,227.9495702930269
2026-05-22 21:00:00+00:00,19.062775,-4.7691336,-220.17027702989276,210.63201525346403
2026-05-22 22:00:00+00:00,19.062775,-4.7691336,-220.17027702989276,210.63201525346403
2026-05-22 23:00:00+00:00,19.062775,-1.6089773,-217.01011865763485,213.79217362572172
2026-05-23 00:00:00+00:00,19.062775,-3.3158865,-218.71698658226592,212.08530570109087
2026-05-23 01:00:00+00:00,19.062775,-20.34018,-235.74131327851933,195.06097900483746
2026-05-23 02:00:00+00:00,19.062775,4.664216,-210.73697547342704,220.06531680992953
2026-05-23 03:00:00+00:00,63.008087,29.259186,-186.14199760030965,244.66029468304714
2026-05-23 04:00:00+00:00,777.44135,659.0568,443.65559345528027,874.4578857386368
2026-05-23 05:00:00+00:00,2646.8853,2430.946,2215.5449049996223,2646.3471972829793
2026-05-23 06:00:00+00:00,5518.1934,5020.572,4805.170331529698,5235.972623813055
2026-05-23 07:00:00+00:00,8711.866,7391.5327,7176.131652451376,7606.933944734732
2026-05-23 08:00:00+00:00,8848.664,9142.259,8926.857510008722,9357.659802292079
2026-05-23 09:00:00+00:00,8985.461,8879.791,8664.390089366927,9095.192381650284
2026-05-23 10:00:00+00:00,9122.258,9631.896,9416.495244140959,9847.297536424314
2026-05-23 11:00:00+00:00,9259.054,9378.148,9162.74725273934,9593.549545022695
2026-05-23 12:00:00+00:00,9395.851,9237.441,9022.039649658922,9452.841941942279
2026-05-23 13:00:00+00:00,9532.648,9029.07,8813.668548480973,9244.470840764328
2026-05-23 14:00:00+00:00,9669.445,9004.204,8788.802910346552,9219.60520262991
2026-05-23 15:00:00+00:00,7329.1025,6873.1978,6657.796721372732,7088.599013656088
2026-05-23 16:00:00+00:00,4272.4077,3358.9878,3143.5866739524236,3574.3889662357797
2026-05-23 17:00:00+00:00,1849.7924,1310.0221,1094.6209483746375,1525.423240657994
2026-05-23 18:00:00+00:00,477.18277,473.1708,257.76966792830353,688.5719602116601
2026-05-23 19:00:00+00:00,36.068024,-136.39304,-351.7942271021748,79.00806518118179
2026-05-23 20:00:00+00:00,19.062775,9.970613,-205.4304984685532,225.3717938148036
2026-05-23 21:00:00+00:00,19.062775,1.8485422,-213.55265714948268,217.24963513387388
2026-05-23 22:00:00+00:00,19.062775,-4.552703,-219.95384285452633,210.84844942883046
2026-05-23 23:00:00+00:00,19.062775,-12.7518,-228.15295242619072,202.64933985716584
2026-05-24 00:00:00+00:00,19.062775,-5.5871267,-220.98821327988344,209.81407900347313
2026-05-24 01:00:00+00:00,19.062775,-7.096648,-222.49776720973796,208.3045250736186
2026-05-24 02:00:00+00:00,19.062775,-10.053191,-225.4543426755506,205.34794960780619
2026-05-24 03:00:00+00:00,58.463287,13.043855,-202.35732124570018,228.4449710376564
2026-05-24 04:00:00+00:00,748.48254,288.58536,73.18422812702579,503.98652041038235
2026-05-24 05:00:00+00:00,2459.5085,2498.4104,2283.009208428876,2713.8115007122324
2026-05-24 06:00:00+00:00,5118.3887,4318.848,4103.446695887356,4534.248988170713
2026-05-24 07:00:00+00:00,7720.9507,7472.462,7257.06079453132,7687.863086814676
2026-05-24 08:00:00+00:00,10025.843,8807.892,8592.490687654768,9023.292979938124
2026-05-24 09:00:00+00:00,10110.056,8998.636,8783.23423611113,9214.036528394487
2026-05-24 10:00:00+00:00,10194.269,9218.193,9002.791583270942,9433.5938755543
2026-05-24 11:00:00+00:00,10278.482,9597.309,9381.907150899347,9812.709443182704
2026-05-24 12:00:00+00:00,10362.695,9454.535,9239.13394142405,9669.936233707405
