date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2026-05-08 00:00:00+00:00,690.19995,914.3134524636209,-5.348232480549996,1833.9751374077923
2026-05-08 01:00:00+00:00,733.6699,941.0906865906629,21.429001646491997,1860.752371534834
2026-05-08 02:00:00+00:00,848.06995,732.964987969922,-186.69669697424933,1652.6266729140932
2026-05-08 03:00:00+00:00,931.36,842.7904661203506,-76.87121882382007,1762.4521510645218
2026-05-08 04:00:00+00:00,865.78,1144.4466765169007,224.78499157272927,2064.1083614610716
2026-05-08 05:00:00+00:00,736.13,875.780916522682,-43.88076842148894,1795.4426014668531
2026-05-08 06:00:00+00:00,423.0199,955.4650695166288,35.80338457245762,1875.1267544608
2026-05-08 07:00:00+00:00,348.56995,607.3198759261836,-312.34180901798754,1526.9815608703548
2026-05-08 08:00:00+00:00,405.5099,664.1144119261867,-255.54727301798448,1583.7760968703578
2026-05-08 09:00:00+00:00,435.79993,1186.8911355786909,267.22945063452016,2106.552820522862
2026-05-08 10:00:00+00:00,439.66003,913.9598607684404,-5.701824175730508,1833.6215457126114
2026-05-08 11:00:00+00:00,504.67993,348.0455479467355,-571.6161369974357,1267.7072328909067
2026-05-08 12:00:00+00:00,551.83997,640.2465708955765,-279.41511404859466,1559.9082558397477
2026-05-08 13:00:00+00:00,521.65,744.6106864370383,-175.05099850713304,1664.2723713812093
2026-05-08 14:00:00+00:00,504.62,834.7224210958323,-84.93926384833912,1754.3841060400032
2026-05-08 15:00:00+00:00,566.4099,406.43989525172356,-513.2217896924471,1326.1015801958947
2026-05-08 16:00:00+00:00,674.31995,279.41361572833057,-640.2480692158406,1199.075300672502
2026-05-08 17:00:00+00:00,829.64,816.7914284326798,-102.87025651149088,1736.453113376851
2026-05-08 18:00:00+00:00,994.69995,929.2577863016616,9.596101357490625,1848.9194712458327
2026-05-08 19:00:00+00:00,1272.81,1135.4385777914251,215.77689284725375,2055.1002627355965
2026-05-08 20:00:00+00:00,1601.2701,1898.0893070596471,978.427622115476,2817.7509920038183
2026-05-08 21:00:00+00:00,1842.22,2479.334481942253,1559.6727969980818,3398.9961668864244
2026-05-08 22:00:00+00:00,1755.18,1881.8348938182808,962.1732088741096,2801.496578762452
2026-05-08 23:00:00+00:00,1517.58,1619.8273278794945,700.1656429353231,2539.4890128236657
2026-05-09 00:00:00+00:00,1372.57,1699.48262255003,779.820937605859,2619.1443074942013
2026-05-09 01:00:00+00:00,1159.28,1552.7575630760148,633.0958781318434,2472.419248020186
2026-05-09 02:00:00+00:00,1191.63,1187.134412590163,267.4727276459921,2106.7960975343344
2026-05-09 03:00:00+00:00,1212.16,951.0202997649753,31.358614820804178,1870.6819847091465
2026-05-09 04:00:00+00:00,1222.21,748.2132437604384,-171.44844118373248,1667.8749287046096
2026-05-09 05:00:00+00:00,1100.97,847.9316082192802,-71.7300767248912,1767.5932931634516
2026-05-09 06:00:00+00:00,552.63,1019.80579065647,100.14410571229882,1939.4674756006411
2026-05-09 07:00:00+00:00,288.93005,306.40406162546105,-613.2576233187106,1226.065746569632
2026-05-09 08:00:00+00:00,300.5199,415.3480738666867,-504.313611077484,1335.0097588108579
2026-05-09 09:00:00+00:00,282.84998,321.7153806103788,-597.9463043337923,1241.3770655545497
2026-05-09 10:00:00+00:00,235.45007,248.34926333372596,-671.3124216104447,1168.0109482778973
2026-05-09 11:00:00+00:00,199.71008,194.73812084945712,-724.923564094714,1114.3998057936283
