date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2026-02-17 23:00:00+00:00,886.49,969.00916,901.9851,1036.0332
2026-02-18 00:00:00+00:00,818.97,903.0096,835.98553,970.03357
2026-02-18 01:00:00+00:00,767.68,825.3884,758.3644,892.4124
2026-02-18 02:00:00+00:00,674.32,736.2202,669.19617,803.24426
2026-02-18 03:00:00+00:00,521.63,579.6024,512.57837,646.62646
2026-02-18 04:00:00+00:00,415.76,499.80917,432.78516,566.83325
2026-02-18 05:00:00+00:00,340.0,417.6909,350.66684,484.7149
2026-02-18 06:00:00+00:00,293.72,378.6151,311.59106,445.63916
2026-02-18 07:00:00+00:00,223.84,306.73416,239.71013,373.7582
2026-02-18 08:00:00+00:00,99.620026,225.12465,158.10062,292.14868
2026-02-18 09:00:00+00:00,27.17999,100.7189,33.69488,167.74295
2026-02-18 10:00:00+00:00,20.920012,52.969845,-14.054172,119.99388
2026-02-18 11:00:00+00:00,55.779995,40.487362,-26.536684,107.51138
2026-02-18 12:00:00+00:00,93.740005,51.837215,-15.186831,118.86124
2026-02-18 13:00:00+00:00,126.41,69.36713,2.3430758,136.39114
2026-02-18 14:00:00+00:00,216.04,110.62637,43.602352,177.65042
2026-02-18 15:00:00+00:00,336.76,196.76132,129.73729,263.78537
2026-02-18 16:00:00+00:00,516.84,312.49472,245.47067,379.51877
2026-02-18 17:00:00+00:00,681.63,444.70157,377.67755,511.72562
2026-02-18 18:00:00+00:00,792.67,612.82526,545.8013,679.8493
2026-02-18 19:00:00+00:00,925.49,826.5104,759.4863,893.53436
2026-02-18 20:00:00+00:00,980.66,889.5758,822.5518,956.59985
2026-02-18 21:00:00+00:00,955.57,943.78424,876.7602,1010.8083
2026-02-18 22:00:00+00:00,988.73,980.4487,913.4247,1047.4728
2026-02-18 23:00:00+00:00,1112.04,1037.5687,970.54474,1104.5928
2026-02-19 00:00:00+00:00,1158.69,1079.2131,1012.1891,1146.2372
2026-02-19 01:00:00+00:00,1149.2,1083.2443,1016.2202,1150.2683
2026-02-19 02:00:00+00:00,1116.45,1027.5426,960.5186,1094.5667
2026-02-19 03:00:00+00:00,1072.55,959.1181,892.0941,1026.1422
2026-02-19 04:00:00+00:00,903.06,845.0905,778.06647,912.11456
2026-02-19 05:00:00+00:00,677.43,745.02075,677.99677,812.0448
2026-02-19 06:00:00+00:00,593.46,689.32733,622.3033,756.3514
2026-02-19 07:00:00+00:00,525.54,646.75745,579.7334,713.7815
2026-02-19 08:00:00+00:00,435.91,561.9562,494.9321,628.98016
2026-02-19 09:00:00+00:00,392.52,391.5386,324.5146,458.56265
2026-02-19 10:00:00+00:00,352.23,327.13678,260.11276,394.16083
2026-02-19 11:00:00+00:00,264.55,277.89832,210.87428,344.92236
2026-02-19 12:00:00+00:00,209.78,246.86406,179.84003,313.8881
2026-02-19 13:00:00+00:00,225.37,260.32953,193.3055,327.35358
2026-02-19 14:00:00+00:00,292.03,294.638,227.61395,361.66202
2026-02-19 15:00:00+00:00,315.23,303.47842,236.45438,370.50247
2026-02-19 16:00:00+00:00,345.6,325.50934,258.4853,392.53336
2026-02-19 17:00:00+00:00,326.68,294.8101,227.78604,361.8341
2026-02-19 18:00:00+00:00,283.13,290.0532,223.02916,357.07724
2026-02-19 19:00:00+00:00,279.93,279.71738,212.69333,346.74142
2026-02-19 20:00:00+00:00,280.84,274.8146,207.79057,341.83865
