date,solar_50hz_actual,solar_50hz_fitted,solar_50hz_lower,solar_50hz_upper
2026-02-19 00:00:00+00:00,6.019599,-1.40545,-163.9839291974854,161.17306520619627
2026-02-19 01:00:00+00:00,6.019599,-3.4066708,-165.98521078447538,159.1717836192065
2026-02-19 02:00:00+00:00,6.019599,-3.4672177,-166.04572941267588,159.11126499100578
2026-02-19 03:00:00+00:00,6.019599,4.013007,-158.56542854534246,166.5915658583392
2026-02-19 04:00:00+00:00,6.019599,9.195136,-153.38344659751147,171.7735478061702
2026-02-19 05:00:00+00:00,6.019599,9.853827,-152.72468644791752,172.43230795576437
2026-02-19 06:00:00+00:00,146.47076,178.28387,15.70540217340249,340.8623965770844
2026-02-19 07:00:00+00:00,1079.5555,1167.416,1004.8375368018133,1329.994531205495
2026-02-19 08:00:00+00:00,2343.8337,1987.574,1824.9954360121437,2150.1524304158256
2026-02-19 09:00:00+00:00,3722.659,4078.311,3915.732558868517,4240.889553272199
2026-02-19 10:00:00+00:00,4852.032,4902.3125,4739.7341598538005,5064.891154257482
2026-02-19 11:00:00+00:00,5708.4526,5903.4927,5740.914065193974,6066.071059597655
2026-02-19 12:00:00+00:00,5816.826,6050.2173,5887.6386021513645,6212.795596555046
2026-02-19 13:00:00+00:00,5011.2656,4647.895,4485.316624802468,4810.47361920615
2026-02-19 14:00:00+00:00,3153.9128,3976.2346,3813.6560863150607,4138.813080718743
2026-02-19 15:00:00+00:00,1067.1472,1753.1875,1590.6090460381843,1915.766040441866
2026-02-19 16:00:00+00:00,64.88923,137.94,-24.63849802420782,300.5184963794741
2026-02-19 17:00:00+00:00,6.019599,-51.87786,-214.45646511683663,110.70052928684527
2026-02-19 18:00:00+00:00,6.019599,-0.067315236,-162.64577303818942,162.51122136549202
2026-02-19 19:00:00+00:00,6.019599,-1.4413387,-164.01984353094213,161.1371508727393
2026-02-19 20:00:00+00:00,6.019599,1.4563664,-161.1220925596558,164.03490184402608
2026-02-19 21:00:00+00:00,6.019599,1.9397649,-160.63873722097742,164.51825718270425
2026-02-19 22:00:00+00:00,6.019599,0.9119328,-161.6665617917297,163.49043261195197
2026-02-19 23:00:00+00:00,6.019599,-0.3495418,-162.92792874081715,162.22906566286474
2026-02-20 00:00:00+00:00,6.019599,-4.9152155,-167.49381121139186,157.66318319228958
2026-02-20 01:00:00+00:00,6.019599,-0.20696367,-162.78546193738066,162.371532466301
2026-02-20 02:00:00+00:00,6.019599,-1.5404598,-164.1188559751131,161.03813842856857
2026-02-20 03:00:00+00:00,6.019599,4.2586126,-158.31978244136735,166.83721196231454
2026-02-20 04:00:00+00:00,6.019599,3.4671085,-159.1112867295392,166.04570767414248
2026-02-20 05:00:00+00:00,6.029853,34.423897,-128.15471866364442,197.00227574003725
2026-02-20 06:00:00+00:00,188.16412,161.63495,-0.9435700771969096,324.213424326485
2026-02-20 07:00:00+00:00,1860.7885,1749.9209,1587.3423794620385,1912.49937386572
2026-02-20 08:00:00+00:00,4654.7666,3591.813,3429.2345175912533,3754.391511994935
2026-02-20 09:00:00+00:00,7006.7144,5910.011,5747.432615927247,6072.589610330928
2026-02-20 10:00:00+00:00,8451.721,9973.982,9811.403744309293,10136.560738712973
2026-02-20 11:00:00+00:00,8989.935,9408.075,9245.496234643964,9570.653229047646
2026-02-20 12:00:00+00:00,8430.845,9911.013,9748.43421087737,10073.591205281053
2026-02-20 13:00:00+00:00,6808.221,8674.285,8511.706478758832,8836.863473162512
2026-02-20 14:00:00+00:00,4412.646,6677.6787,6515.1001046139145,6840.2570990175955
2026-02-20 15:00:00+00:00,1475.693,2357.8562,2195.2777945628095,2520.434788966491
2026-02-20 16:00:00+00:00,89.90534,154.3642,-8.214337595743928,316.94265680793796
2026-02-20 17:00:00+00:00,6.019599,-6.3805475,-168.95895727904326,156.19803712463818
2026-02-20 18:00:00+00:00,6.019599,24.123602,-138.4547907616652,186.70220364201646
2026-02-20 19:00:00+00:00,6.019599,5.498603,-157.07984503931493,168.07714936436673
2026-02-20 20:00:00+00:00,6.019599,0.60626876,-161.97232968044182,163.18466472323985
2026-02-20 21:00:00+00:00,6.019599,12.890937,-149.68764342090344,175.46935098277845
2026-02-20 22:00:00+00:00,6.019599,2.1236026,-160.4548002755937,164.70219412808774
2026-02-20 23:00:00+00:00,6.019599,-9.382989,-171.96147492472346,153.1955194789582
2026-02-21 00:00:00+00:00,6.019599,-17.166925,-179.7453610417192,145.41163336196246
2026-02-21 01:00:00+00:00,6.019599,-18.878595,-181.45714532200464,143.69984908167703
2026-02-21 02:00:00+00:00,6.019599,-17.166925,-179.7453610417192,145.41163336196246
2026-02-21 03:00:00+00:00,6.019599,-15.99627,-178.57467282406697,146.5823215796147
2026-02-21 04:00:00+00:00,6.019599,-11.300958,-173.87941938435506,151.27757501932683
2026-02-21 05:00:00+00:00,6.1192083,8.207343,-154.3711899784389,170.78580442524276
2026-02-21 06:00:00+00:00,62.21589,152.0368,-10.541626088089743,314.6153683155919
2026-02-21 07:00:00+00:00,612.7786,641.1622,478.58371734001025,803.7407117436919
2026-02-21 08:00:00+00:00,1821.1199,1230.368,1067.7895099104699,1392.9465043141515
2026-02-21 09:00:00+00:00,2825.6323,1985.3313,1822.7528611979205,2147.909855601602
2026-02-21 10:00:00+00:00,3450.9937,2728.2517,2565.673129487022,2890.8301238907034
2026-02-21 11:00:00+00:00,3597.1301,2430.1785,2267.599861915231,2592.756856318913
2026-02-21 12:00:00+00:00,3425.1099,3171.3718,3008.7933526819374,3333.950347085619
2026-02-21 13:00:00+00:00,2839.1775,2703.558,2540.979594569267,2866.1365889729486
2026-02-21 14:00:00+00:00,1734.8904,3695.622,3533.0436087068347,3858.2006031105166
2026-02-21 15:00:00+00:00,615.9007,1377.5769,1214.9984439206305,1540.1554383243122
2026-02-21 16:00:00+00:00,42.13752,1.9761418,-160.6024260440572,164.55456835962468
2026-02-21 17:00:00+00:00,6.019599,72.76545,-89.81309216168302,235.34390224199865
2026-02-21 18:00:00+00:00,6.019599,-3.4733212,-166.05188048636182,159.10511391731984
2026-02-21 19:00:00+00:00,6.019599,-3.4391415,-166.01755352675946,159.1394408769222
2026-02-21 20:00:00+00:00,6.019599,-1.8693172,-164.4478392064466,160.70915519723508
2026-02-21 21:00:00+00:00,6.019599,-3.3749325,-165.9534633073863,159.20353109629536
2026-02-21 22:00:00+00:00,6.019599,-5.8700495,-168.44861658483978,156.70837781884188
2026-02-21 23:00:00+00:00,6.019599,0.5254582,-162.05308732528692,163.10390707839497
2026-02-22 00:00:00+00:00,6.019599,13.044501,-149.53406500048595,175.62292940319594
2026-02-22 01:00:00+00:00,6.019599,5.9683294,-156.61018080013173,168.54681360355016
2026-02-22 02:00:00+00:00,6.019599,-2.3732235,-164.95163198350065,160.20536242018102
2026-02-22 03:00:00+00:00,6.019599,8.527656,-154.0509373033051,171.1060571003768
2026-02-22 04:00:00+00:00,6.019599,22.705877,-139.87271245714692,185.28428194653475
2026-02-22 05:00:00+00:00,6.1094427,26.23493,-136.34358353525522,188.81341086842644
2026-02-22 06:00:00+00:00,49.99714,172.91876,10.340276967115187,335.49727137079685
