date,solar_50hz_actual,solar_50hz_fitted,solar_50hz_lower,solar_50hz_upper
2026-06-27 00:00:00+00:00,,-54.892998,-217.47148333162022,107.68551107206167
2026-06-27 01:00:00+00:00,,-29.305109,-191.8836120631854,133.27338234049625
2026-06-27 02:00:00+00:00,,-31.561213,-194.1396671538132,131.01732724986823
2026-06-27 03:00:00+00:00,,246.89655,84.31804965787114,409.4750440615528
2026-06-27 04:00:00+00:00,,785.8857,623.3071711321429,948.4641655358246
2026-06-27 05:00:00+00:00,,2820.4675,2657.88908368384,2983.0460780875214
2026-06-27 06:00:00+00:00,,6126.287,5963.708732004009,6288.86572640769
2026-06-27 07:00:00+00:00,,9228.459,9065.880120892112,9391.037115295792
2026-06-27 08:00:00+00:00,,9944.856,9782.277815141035,10107.434809544717
2026-06-27 09:00:00+00:00,,10540.18,10377.601743389983,10702.758737793665
2026-06-27 10:00:00+00:00,,10810.101,10647.521968347275,10972.678962750955
2026-06-27 11:00:00+00:00,,11325.786,11163.207350318791,11488.364344722471
2026-06-27 12:00:00+00:00,,10634.039,10471.460778342449,10796.61777274613
2026-06-27 13:00:00+00:00,,9073.405,8910.82703016392,9235.9840245676
2026-06-27 14:00:00+00:00,,8967.534,8804.955543567952,9130.112537971632
2026-06-27 15:00:00+00:00,,7281.902,7119.323644377801,7444.480638781482
2026-06-27 16:00:00+00:00,,4335.0933,4172.514685697775,4497.671680101457
2026-06-27 17:00:00+00:00,,2322.7876,2160.20898571068,2485.3659801143613
2026-06-27 18:00:00+00:00,,245.02582,82.44732957040924,407.60432397409113
2026-06-27 19:00:00+00:00,,-113.45403,-276.03248272628844,49.12451167739346
2026-06-27 20:00:00+00:00,,-26.778498,-189.3569097303748,135.80008467330686
2026-06-27 21:00:00+00:00,,-10.919854,-173.49825123755681,151.65874316612508
2026-06-27 22:00:00+00:00,,-10.614678,-173.19307861403968,151.963915789642
2026-06-27 23:00:00+00:00,,-54.22381,-216.80240525197223,108.35458915170966
2026-06-28 00:00:00+00:00,,-21.116877,-183.69534245677005,141.46165194691162
2026-06-28 01:00:00+00:00,,-19.539484,-182.11808811064884,143.03890629303305
2026-06-28 02:00:00+00:00,,92.4029,-70.17569020836163,254.98130419532004
2026-06-28 03:00:00+00:00,,336.02838,173.44988527180408,498.60687967548574
2026-06-28 04:00:00+00:00,,1263.7692,1101.1906337122077,1426.3476281158892
2026-06-28 05:00:00+00:00,,3002.6357,2840.0571489338745,3165.2141433375564
2026-06-28 06:00:00+00:00,,4533.986,4371.407470694526,4696.564465098208
2026-06-28 07:00:00+00:00,,5558.346,5395.767796431139,5720.92479083482
2026-06-28 08:00:00+00:00,,8079.6357,7917.057184398021,8242.214178801702
2026-06-28 09:00:00+00:00,,10050.348,9887.769125698862,10212.926120102544
2026-06-28 10:00:00+00:00,,10869.184,10706.604816896592,11031.761811300272
2026-06-28 11:00:00+00:00,,9958.642,9796.06336337995,10121.22035778363
2026-06-28 12:00:00+00:00,,9174.526,9011.947506813538,9337.104501217218
2026-06-28 13:00:00+00:00,,6894.1934,6731.614723612307,7056.771718015988
2026-06-28 14:00:00+00:00,,6479.6094,6317.030769804156,6642.187764207837
2026-06-28 15:00:00+00:00,,5232.3887,5069.810298086012,5394.967292489694
2026-06-28 16:00:00+00:00,,5150.7026,4988.123841114615,5313.280835518297
2026-06-28 17:00:00+00:00,,2312.1443,2149.565817635651,2474.722812039333
2026-06-28 18:00:00+00:00,,387.54144,224.96294475274271,550.1199391564246
2026-06-28 19:00:00+00:00,,45.418526,-117.15997208257295,207.99702232110872
2026-06-28 20:00:00+00:00,,-107.58001,-270.15840577792005,54.99858862576184
2026-06-28 21:00:00+00:00,,70.913155,-91.6653590280871,233.4916353755948
2026-06-28 22:00:00+00:00,,56.88044,-105.69814074483156,219.4588536588501
2026-06-28 23:00:00+00:00,,583.79364,421.2151333426268,746.3721277463087
2026-06-29 00:00:00+00:00,,101.128975,-61.44949928702181,263.70749511665986
2026-06-29 01:00:00+00:00,,33.636055,-128.94245293891208,196.21454146476958
2026-06-29 02:00:00+00:00,,134.17853,-28.399978794043363,296.7570156096383
2026-06-29 03:00:00+00:00,,140.14825,-22.430262570944706,302.72673183273696
2026-06-29 04:00:00+00:00,,700.80096,538.2224443709797,863.3794387746614
2026-06-29 05:00:00+00:00,,2091.064,1928.4855207890946,2253.642515192776
2026-06-29 06:00:00+00:00,,3212.8044,3050.225992921964,3375.382987325646
2026-06-29 07:00:00+00:00,,4993.199,4830.620837263821,5155.777831667503
2026-06-29 08:00:00+00:00,,4542.247,4379.668759498245,4704.825753901927
2026-06-29 09:00:00+00:00,,5020.3804,4857.801638195189,5182.958632598871
2026-06-29 10:00:00+00:00,,3675.711,3513.132483974488,3838.28947837817
2026-06-29 11:00:00+00:00,,3311.2175,3148.639005041097,3473.7959994447783
2026-06-29 12:00:00+00:00,,4125.2153,3962.636678363079,4287.79367276676
2026-06-29 13:00:00+00:00,,4350.8193,4188.240996895479,4513.397991299161
2026-06-29 14:00:00+00:00,,4956.571,4793.992383994268,5119.1493783979495
2026-06-29 15:00:00+00:00,,4857.814,4695.2355070139165,5020.392501417598
2026-06-29 16:00:00+00:00,,1816.3433,1653.7647982654053,1978.921792669087
2026-06-29 17:00:00+00:00,,1097.8711,935.2925055995911,1260.4495000032728
2026-06-29 18:00:00+00:00,,316.4527,153.8741924770743,479.03118688075597
2026-06-29 19:00:00+00:00,,8.679755,-153.89874783501,171.25824656867144
2026-06-29 20:00:00+00:00,,73.991035,-88.58744112432078,236.5695532793609
2026-06-29 21:00:00+00:00,,9.950263,-152.62825348625984,172.52874091742183
2026-06-29 22:00:00+00:00,,69.37263,-93.20590535382416,231.9510890498575
