date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2026-06-10 00:00:00+00:00,,3205.1340995794053,2187.9176869189796,4222.350512239831
2026-06-10 01:00:00+00:00,,2905.416541968215,1888.2001293077894,3922.6329546286406
2026-06-10 02:00:00+00:00,,2981.0076294489577,1963.791216788532,3998.224042109383
2026-06-10 03:00:00+00:00,,2466.8412942505734,1449.624881590148,3484.057706910999
2026-06-10 04:00:00+00:00,,2688.083510773565,1670.8670981131395,3705.299923433991
2026-06-10 05:00:00+00:00,,1879.8753507395363,862.6589380791106,2897.0917633999616
2026-06-10 06:00:00+00:00,,631.5625821633944,-385.6538304970318,1648.77899482382
2026-06-10 07:00:00+00:00,,1007.5900485272755,-9.626364133149764,2024.806461187701
2026-06-10 08:00:00+00:00,,934.9195036257006,-82.2969090347251,1952.1359162861265
2026-06-10 09:00:00+00:00,,723.8316604119941,-293.3847522484316,1741.0480730724198
2026-06-10 10:00:00+00:00,,1303.3133032828505,286.09689062242524,2320.529715943276
2026-06-10 11:00:00+00:00,,980.3394870135326,-36.87692564689314,1997.5558996739585
2026-06-10 12:00:00+00:00,,1202.1456537025983,184.92924104217263,2219.3620663630236
2026-06-10 13:00:00+00:00,,1018.3032351254956,1.0868224650698721,2035.519647785921
2026-06-10 14:00:00+00:00,,1303.343895634387,286.1274829739614,2320.560308294813
2026-06-10 15:00:00+00:00,,1811.8683803078436,794.6519676474181,2829.084792968269
2026-06-10 16:00:00+00:00,,1220.5028834034038,203.2864707429785,2237.7192960638295
2026-06-10 17:00:00+00:00,,937.6150357826605,-79.60137687776523,1954.8314484430862
2026-06-10 18:00:00+00:00,,1586.562721677772,569.3463090173459,2603.7791343381973
2026-06-10 19:00:00+00:00,,1248.293926835442,231.0775141750164,2265.510339495868
2026-06-10 20:00:00+00:00,,4091.200244804917,3073.9838321444913,5108.416657465343
2026-06-10 21:00:00+00:00,,1886.6510073671252,869.4345947067,2903.867420027551
2026-06-10 22:00:00+00:00,,2389.070113343101,1371.853700682676,3406.286526003527
2026-06-10 23:00:00+00:00,,2047.9316603239827,1030.715247663557,3065.1480729844084
2026-06-11 00:00:00+00:00,,2345.3849768510145,1328.1685641905888,3362.6013895114397
2026-06-11 01:00:00+00:00,,2483.954208955019,1466.7377962945934,3501.170621615445
