date,hard_coal_ampr_actual,lignite_ampr_actual,gas_ampr_actual,biomass_ampr_actual,pumped_storage_ampr_actual,hydro_ampr_actual,other_conv_ampr_actual,other_renew_ampr_actual,hard_coal_ampr_fitted,lignite_ampr_fitted,gas_ampr_fitted,biomass_ampr_fitted,pumped_storage_ampr_fitted,hydro_ampr_fitted,other_conv_ampr_fitted,other_renew_ampr_fitted,hard_coal_ampr_lower,lignite_ampr_lower,gas_ampr_lower,biomass_ampr_lower,pumped_storage_ampr_lower,hydro_ampr_lower,other_conv_ampr_lower,other_renew_ampr_lower,hard_coal_ampr_upper,lignite_ampr_upper,gas_ampr_upper,biomass_ampr_upper,pumped_storage_ampr_upper,hydro_ampr_upper,other_conv_ampr_upper,other_renew_ampr_upper,cutoff,hours_ahead
2026-03-02 20:00:00+00:00,2363.69,4735.54,3658.45,782.56,252.62,135.97,723.98,56.16,1154.9320179495671,3576.3716158549937,3524.2541744856467,780.6597584694866,253.28084553870565,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-02-28 00:00:00+00:00,68
2026-03-02 21:00:00+00:00,2201.9,4807.83,3327.66,781.26,4.283595e-06,135.84,720.55,56.16,1124.2381431899298,3518.882273627177,3406.996881197369,779.8538884311741,259.7989297719146,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-02-28 00:00:00+00:00,69
2026-03-02 22:00:00+00:00,1963.96,4795.64,2933.33,780.47,4.283595e-06,135.46,742.6,56.16,1087.5349575712964,3462.7285319507823,3275.4732435993815,779.0996768723686,266.3170140051235,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-02-28 00:00:00+00:00,70
2026-03-02 23:00:00+00:00,1493.51,4795.98,3072.74,775.85,4.283595e-06,135.87,769.53,57.27,1033.2410039020951,3410.45482292326,3092.836362910945,778.2791457559899,272.8350982383324,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-02-28 00:00:00+00:00,71
2026-03-03 00:00:00+00:00,1494.0,4804.75,3072.68,775.46,4.283595e-06,135.74,762.81,57.27,1027.6745154762814,3414.2680999097693,2995.7376463281703,747.1446071521922,122.91916087452694,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-02-28 00:00:00+00:00,72
2026-03-03 01:00:00+00:00,1496.59,4817.34,3267.28,774.81,4.283595e-06,135.36,756.23,57.27,1030.421951005328,3436.009310739954,3006.7253889289304,748.3516272456011,129.43724510773586,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-02-28 00:00:00+00:00,73
2026-03-03 02:00:00+00:00,1498.61,4808.26,3485.03,772.59,4.283595e-06,135.87,729.83,57.27,1041.8713971933175,3472.6745870179343,3051.193374236419,750.1082317225805,135.95532934094481,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-02-28 00:00:00+00:00,74
2026-03-03 03:00:00+00:00,1513.6,4818.36,3900.95,771.81,4.1400037,133.77,735.33,57.27,1074.8581105321848,3537.8282897807826,3174.2359197338137,753.0550132624558,142.47341357415374,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-02-28 00:00:00+00:00,75
2026-03-03 04:00:00+00:00,1527.12,4847.3,4924.41,771.81,23.129993,133.71,757.11,57.27,1126.6293880805906,3631.8235297828887,3368.6190850969215,757.3265464648732,148.9914978073627,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-02-28 00:00:00+00:00,76
2026-03-03 05:00:00+00:00,1538.23,4846.28,6250.03,774.13,659.58,133.92,744.79,57.27,1206.2956550817626,3757.545332359475,3689.100919262614,765.1885953997099,155.50958204057162,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-02-28 00:00:00+00:00,77
