date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-06-18 23:00:00+00:00,,9432.701,9212.908,9652.494
2026-06-19 00:00:00+00:00,,9168.581,8948.788,9388.374
2026-06-19 01:00:00+00:00,,9009.3125,8789.52,9229.105
2026-06-19 02:00:00+00:00,,9032.102,8812.31,9251.895
2026-06-19 03:00:00+00:00,,9605.536,9385.743,9825.329
2026-06-19 04:00:00+00:00,,10704.458,10484.665,10924.251
2026-06-19 05:00:00+00:00,,11588.402,11368.609,11808.195
2026-06-19 06:00:00+00:00,,12113.105,11893.3125,12332.897
2026-06-19 07:00:00+00:00,,12232.237,12012.444,12452.03
2026-06-19 08:00:00+00:00,,12324.856,12105.063,12544.649
2026-06-19 09:00:00+00:00,,12517.082,12297.289,12736.874
2026-06-19 10:00:00+00:00,,12455.893,12236.1,12675.685
2026-06-19 11:00:00+00:00,,12202.039,11982.247,12421.832
2026-06-19 12:00:00+00:00,,12174.483,11954.69,12394.276
2026-06-19 13:00:00+00:00,,12122.944,11903.151,12342.737
2026-06-19 14:00:00+00:00,,12284.36,12064.568,12504.153
2026-06-19 15:00:00+00:00,,12307.659,12087.866,12527.451
2026-06-19 16:00:00+00:00,,12319.5625,12099.77,12539.3545
2026-06-19 17:00:00+00:00,,12176.5205,11956.728,12396.3125
2026-06-19 18:00:00+00:00,,11656.754,11436.961,11876.547
2026-06-19 19:00:00+00:00,,11130.278,10910.486,11350.071
2026-06-19 20:00:00+00:00,,10537.926,10318.133,10757.718
2026-06-19 21:00:00+00:00,,9989.082,9769.29,10208.875
2026-06-19 22:00:00+00:00,,9436.952,9217.16,9656.745
2026-06-19 23:00:00+00:00,,8991.193,8771.4,9210.985
2026-06-20 00:00:00+00:00,,8725.107,8505.314,8944.9
2026-06-20 01:00:00+00:00,,8437.984,8218.191,8657.777
2026-06-20 02:00:00+00:00,,8133.6147,7913.8223,8353.407
2026-06-20 03:00:00+00:00,,8121.241,7901.448,8341.034
2026-06-20 04:00:00+00:00,,8292.963,8073.1704,8512.756
2026-06-20 05:00:00+00:00,,8988.513,8768.721,9208.306
2026-06-20 06:00:00+00:00,,9591.645,9371.852,9811.4375
2026-06-20 07:00:00+00:00,,10291.509,10071.716,10511.302
2026-06-20 08:00:00+00:00,,10652.983,10433.19,10872.776
2026-06-20 09:00:00+00:00,,10791.178,10571.385,11010.97
2026-06-20 10:00:00+00:00,,10670.246,10450.453,10890.038
2026-06-20 11:00:00+00:00,,10349.713,10129.92,10569.506
2026-06-20 12:00:00+00:00,,10094.934,9875.141,10314.726
2026-06-20 13:00:00+00:00,,9881.454,9661.662,10101.247
2026-06-20 14:00:00+00:00,,9970.305,9750.513,10190.098
2026-06-20 15:00:00+00:00,,10407.228,10187.435,10627.0205
2026-06-20 16:00:00+00:00,,10546.85,10327.057,10766.643
2026-06-20 17:00:00+00:00,,10521.786,10301.993,10741.579
2026-06-20 18:00:00+00:00,,10196.197,9976.405,10415.99
2026-06-20 19:00:00+00:00,,10065.67,9845.878,10285.463
2026-06-20 20:00:00+00:00,,9801.828,9582.035,10021.621
2026-06-20 21:00:00+00:00,,9405.783,9185.99,9625.576
2026-06-20 22:00:00+00:00,,9044.376,8824.584,9264.169
