date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2026-07-27 00:00:00+00:00,,4765.652244163926,4214.441031484701,5316.863456843152
2026-07-27 01:00:00+00:00,,4438.927675049326,3887.716462370102,4990.138887728552
2026-07-27 02:00:00+00:00,,4353.226056824024,3802.014844144799,4904.437269503249
2026-07-27 03:00:00+00:00,,3902.892833195084,3351.6816205158593,4454.104045874309
2026-07-27 04:00:00+00:00,,3494.83671134993,2943.625498670705,4046.047924029155
2026-07-27 05:00:00+00:00,,2876.865432834199,2325.6542201549737,3428.076645513424
2026-07-27 06:00:00+00:00,,2273.617453117767,1722.406240438542,2824.828665796992
2026-07-27 07:00:00+00:00,,2279.452677837995,1728.2414651587699,2830.66389051722
2026-07-27 08:00:00+00:00,,2047.2142293241075,1496.0030166448823,2598.4254420033326
2026-07-27 09:00:00+00:00,,1906.6045539106822,1355.3933412314573,2457.815766589907
2026-07-27 10:00:00+00:00,,1635.9364899285033,1084.725277249278,2187.147702607728
2026-07-27 11:00:00+00:00,,1619.4140170173114,1068.2028043380865,2170.6252296965363
2026-07-27 12:00:00+00:00,,1738.2319528086937,1187.0207401294685,2289.4431654879186
2026-07-27 13:00:00+00:00,,1639.7889635209983,1088.5777508417732,2191.0001762002234
2026-07-27 14:00:00+00:00,,1573.506632326269,1022.2954196470437,2124.717845005494
2026-07-27 15:00:00+00:00,,1528.1648920890718,976.9536794098467,2079.376104768297
2026-07-27 16:00:00+00:00,,1441.6910363280485,890.4798236488236,1992.9022490072737
2026-07-27 17:00:00+00:00,,1226.2213598885935,675.0101472093684,1777.4325725678186
2026-07-27 18:00:00+00:00,,980.4486605552131,429.2374478759882,1531.6598732344382
2026-07-27 19:00:00+00:00,,765.3295531339838,214.11834045475916,1316.540765813209
2026-07-27 20:00:00+00:00,,904.1042672716642,352.89305459243906,1455.3154799508893
2026-07-27 21:00:00+00:00,,1320.2909127293442,769.0797000501193,1871.5021254085693
2026-07-27 22:00:00+00:00,,1626.2996106448845,1075.0883979656596,2177.51082332411
2026-07-27 23:00:00+00:00,,1470.5668507731816,919.3556380939565,2021.7780634524065
2026-07-28 00:00:00+00:00,,1431.2851579105059,880.0739452312807,1982.4963705897308
2026-07-28 01:00:00+00:00,,1223.087596550818,671.8763838715929,1774.298809230043
2026-07-28 02:00:00+00:00,,1001.1016829028549,449.8904702236298,1552.31289558208
2026-07-28 03:00:00+00:00,,862.0620654335053,310.8508527542799,1413.2732781127304
2026-07-28 04:00:00+00:00,,872.2438854564502,321.03267277722534,1423.4550981356754
2026-07-28 05:00:00+00:00,,937.7300219854726,386.5188093062475,1488.9412346646977
2026-07-28 06:00:00+00:00,,979.8981498070625,428.6869371278374,1531.1093624862876
2026-07-28 07:00:00+00:00,,1006.4528299631684,455.24161728394324,1557.6640426423933
2026-07-28 08:00:00+00:00,,1114.466093612668,563.254880933443,1665.677306291893
2026-07-28 09:00:00+00:00,,1072.5607872247201,521.349574545495,1623.7719999039452
2026-07-28 10:00:00+00:00,,1212.078097820601,660.8668851413759,1763.2893104998261
2026-07-28 11:00:00+00:00,,1420.3494734964636,869.1382608172385,1971.5606861756887
2026-07-28 12:00:00+00:00,,1658.1883703242565,1106.9771576450314,2209.3995830034814
2026-07-28 13:00:00+00:00,,1866.8231553104138,1315.6119426311886,2418.034367989639
2026-07-28 14:00:00+00:00,,2275.1729266389575,1723.9617139597326,2826.3841393181824
2026-07-28 15:00:00+00:00,,2412.5886690432417,1861.3774563640166,2963.7998817224666
2026-07-28 16:00:00+00:00,,2514.4096888495055,1963.1984761702804,3065.6209015287304
2026-07-28 17:00:00+00:00,,2177.5375954264023,1626.326382747177,2728.748808105627
2026-07-28 18:00:00+00:00,,1925.0117431765982,1373.800530497373,2476.2229558558233
2026-07-28 19:00:00+00:00,,1784.6169309798124,1233.4057183005875,2335.8281436590373
2026-07-28 20:00:00+00:00,,1505.1068619055281,953.895649226303,2056.318074584753
2026-07-28 21:00:00+00:00,,1344.2572221824132,793.0460095031881,1895.4684348616383
2026-07-28 22:00:00+00:00,,1213.9071156972707,662.6959030180458,1765.1183283764958
2026-07-28 23:00:00+00:00,,1111.013814612823,559.8026019335978,1662.2250272920478
2026-07-29 00:00:00+00:00,,1051.1767695222272,499.9655568430021,1602.3879822014524
2026-07-29 01:00:00+00:00,,1158.9048097731961,607.6935970939712,1710.1160224524212
2026-07-29 02:00:00+00:00,,1105.8481604906672,554.6369478114423,1657.0593731698923
2026-07-29 03:00:00+00:00,,1064.3408267178459,513.1296140386212,1615.552039397071
2026-07-29 04:00:00+00:00,,1016.6298170458331,465.41860436660795,1567.841029725058
2026-07-29 05:00:00+00:00,,1038.1844799583807,486.97326727915583,1589.3956926376059
2026-07-29 06:00:00+00:00,,1126.212605946609,575.0013932673842,1677.4238186258342
2026-07-29 07:00:00+00:00,,1171.1273717247498,619.9161590455246,1722.338584403975
2026-07-29 08:00:00+00:00,,1114.4933853709854,563.2821726917603,1665.7045980502105
2026-07-29 09:00:00+00:00,,1043.6581359387462,492.4469232595213,1594.8693486179714
2026-07-29 10:00:00+00:00,,976.3290987970884,425.11788611786346,1527.5403114763135
2026-07-29 11:00:00+00:00,,814.9951576089386,263.78394492971347,1366.2063702881637
2026-07-29 12:00:00+00:00,,689.721938194574,138.51072551534935,1240.9331508737991
2026-07-29 13:00:00+00:00,,567.792389473891,16.58117679466568,1119.003602153116
2026-07-29 14:00:00+00:00,,462.2016708317499,-89.00954184747525,1013.412883510975
2026-07-29 15:00:00+00:00,,391.9999019019406,-159.21131077728433,943.2111145811657
2026-07-29 16:00:00+00:00,,360.4075219981121,-190.80369068111304,911.6187346773372
2026-07-29 17:00:00+00:00,,357.7290599132566,-193.4821527659683,908.9402725924817
2026-07-29 18:00:00+00:00,,345.5630482979634,-205.64816438126172,896.7742609771885
2026-07-29 19:00:00+00:00,,319.93906342029004,-231.27214925893531,871.1502760995149
2026-07-29 20:00:00+00:00,,311.3297463762765,-239.8814663029484,862.5409590555016
2026-07-29 21:00:00+00:00,,311.3297463762765,-239.8814663029484,862.5409590555016
2026-07-29 22:00:00+00:00,,311.7036309173436,-239.50758176188128,862.9148435965687
2026-07-29 23:00:00+00:00,,313.4061613346935,-237.80505134453142,864.6173740139186
2026-07-30 00:00:00+00:00,,349.0110073726362,-202.20020530658894,900.2222200518613
2026-07-30 01:00:00+00:00,,393.18400054787776,-158.02721213134737,944.3952132271029
2026-07-30 02:00:00+00:00,,426.7215926361587,-124.48962004306622,977.9328053153838
2026-07-30 03:00:00+00:00,,507.0233786623344,-44.18783401689052,1058.2345913415595
2026-07-30 04:00:00+00:00,,630.1574831063301,78.94627042710499,1181.3686957855552
2026-07-30 05:00:00+00:00,,649.8699926207973,98.65877994157245,1201.0812053000225
2026-07-30 06:00:00+00:00,,776.354149838545,225.1429371593199,1327.56536251777
2026-07-30 07:00:00+00:00,,894.9538343352867,343.7426216560616,1446.1650470145119
2026-07-30 08:00:00+00:00,,986.043470122343,434.8322574431181,1537.2546828015682
2026-07-30 09:00:00+00:00,,979.4527253317026,428.2415126524777,1530.6639380109277
2026-07-30 10:00:00+00:00,,846.6415091482127,295.43029646898776,1397.8527218274378
2026-07-30 11:00:00+00:00,,796.6747909505186,245.4635782712935,1347.8860036297435
2026-07-30 12:00:00+00:00,,814.345015454923,263.13380277569786,1365.5562281341481
2026-07-30 13:00:00+00:00,,840.8313553607493,289.62014268152416,1392.0425680399744
2026-07-30 14:00:00+00:00,,922.4501982962329,371.238985617008,1473.661410975458
2026-07-30 15:00:00+00:00,,1004.6453754400554,453.4341627608303,1555.8565881192806
2026-07-30 16:00:00+00:00,,1010.1167381689665,458.9055254897412,1561.3279508481914
2026-07-30 17:00:00+00:00,,928.8415661061306,377.6303534269057,1480.0527787853557
