date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2026-07-29 00:00:00+00:00,,719.1967508580342,517.3506565641446,921.0428451519238
2026-07-29 01:00:00+00:00,,524.190535341494,322.34444104760445,726.0366296353835
2026-07-29 02:00:00+00:00,,466.6787930880989,264.8326987942094,668.5248873819885
2026-07-29 03:00:00+00:00,,302.7791953096269,100.9331010157374,504.6252896035165
2026-07-29 04:00:00+00:00,,146.65317149435688,-55.19292279953265,348.4992657882464
2026-07-29 05:00:00+00:00,,129.84659120741046,-71.99950308647902,331.6926855013
2026-07-29 06:00:00+00:00,,119.86028531839955,-81.98580897548993,321.7063796122891
2026-07-29 07:00:00+00:00,,61.366110808593874,-140.4799834852957,263.2122051024834
2026-07-29 08:00:00+00:00,,32.021485346581926,-169.82460894730758,233.86757964047146
2026-07-29 09:00:00+00:00,,143.6366570862642,-58.20943720762534,345.48275138015373
2026-07-29 10:00:00+00:00,,111.8821928854226,-89.96390140846688,313.72828717931213
2026-07-29 11:00:00+00:00,,93.02047504523324,-108.82561924865627,294.86656933912275
2026-07-29 12:00:00+00:00,,122.70817665004944,-79.13791764384007,324.554270943939
2026-07-29 13:00:00+00:00,,153.93067582206126,-47.915418471828275,355.7767701159508
2026-07-29 14:00:00+00:00,,182.69653732339583,-19.149556970493734,384.54263161728534
2026-07-29 15:00:00+00:00,,308.1911144199524,106.34502012606288,510.03720871384195
2026-07-29 16:00:00+00:00,,365.91451105549834,164.0684167616088,567.7606053493879
2026-07-29 17:00:00+00:00,,275.2438074279721,73.39771313408261,477.0899017218617
2026-07-29 18:00:00+00:00,,156.90510670068966,-44.94098759319985,358.75120099457916
2026-07-29 19:00:00+00:00,,72.17176057261429,-129.67433372127522,274.01785486650385
2026-07-29 20:00:00+00:00,,62.64656951446477,-139.1995247794248,264.4926638083543
2026-07-29 21:00:00+00:00,,120.95787506245432,-80.88821923143524,322.8039693563438
2026-07-29 22:00:00+00:00,,41.1479418958761,-160.6981523980134,242.99403618976564
2026-07-29 23:00:00+00:00,,59.66180913158934,-142.18428516230023,261.50790342547884
2026-07-30 00:00:00+00:00,,99.94562324923774,-101.90047104465185,301.7917175431273
2026-07-30 01:00:00+00:00,,117.58854500973055,-84.25754928415893,319.4346393036201
2026-07-30 02:00:00+00:00,,76.93335717243662,-124.91273712145289,278.7794514663261
2026-07-30 03:00:00+00:00,,95.29228925472418,-106.55380503916535,297.1383835486137
2026-07-30 04:00:00+00:00,,114.85602744621931,-86.99006684767016,316.70212174010885
2026-07-30 05:00:00+00:00,,79.42452354667404,-122.42157074721553,281.27061784056355
2026-07-30 06:00:00+00:00,,73.14220590250562,-128.70388839138388,274.9883001963952
2026-07-30 07:00:00+00:00,,57.48098213174154,-144.36511216214802,259.32707642563105
2026-07-30 08:00:00+00:00,,21.796792703491235,-180.04930159039822,223.6428869973808
2026-07-30 09:00:00+00:00,,40.11051067086055,-161.73558362302896,241.95660496475008
2026-07-30 10:00:00+00:00,,50.36324513728641,-151.4828491566031,252.20933943117595
2026-07-30 11:00:00+00:00,,83.47053671022232,-118.37555758366727,285.31663100411185
2026-07-30 12:00:00+00:00,,250.0639487265744,48.217854432684874,451.91004302046395
2026-07-30 13:00:00+00:00,,420.5090064039041,218.66291211001453,622.3551006977937
2026-07-30 14:00:00+00:00,,876.9409502193964,675.0948559255069,1078.7870445132858
2026-07-30 15:00:00+00:00,,1098.491456675081,896.6453623811915,1300.3375509689704
2026-07-30 16:00:00+00:00,,1170.9399298679455,969.0938355740561,1372.786024161835
2026-07-30 17:00:00+00:00,,579.2020218313223,377.3559275374327,781.0481161252118
2026-07-30 18:00:00+00:00,,85.83069809269725,-116.01539620119223,287.6767923865868
2026-07-30 19:00:00+00:00,,27.323771733980607,-174.5223225599089,229.16986602787014
2026-07-30 20:00:00+00:00,,95.5675174268709,-106.27857686701861,297.4136117207604
2026-07-30 21:00:00+00:00,,187.61664515894174,-14.2294491349478,389.4627394528313
2026-07-30 22:00:00+00:00,,100.03777677856658,-101.80831751532298,301.8838710724561
2026-07-30 23:00:00+00:00,,69.75078459505863,-132.09530969883082,271.5968788889482
2026-07-31 00:00:00+00:00,,69.46023755843356,-132.385856735456,271.30633185232307
2026-07-31 01:00:00+00:00,,69.25343374213213,-132.59266055175738,271.09952803602164
2026-07-31 02:00:00+00:00,,64.09714631538645,-137.74894797850305,265.943240609276
2026-07-31 03:00:00+00:00,,85.82157253491067,-116.02452175897889,287.6676668288002
2026-07-31 04:00:00+00:00,,54.37372822205663,-147.47236607183288,256.2198225159462
2026-07-31 05:00:00+00:00,,57.81749108704446,-144.02860320684505,259.66358538093397
2026-07-31 06:00:00+00:00,,51.68559783876685,-150.1604964551227,253.53169213265642
2026-07-31 07:00:00+00:00,,95.55184419231426,-106.2942501015753,297.39793848620377
2026-07-31 08:00:00+00:00,,36.32168686733604,-165.52440742655347,238.16778116122555
2026-07-31 09:00:00+00:00,,57.28127407217477,-144.56482022171474,259.1273683660643
2026-07-31 10:00:00+00:00,,110.58979204811476,-91.2563022457748,312.4358863420043
2026-07-31 11:00:00+00:00,,258.5823522481895,56.73625795429996,460.4284465420791
2026-07-31 12:00:00+00:00,,643.9896174763046,442.14352318241504,845.8357117701942
2026-07-31 13:00:00+00:00,,785.6237717383334,583.7776774444438,987.4698660322229
2026-07-31 14:00:00+00:00,,542.1855727806827,340.3394784867932,744.0316670745723
2026-07-31 15:00:00+00:00,,254.4352004395804,52.589106145690835,456.28129473346996
2026-07-31 16:00:00+00:00,,179.34061338590874,-22.505480907980825,381.18670767979825
2026-07-31 17:00:00+00:00,,169.878239313506,-31.967854980383606,371.7243336073955
2026-07-31 18:00:00+00:00,,161.13649122059968,-40.709603073289884,362.9825855144892
2026-07-31 19:00:00+00:00,,209.54243043622435,7.696336142334815,411.3885247301139
2026-07-31 20:00:00+00:00,,134.0613481669175,-67.78474612697198,335.90744246080703
2026-07-31 21:00:00+00:00,,171.52196481793374,-30.32412947595583,373.3680591118233
2026-07-31 22:00:00+00:00,,260.44525206109324,58.59915776720368,462.29134635498275
2026-07-31 23:00:00+00:00,,198.52367523660442,-3.322419057285117,400.36976953049395
2026-08-01 00:00:00+00:00,,104.19912611962295,-97.64696817426659,306.0452204135125
2026-08-01 01:00:00+00:00,,151.11488406538336,-50.73121022850614,352.96097835927293
2026-08-01 02:00:00+00:00,,222.36839290987263,20.522298615983118,424.21448720376213
2026-08-01 03:00:00+00:00,,275.6535720332839,73.80747773939436,477.49966632717343
2026-08-01 04:00:00+00:00,,294.5081805277548,92.6620862338653,496.35427482164437
2026-08-01 05:00:00+00:00,,255.4592457811513,53.6131514872618,457.3053400750409
2026-08-01 06:00:00+00:00,,70.16785191449145,-131.67824237939806,272.01394620838096
2026-08-01 07:00:00+00:00,,42.41174070489859,-159.43435358899097,244.2578349987881
2026-08-01 08:00:00+00:00,,43.97914573739189,-157.86694855649762,245.82524003128142
2026-08-01 09:00:00+00:00,,49.053519925416765,-152.79257436847274,250.89961421930633
2026-08-01 10:00:00+00:00,,53.55257511307764,-148.29351918081187,255.39866940696714
2026-08-01 11:00:00+00:00,,68.1392887097648,-133.7068055841247,269.9853830036543
2026-08-01 12:00:00+00:00,,33.662865144514114,-168.1832291493754,235.50895943840368
2026-08-01 13:00:00+00:00,,44.56471473155341,-157.28137956233616,246.41080902544297
2026-08-01 14:00:00+00:00,,51.517336763950766,-150.3287575299388,253.36343105784027
2026-08-01 15:00:00+00:00,,39.79200345259949,-162.05409084129002,241.638097746489
2026-08-01 16:00:00+00:00,,52.16265769033856,-149.68343660355094,254.00875198422813
2026-08-01 17:00:00+00:00,,64.92510817132933,-136.92098612256024,266.77120246521883
2026-08-01 18:00:00+00:00,,80.83035430480254,-121.01573998908697,282.6764485986921
2026-08-01 19:00:00+00:00,,90.82903061434598,-111.01706367954353,292.6751249082355
2026-08-01 20:00:00+00:00,,81.57249140368219,-120.27360289020737,283.4185856975717
2026-08-01 21:00:00+00:00,,92.11770257664318,-109.72839171724632,293.96379687053275
2026-08-01 22:00:00+00:00,,73.12133491482581,-128.72475937906376,274.9674292087153
2026-08-01 23:00:00+00:00,,115.92337942067417,-85.92271487321534,317.7694737145637
2026-08-02 00:00:00+00:00,,137.37644915493038,-64.46964513895915,339.2225434488199
2026-08-02 01:00:00+00:00,,176.3708639069296,-25.475230386959936,378.21695820081914
2026-08-02 02:00:00+00:00,,177.25540900073136,-24.590685293158174,379.1015032946209
2026-08-02 03:00:00+00:00,,185.1124771320356,-16.733617161854,386.95857142592513
2026-08-02 04:00:00+00:00,,201.603202701754,-0.24289159213554967,403.4492969956435
2026-08-02 05:00:00+00:00,,214.59681110923256,12.750716815343026,416.4429054031221
2026-08-02 06:00:00+00:00,,174.41023634855247,-27.435857945337034,376.25633064244204
2026-08-02 07:00:00+00:00,,137.60610821235613,-64.2399860815334,339.45220250624567
